Checkpoint number,Checkpoint fraction,X,Y,Z
0,0.36593983,11.10579,3.94178,-146.37422
0,0.37641802,9.91044,4.13992,-150.5657
0,0.3871077,8.94341,4.34206,-154.84175
0,0.39799654,8.24265,4.5463,-159.19742
0,0.40908542,7.82615,4.75104,-163.63307
0,0.42034319,7.70098,4.95451,-168.1362
0,0.43172887,7.86996,5.15429,-172.69048
0,0.44319919,8.33406,5.34804,-177.27856
0,0.45471039,9.09319,5.53323,-181.88298
0,0.46621913,10.14647,5.70742,-186.48634
0,0.47768229,11.49233,5.86814,-191.07147
0,0.48905751,13.12855,6.01309,-195.62138
0,0.50046128,15.01856,6.14483,-200.18269
0,0.51203477,16.99481,6.27172,-204.81189
0,0.52353513,18.91511,6.39435,-209.41187
0,0.53509104,20.78759,6.51475,-214.03409
0,0.54669344,22.56012,6.63534,-218.67491
0,0.55840504,24.17689,6.76044,-223.35941
0,0.57033068,25.60071,6.89481,-228.12961
0,0.58249539,26.79442,7.04191,-232.99545
0,0.59487349,27.71168,7.20495,-237.94667
0,0.607449,28.32037,7.3863,-242.97691
0,0.62018323,28.59691,7.58809,-248.07066
0,0.63304943,28.53092,7.81159,-253.21724
0,0.64600199,28.12012,8.05719,-258.39838
0,0.6589902,27.36544,8.32521,-263.59381
0,0.67196292,26.26932,8.61563,-268.78308
0,0.68486959,24.83515,8.92859,-273.94592
0,0.69782317,23.10769,9.26396,-279.12756
0,0.71095872,21.27208,9.61268,-284.38199
0,0.72395903,19.5424,9.95463,-289.58231
0,0.73697513,18.02272,10.28421,-294.78891
0,0.75019413,16.79192,10.5969,-300.07663
0,0.76367569,15.88137,10.88878,-305.46936
0,0.77740204,15.30407,11.15589,-310.95999
0,0.79133165,15.06599,11.39392,-316.53189
0,0.80541581,15.17021,11.59876,-322.16562
0,0.81960422,15.61823,11.76647,-327.841
0,0.83384585,16.41059,11.89355,-333.53769
0,0.84809017,17.54699,11.97761,-339.23541
0,0.86249363,18.95358,12.02489,-344.99683
0,0.87689799,20.46181,12.04741,-350.75858
0,0.89113975,22.00095,12.04867,-356.45532
0,0.90530276,23.53053,12.03334,-362.12057
0,0.91933441,24.93039,12.01238,-367.73328
0,0.93340385,26.16486,11.99057,-373.36111
0,0.94750398,27.17736,11.97279,-379.00125
0,0.96170503,27.88558,11.96659,-384.68176
0,0.97607803,28.25023,11.97528,-390.43106
0,0.99060571,28.25703,11.99918,-396.24222
1,0.00524429,27.90075,12.03687,-402.09772
1,0.0199424,27.17987,12.08741,-407.97696
1,0.03464653,26.09466,12.1493,-413.85861
1,0.04930336,24.64667,12.22238,-419.72134
1,0.06386009,22.83839,12.30662,-425.54404
1,0.07826469,20.67337,12.40341,-431.30588
1,0.09246574,18.15593,12.5137,-436.9863
1,0.10682182,15.40702,12.62563,-442.72873
1,0.12103126,12.76638,12.71386,-448.41251
1,0.13522957,10.29714,12.77161,-454.09183
1,0.14951836,9.85599,12.64584,-459.80734
1,0.16387101,13.03447,12.20536,-465.5484
1,0.17757523,16.04023,11.77224,-471.03009
1,0.19070862,18.89344,11.35049,-476.28345
1,0.20335297,21.61651,10.94413,-481.34119
1,0.21557815,24.23038,10.55506,-486.23126
1,0.22744399,26.75488,10.18285,-490.9776
1,0.23900162,29.20915,9.82571,-495.60065
1,0.25029442,31.61184,9.48068,-500.11777
1,0.26135918,33.9814,9.14442,-504.54367
1,0.27217621,36.37199,8.81188,-508.87048
1,0.2827681,38.82035,8.4791,-513.10724
1,0.29331711,41.26268,8.14815,-517.32684
1,0.30376297,43.63785,7.82654,-521.50519
1,0.31415191,45.93931,7.51444,-525.66077
1,0.32454741,48.1727,7.21031,-529.81897
1,0.33509994,50.33106,6.91181,-534.03998
1,0.34579498,52.33704,6.62801,-538.31799
1,0.35678756,54.14535,6.36027,-542.71503
1,0.36801621,55.66687,6.11754,-547.20648
1,0.37954545,55.07622,6.00399,-551.81818
1,0.39049163,53.24067,5.97261,-556.19666
1,0.40098923,51.49984,5.93742,-560.39569
1,0.41108429,49.79977,5.89729,-564.43372
1,0.42095184,48.06204,5.85351,-568.38074
1,0.43068084,46.23595,5.80803,-572.27234
1,0.4402858,44.3039,5.76282,-576.11432
1,0.44976532,42.25496,5.71981,-579.90613
1,0.45911255,40.08001,5.68107,-583.64502
1,0.46831679,37.77082,5.64756,-587.32672
1,0.47736466,35.31985,5.61977,-590.94586
1,0.48623961,32.72031,5.59746,-594.49585
1,0.49492294,29.96628,5.58049,-597.96918
1,0.50339353,27.05276,5.56832,-601.35742
1,0.51162839,23.97577,5.56077,-604.65137
1,0.52007097,20.842,5.57219,-608.02838
1,0.52886277,17.78924,5.59142,-611.5451
1,0.53803253,14.93242,5.5937,-615.21301
1,0.54774141,12.30885,5.56181,-619.09656
1,0.55796266,9.92974,5.47509,-623.18506
1,0.56866789,7.80688,5.32628,-627.46716
1,0.57982206,5.95116,5.1233,-631.92883
1,0.59138244,4.37177,4.88507,-636.55298
1,0.60330355,3.07621,4.6349,-641.32141
1,0.61554092,2.07104,4.39194,-646.21637
1,0.62804931,1.36161,4.16803,-651.21973
1,0.64078432,0.95274,3.96623,-656.31372
1,0.6537016,0.84883,3.78173,-661.48065
1,0.66675687,1.05383,3.60635,-666.70276
1,0.67990512,1.57081,3.43058,-671.96204
1,0.69310027,2.40179,3.24786,-677.24011
1,0.70629638,3.54769,3.05575,-682.51855
1,0.71944791,5.00868,2.85646,-687.77917
1,0.73250979,6.78406,2.65531,-693.00391
1,0.74587584,8.70447,2.45738,-698.35034
1,0.75918764,10.57084,2.26998,-703.67505
1,0.77275527,12.32634,2.09045,-709.10211
1,0.78638124,13.81575,1.92305,-714.55249
1,0.80038071,14.94366,1.76382,-720.15228
1,0.81467283,15.71247,1.61819,-725.86914
1,0.82920241,16.11864,1.49048,-731.68097
1,0.84391314,16.1599,1.3823,-737.56525
1,0.85874939,15.83473,1.29278,-743.49976
1,0.87365633,15.14239,1.21977,-749.46252
1,0.88857925,14.08305,1.15909,-755.4317
1,0.90353101,12.67861,1.10738,-761.41241
1,0.91880679,11.17987,1.06027,-767.52271
1,0.933734,9.74567,1.01409,-773.49359
1,0.94883102,8.35963,0.96816,-779.53241
1,0.96389967,7.04384,0.92498,-785.55988
1,0.97906816,5.80742,0.88817,-791.62726
1,0.99430555,4.66317,0.86204,-797.72223
2,0.04330463,3.61481,0.8507,-803.73676
2,0.11261489,2.68127,0.87443,-809.78302
2,0.18149348,1.87553,1.01674,-815.86346
2,0.25009555,1.21065,1.41403,-821.96613
2,0.31875223,0.63338,2.17583,-828.08234
2,0.38748848,-0.04324,3.12377,-834.21204
2,0.45696181,-0.87642,4.27595,-840.39532
2,0.52791554,-1.88612,5.69484,-846.66852
2,0.60097092,-3.06519,7.36182,-853.07104
2,0.67665893,-4.39281,9.29245,-859.62537
2,0.75544006,-5.84176,11.51564,-866.33911
2,0.83776468,-7.37964,14.06258,-873.21124
2,0.9240973,-8.97086,16.9653,-880.23352
3,0.01926232,-10.58094,20.2658,-887.38184
3,0.14084952,-12.17101,23.98727,-894.63696
3,0.26539275,-13.69743,28.14229,-901.98029
3,0.39318231,-15.11682,32.75235,-909.37817
3,0.52450705,-16.38521,37.83467,-916.78979
3,0.65971226,-17.45589,43.40295,-924.16992
3,0.79915613,-18.28181,49.4639,-931.46729
3,0.94315881,-18.82297,56.02306,-938.61353
4,0.07514187,-19.04566,63.05302,-945.55457
4,0.19718254,-18.91544,70.52581,-952.23529
4,0.31893384,-18.40252,78.40611,-958.59912
4,0.44050917,-17.48175,86.65003,-964.59381
4,0.56200659,-16.13378,95.20438,-970.17255
4,0.68353277,-14.34436,104.01022,-975.29663
4,0.80520731,-12.10363,113.00509,-979.93683
4,0.92721158,-9.40717,122.12868,-984.07599
5,0.05485272,-6.25395,131.31937,-987.70575
5,0.1871535,-2.64528,140.52441,-990.82001
5,0.31535161,1.41451,149.68274,-993.4317
5,0.43961626,5.9197,158.72865,-995.55518
5,0.56023723,10.86099,167.61342,-997.21344
5,0.67744422,16.22707,176.29231,-998.43774
5,0.79137796,16.14153,184.72372,-999.26007
5,0.90833116,11.53792,193.43768,-996.37469
5,0.98318738,8.64328,198.81975,-993.55963
6,0.03127667,6.7429,202.20341,-990.9502
6,0.06257948,5.4799,204.36388,-988.59497
6,0.08326471,4.67425,205.75034,-986.50409
6,0.09678543,4.24116,206.62479,-984.67297
6,0.10503063,4.11034,207.1319,-983.0954
6,0.10911496,4.21984,207.3576,-981.76703
6,0.10981619,4.52467,207.36118,-980.685
6,0.1044017,6.46318,206.9588,-979.73578
6,0.09051938,8.77677,205.99838,-978.86536
6,0.07239761,10.93794,204.76894,-978.0271
6,0.05090292,12.95272,203.33243,-977.2002
6,0.02722947,14.86967,201.7715,-976.38776
6,0.00247817,16.74141,200.16026,-975.60986
5,0.97760046,18.47999,198.57826,-974.94025
5,0.95324564,20.27765,197.03761,-974.34247
5,0.92947817,22.13975,195.5378,-973.82159
5,0.90628821,24.06792,194.07613,-973.38086
5,0.88365883,26.0849,192.64969,-973.01703
5,0.8615436,28.21309,191.25394,-972.72607
5,0.83985239,30.44208,189.88138,-972.50928
5,0.81852424,32.75427,188.52628,-972.36957
5,0.79754293,35.13419,187.18564,-972.31049
5,0.7769202,37.57028,185.85822,-972.33533
5,0.75668865,40.05433,184.54408,-972.44714
5,0.73688722,42.58084,183.2438,-972.6485
5,0.7175535,45.14619,181.95792,-972.94128
5,0.69872028,47.74802,180.68677,-973.3269
5,0.68041098,50.38472,179.43033,-973.80603
5,0.66270673,53.05532,178.19203,-974.38239
5,0.64568126,55.76041,176.97493,-975.06018
5,0.62938017,58.49993,175.78049,-975.84277
5,0.61383575,61.27228,174.60944,-976.73279
5,0.59906483,64.07498,173.46181,-977.7323
5,0.58508384,66.90461,172.33772,-978.84314
5,0.57190537,69.75746,171.2373,-980.06714
5,0.55954158,72.62971,170.16071,-981.40631
5,0.54800278,75.51701,169.10823,-982.86261
5,0.53729731,78.41511,168.08014,-984.43811
5,0.52743155,81.31934,167.07684,-986.13495
5,0.51841038,84.22491,166.09879,-987.95526
5,0.51023805,87.12672,165.14653,-989.90131
5,0.50291348,90.01953,164.22054,-991.97522
5,0.49643469,92.89765,163.32141,-994.17896
5,0.49079877,95.75514,162.44992,-996.51453
5,0.48599958,98.58595,161.60675,-998.98395
5,0.48202831,101.38363,160.79263,-1001.58899
5,0.47887135,104.14148,160.00821,-1004.33112
5,0.47651535,106.85246,159.2543,-1007.21173
5,0.47494057,109.50946,158.53145,-1010.23199
5,0.47412741,112.10482,157.84041,-1013.39252
5,0.47405618,114.63052,157.18222,-1016.6936
5,0.47470278,117.07861,156.55753,-1020.13574
5,0.47603819,119.44083,155.96684,-1023.71857
5,0.4780325,121.70867,155.41081,-1027.44104
5,0.48065451,123.87343,154.89003,-1031.302
5,0.48387215,125.92627,154.405,-1035.29968
5,0.48675549,127.91317,153.86113,-1039.49268
5,0.4865458,129.98637,153.02466,-1043.73132
5,0.48014274,132.35136,151.69106,-1047.45203
5,0.46806249,135.01598,149.9384,-1050.39282
5,0.45011744,138.0117,147.74231,-1052.52747
5,0.42696705,141.29231,145.13411,-1054.00427
5,0.40011284,144.75496,142.24011,-1054.9469
5,0.37140551,148.27628,139.22971,-1055.46411
5,0.34161592,151.79851,136.18282,-1055.59277
5,0.31105623,155.28973,133.14085,-1055.34216
5,0.27986452,158.72658,130.13081,-1054.71265
5,0.24818617,162.08469,127.17982,-1053.70947
5,0.21616939,165.33945,124.31421,-1052.34277
5,0.18396109,168.46675,121.55871,-1050.62695
5,0.15160619,171.44713,118.92888,-1048.57129
5,0.11913268,174.2627,116.43549,-1046.19312
5,0.08655776,176.89726,114.08542,-1043.51563
5,0.05388214,179.33667,111.88177,-1040.56506
5,0.02108907,181.56877,109.82449,-1037.36816
4,0.9893651,183.58304,107.91132,-1033.95154
4,0.95982552,185.3705,106.13812,-1030.34021
4,0.93036056,186.92323,104.49972,-1026.55786
4,0.90093279,188.23398,102.99069,-1022.62695
4,0.87150669,189.29584,101.60558,-1018.56824
4,0.84205258,190.10217,100.3391,-1014.40149
4,0.81254661,190.64644,99.18616,-1010.14545
4,0.78297514,190.92233,98.14205,-1005.81854
4,0.75333083,190.9239,97.20203,-1001.43878
4,0.72362357,190.64545,96.36204,-997.0246
4,0.69387877,190.08188,95.61832,-992.59485
4,0.66413486,189.22867,94.96729,-988.16852
4,0.63445079,188.08243,94.40565,-983.76538
4,0.60490549,186.64082,93.93033,-979.40582
4,0.57559901,184.90292,93.53852,-975.11078
4,0.54665476,182.8692,93.22755,-970.90167
4,0.51821381,180.54158,92.99462,-966.79999
4,0.49044347,177.92413,92.83717,-962.82764
4,0.46353689,175.02266,92.7529,-959.00671
4,0.43770581,171.84457,92.73951,-955.35901
4,0.41318929,168.39958,92.7951,-951.90631
4,0.39023915,164.69878,92.91766,-948.66974
4,0.36912376,160.75523,93.10523,-945.66986
4,0.35012004,156.5843,93.35613,-942.92633
4,0.33350894,152.20256,93.66861,-940.45782
4,0.31956688,147.62836,94.04098,-938.28186
4,0.30855888,142.8817,94.47159,-936.41455
4,0.30073443,137.98407,94.95907,-934.87085
4,0.29631341,132.95822,95.50194,-933.66388
4,0.29547942,127.82785,96.09862,-932.8053
4,0.29837161,122.61805,96.74767,-932.30469
4,0.30507714,117.35488,97.44769,-932.16956
4,0.31563327,112.0649,98.19728,-932.40582
4,0.33001274,106.77544,98.99503,-933.01691
4,0.34813529,101.51435,99.83976,-934.00415
4,0.36986279,96.30944,100.73014,-935.36707
4,0.39500263,91.18872,101.66495,-937.10266
4,0.4233143,86.17988,102.64283,-939.20593
4,0.45451805,81.31047,103.66263,-941.66949
4,0.48830244,76.60741,104.7231,-944.48407
4,0.52433532,72.09694,105.82293,-947.63843
4,0.56227112,67.80476,106.96125,-951.11871
4,0.60176092,63.75536,108.13691,-954.90955
4,0.64246148,59.97219,109.34879,-958.99377
4,0.6840384,56.47725,110.59585,-963.35193
4,0.72617626,53.29103,111.8769,-967.9632
4,0.76858091,50.43248,113.19073,-972.80518
4,0.81098765,47.91883,114.53658,-977.85345
4,0.85315752,45.76557,115.91328,-983.08295
4,0.89488256,43.98621,117.31983,-988.46729
4,0.93598408,42.59239,118.75519,-993.97906
4,0.97631013,41.59328,120.21842,-999.58972
5,0.01745931,40.99615,121.70854,-1005.27026
5,0.05972775,40.8058,123.2249,-1010.99066
5,0.10033069,41.02522,124.76671,-1016.72107
5,0.13926017,41.65514,126.33306,-1022.43152
5,0.17652841,42.694,127.92296,-1028.09204
5,0.21216291,44.13736,129.53551,-1033.67261
5,0.24620408,45.97893,131.1698,-1039.14368
5,0.27870572,48.20983,132.82532,-1044.47595
5,0.30972761,50.8196,134.50139,-1049.64099
5,0.33913898,53.78767,136.17244,-1054.63135
5,0.36389861,56.73367,137.43263,-1059.77625
5,0.38522017,59.64951,138.41225,-1064.97778
5,0.40359229,62.5417,139.15125,-1070.21448
5,0.41946036,65.30682,139.67963,-1075.4989
5,0.43341759,67.7438,140.04204,-1080.86658
5,0.44632515,69.67759,140.32481,-1086.31946
5,0.45799506,71.1925,140.49997,-1091.86597
5,0.46876761,72.3748,140.61249,-1097.44727
5,0.47900254,73.28035,140.71037,-1103.00903
5,0.48892415,73.93007,140.82228,-1108.5238
5,0.49867973,74.33122,140.96635,-1113.97717
5,0.50836128,74.48539,141.15359,-1119.36206
5,0.51801324,74.38523,141.38809,-1124.67944
5,0.52766323,74.02792,141.67262,-1129.92786
5,0.53732938,73.41342,142.00934,-1135.10339
5,0.54702169,72.54332,142.3997,-1140.20056
5,0.55674452,71.41982,142.84462,-1145.21252
5,0.56649673,70.04529,143.34435,-1150.13135
5,0.57627308,68.42252,143.89859,-1154.94824
5,0.58606601,66.55444,144.50665,-1159.65369
5,0.59586543,64.4442,145.16739,-1164.23767
5,0.60565954,62.09544,145.87933,-1168.68958
5,0.61543518,59.51235,146.64056,-1172.99841
5,0.62517935,56.70035,147.44907,-1177.15271
5,0.63487953,53.66546,148.30272,-1181.14075
5,0.64452481,50.41453,149.19937,-1184.95081
5,0.65410596,46.95567,150.13701,-1188.57104
5,0.66361511,43.29737,151.11351,-1191.98962
5,0.67304468,39.44931,152.12675,-1195.19495
5,0.68238944,35.42209,153.17464,-1198.1759
5,0.6916464,31.2277,154.25528,-1200.92175
5,0.70081377,26.87854,155.36685,-1203.42224
5,0.70989388,22.38826,156.50795,-1205.6676
5,0.7188881,17.77073,157.67691,-1207.64868
5,0.72780013,13.04107,158.87228,-1209.3573
5,0.73663396,8.21482,160.09251,-1210.78613
5,0.74539524,3.30835,161.33621,-1211.92896
5,0.75409198,-1.66136,162.60219,-1212.78027
5,0.76273376,-6.67667,163.88939,-1213.33618
5,0.77133113,-11.7198,165.19688,-1213.59326
5,0.77989477,-16.77286,166.52361,-1213.54919
5,0.78843671,-21.81744,167.86862,-1213.20313
5,0.79697025,-26.83509,169.23111,-1212.55518
5,0.80551034,-31.80714,170.6104,-1211.60693
5,0.81407142,-36.71526,172.00563,-1210.36072
5,0.82266915,-41.54101,173.41609,-1208.82043
5,0.83132041,-46.2662,174.84113,-1206.99109
5,0.84004289,-50.87286,176.28014,-1204.87891
5,0.84885538,-55.34342,177.73259,-1202.49109
5,0.85777539,-59.66089,179.19771,-1199.83582
5,0.86682421,-63.80852,180.67511,-1196.92297
5,0.87602198,-67.77038,182.16425,-1193.76331
5,0.88539082,-71.53109,183.6647,-1190.36853
5,0.89495283,-75.07597,185.17603,-1186.7511
5,0.9047296,-78.39137,186.69762,-1182.92468
5,0.91474372,-81.46445,188.22893,-1178.90369
5,0.92501944,-84.28332,189.76959,-1174.70386
5,0.93558061,-86.83701,191.31917,-1170.34131
5,0.94645321,-89.11562,192.87743,-1165.83301
5,0.95766073,-91.11033,194.44383,-1161.19629
5,0.96922815,-92.81339,196.01804,-1156.4491
5,0.98117876,-94.21855,197.5995,-1151.61011
5,0.99353707,-95.32043,199.18791,-1146.69824
6,0.00607884,-96.1264,200.76505,-1141.72546
6,0.01703236,-96.78741,202.11317,-1136.62219
6,0.02560642,-97.50578,203.1299,-1131.43835
6,0.03191903,-98.49364,203.8429,-1126.31555
6,0.03591797,-99.79685,204.25867,-1121.26892
6,0.03766198,-101.43035,204.39703,-1116.30798
6,0.03737968,-103.32646,204.29651,-1111.41589
6,0.03568719,-105.43251,204.03833,-1106.62085
6,0.03299403,-107.73398,203.67601,-1101.95032
6,0.0295442,-110.23743,203.24156,-1097.42761
6,0.02552637,-112.95287,202.75896,-1093.07385
6,0.02111005,-115.88817,202.2485,-1088.90808
6,0.01647435,-119.0464,201.73013,-1084.94824
6,0.01181567,-122.425,201.22421,-1081.21106
6,0.00729742,-126.02229,200.74644,-1077.71118
6,0.00305786,-129.83517,200.30905,-1074.46179
5,0.9992063,-133.85713,199.92197,-1071.47449
5,0.99582469,-138.07854,199.59338,-1068.75989
5,0.99305159,-142.48798,199.3293,-1066.32813
5,0.99095446,-147.07228,199.13376,-1064.18848
5,0.98958391,-151.817,199.00935,-1062.34998
5,0.98895866,-156.70724,198.95596,-1060.82068
5,0.98800939,-161.73167,198.87177,-1059.52405
5,0.98596424,-166.81792,198.68512,-1058.34961
5,0.98306185,-171.92963,198.41937,-1057.29553
5,0.97930837,-177.07771,198.07544,-1056.3855
5,0.97456473,-182.26205,197.64053,-1055.6189
5,0.96918839,-187.4805,197.14716,-1055.04651
5,0.96326947,-192.73271,196.6024,-1054.69751
5,0.95666802,-198.01044,195.99208,-1054.56262
5,0.94952565,-203.29944,195.32742,-1054.65833
5,0.94204742,-208.5858,194.62489,-1055.01416
5,0.93398219,-213.86418,193.85931,-1055.60364
5,0.9242171,-219.13652,192.9295,-1056.21228
5,0.91196251,-224.35359,191.77197,-1056.43982
5,0.89656353,-229.58672,190.32657,-1056.33447
5,0.87900037,-234.81125,188.68253,-1056.06091
5,0.86045057,-239.95802,186.95313,-1055.62524
5,0.84112197,-245.0105,185.16472,-1054.96533
5,0.82124537,-249.95148,183.34639,-1054.04285
5,0.80105042,-254.76346,181.52724,-1052.8374
5,0.78076261,-259.42896,179.73561,-1051.34143
5,0.76060736,-263.93079,177.99921,-1049.55627
5,0.74080414,-268.25299,176.34407,-1047.4906
5,0.72154671,-272.38239,174.79237,-1045.15894
5,0.70297647,-276.30991,173.35977,-1042.58069
5,0.6851871,-280.02972,172.05609,-1039.7771
5,0.66807854,-283.5412,170.87668,-1036.73511
5,0.65155941,-286.84363,169.81596,-1033.45703
5,0.63557875,-289.93552,168.8699,-1029.95972
5,0.62009764,-292.81458,168.03473,-1026.2627
5,0.60508138,-295.47778,167.30664,-1022.38391
5,0.5904972,-297.9213,166.68192,-1018.33954
5,0.57631373,-300.14059,166.15677,-1014.14404
5,0.56249493,-302.13062,165.72707,-1009.8103
5,0.54900712,-303.88608,165.38869,-1005.35095
5,0.53582311,-305.40125,165.13788,-1000.77856
5,0.52291363,-306.67017,164.97061,-996.10516
5,0.5102548,-307.68686,164.88313,-991.34314
5,0.49783614,-308.44534,164.87231,-986.5058
5,0.48565072,-308.93958,164.93503,-981.60638
5,0.47369704,-309.16385,165.06825,-976.65857
5,0.46198115,-309.11307,165.26898,-971.67682
5,0.45052466,-308.78284,165.53471,-966.67651
5,0.43935511,-308.16913,165.86281,-961.67322
5,0.42851657,-307.26913,166.25098,-956.68347
5,0.41806561,-306.08054,166.69698,-951.72406
5,0.40807346,-304.6026,167.19858,-946.81238
5,0.39863011,-302.8353,167.75375,-941.96613
5,0.38984978,-300.78006,168.36082,-937.20361
5,0.38186324,-298.43924,169.01794,-932.54303
5,0.37482357,-295.81665,169.72339,-928.00275
5,0.36891279,-292.91769,170.47566,-923.60132
5,0.36433473,-289.74875,171.27335,-919.35699
5,0.36130977,-286.31738,172.11472,-915.28766
5,0.36009216,-282.63315,172.99863,-911.41119
5,0.36094558,-278.70624,173.92363,-907.74475
5,0.36414903,-274.54822,174.88837,-904.30499
5,0.36998937,-270.17239,175.89163,-901.10797
5,0.37637621,-265.59683,176.8548,-898.10712
5,0.38079554,-260.8833,177.69914,-895.23267
5,0.38051176,-256.11023,178.35236,-892.39905
5,0.37371793,-251.31398,178.77829,-889.55518
5,0.35884658,-246.56776,178.96066,-886.63477
5,0.33520901,-241.91795,178.91212,-883.60651
5,0.30208227,-237.39781,178.64772,-880.44653
5,0.25850159,-233.06023,178.18634,-877.11414
5,0.20428978,-228.96346,177.57629,-873.58356
5,0.1390298,-225.12534,176.8566,-869.85974
5,0.05988832,-221.55484,176.01892,-865.91595
4,0.9688133,-218.25174,175.09001,-861.77283
4,0.87047929,-215.22247,174.10542,-857.45605
4,0.7581979,-212.47937,173.09665,-852.98334
4,0.63010281,-210.03752,172.09035,-848.36658
4,0.4835104,-207.91133,171.11113,-843.61731
4,0.31423506,-206.11409,170.17615,-838.74237
4,0.11626571,-204.65559,169.29881,-833.75043
3,0.85845679,-203.54164,168.48933,-828.65338
3,0.5390383,-202.77515,167.75603,-823.46643
3,0.1768439,-202.35742,167.10478,-818.20618
2,0.82407099,-202.24284,166.55171,-812.93591
2,0.49903342,-202.4325,166.10338,-807.6731
2,0.16190247,-202.93031,165.76114,-802.43024
1,0.99304992,-203.73856,165.52336,-797.21997
1,0.98014039,-204.85693,165.38667,-792.05615
1,0.96738434,-206.28358,165.34695,-786.95374
1,0.95482057,-208.0155,165.3996,-781.92822
1,0.9424898,-210.04895,165.54024,-776.99591
1,0.93043333,-212.37965,165.7646,-772.17334
1,0.91869402,-215.00241,166.06888,-767.4776
1,0.90731478,-217.91182,166.44925,-762.9259
1,0.89633912,-221.10161,166.90216,-758.53564
1,0.88581055,-224.56441,167.42401,-754.32422
1,0.87577331,-228.29112,168.01181,-750.30933
1,0.8662706,-232.27196,168.66243,-746.50824
1,0.85734499,-236.49554,169.37306,-742.93799
1,0.8490271,-240.95335,170.13435,-739.61084
1,0.84130841,-245.64212,170.91626,-736.52338
1,0.83392215,-250.51648,171.57968,-733.56885
1,0.82631624,-255.38943,171.93883,-730.52649
1,0.81805146,-260.0094,171.94632,-727.22058
1,0.80878508,-264.09244,171.66113,-723.51404
1,0.79861468,-267.8317,171.02425,-719.44586
1,0.78790361,-271.39578,170.09381,-715.16144
1,0.77696776,-274.81305,169.00653,-710.78711
1,0.76591295,-278.06448,167.8385,-706.36517
1,0.75467944,-281.09979,166.61667,-701.87177
1,0.74323988,-283.87961,165.37053,-697.29596
1,0.73159575,-286.37665,164.12909,-692.63831
1,0.719769,-288.57309,162.92061,-687.90759
1,0.70779586,-290.45886,161.7715,-683.11835
1,0.69574004,-292.08005,160.66983,-678.29602
