Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
127,0.55280066,127,127,-1,13473.14063,351.31302,-80.74859,510.56009,
127,0.53973287,127,127,-1,13470.52637,353.7966,-80.42785,507.94653,
127,0.5254966,127,127,-1,13467.67969,356.10193,-80.13039,505.09927,
127,0.51015806,127,127,-1,13464.61133,358.21103,-79.85197,502.03156,
127,0.49378908,127,127,-1,13461.33789,360.10788,-79.58873,498.75775,
127,0.47646564,127,127,-1,13457.87305,361.77835,-79.33737,495.29306,
127,0.45826715,127,127,-1,13454.2334,363.21005,-79.09499,491.65335,
127,0.43927291,127,127,-1,13450.43457,364.3924,-78.85925,487.85449,
127,0.41956347,127,127,-1,13446.49316,365.31653,-78.6283,483.9126,
127,0.39921728,127,127,-1,13442.42383,365.97528,-78.401,479.84335,
127,0.37831232,127,127,-1,13438.24219,366.36288,-78.17668,475.66235,
127,0.35692275,127,127,-1,13433.96484,366.47491,-77.9554,471.38443,
127,0.33512226,127,127,-1,13429.60449,366.30829,-77.73766,467.02432,
127,0.31298044,127,127,-1,13425.17578,365.86118,-77.52472,462.59595,
127,0.29056334,127,127,-1,13420.69238,365.13266,-77.31841,458.11252,
127,0.26793414,127,127,-1,13416.16699,364.1228,-77.12112,453.58667,
127,0.24515313,127,127,-1,13411.61035,362.83286,-76.93626,449.03046,
127,0.22232069,127,127,-1,13407.04395,361.26929,-76.7625,444.46396,
127,0.19954959,127,127,-1,13402.49023,359.43842,-76.59395,439.90973,
127,0.17693886,127,127,-1,13397.96777,357.34274,-76.42385,435.38757,
127,0.15457913,127,127,-1,13393.49609,354.9834,-76.24582,430.91562,
127,0.13255847,127,127,-1,13389.0918,352.36212,-76.05386,426.51147,
127,0.11096,127,127,-1,13384.77246,349.48062,-75.84309,422.19177,
127,0.08986675,127,127,-1,13380.55371,346.34229,-75.6092,417.97311,
127,0.06935974,127,127,-1,13376.45215,342.95129,-75.3485,413.8717,
127,0.04951848,127,127,-1,13372.4834,339.31226,-75.05806,409.90344,
127,0.03042169,127,127,-1,13368.66406,335.43127,-74.73528,406.08408,
127,0.01214628,127,127,-1,13365.00977,331.31461,-74.37825,402.42899,
127,-0.00523116,127,127,-1,13361.53418,326.97006,-73.98509,398.95349,
126,0.891819,127,127,-1,13358.25293,322.4057,-73.55459,395.67245,
126,0.81501973,127,127,-1,13355.18066,317.63052,-73.08583,392.60046,
126,0.74380594,127,127,-1,13352.33203,312.65509,-72.57782,389.75189,
126,0.67951959,127,126,-1,13349.76074,307.92331,-72.02081,387.18042,
126,0.62878108,127,126,-1,13347.73145,302.20258,-71.68238,385.15088,
126,0.58097488,127,126,-1,13345.81934,296.44785,-71.41492,383.23862,
126,0.53739679,127,126,-1,13344.07617,290.68262,-71.13445,381.49548,
126,0.4997963,127,126,-1,13342.57227,284.86182,-70.80103,379.99146,
126,0.4692522,127,126,-1,13341.35059,278.96292,-70.39982,378.76968,
126,0.44634432,127,126,-1,13340.43359,272.98346,-69.92799,377.85336,
126,0.43138316,127,126,-1,13339.83496,266.93204,-69.38731,377.25491,
126,0.42455718,127,126,-1,13339.5625,260.8223,-68.78102,376.98187,
126,0.42600065,127,126,-1,13339.62012,254.67015,-68.11263,377.03961,
126,0.43582118,127,126,-1,13340.0127,248.49316,-67.38482,377.43243,
126,0.45411593,127,126,-1,13340.74512,242.30916,-66.60034,378.16425,
126,0.48096097,127,126,-1,13341.81836,236.13637,-65.76204,379.23807,
126,0.51640159,127,126,-1,13343.23633,229.994,-64.8723,380.6557,
126,0.56046486,127,126,-1,13344.99902,223.90169,-63.93327,382.41824,
126,0.61314094,127,126,-1,13347.10547,217.87959,-62.94693,384.5253,
126,0.67440611,127,126,-1,13349.55664,211.9478,-61.91538,386.97592,
126,0.74418569,127,126,-1,13352.34766,206.12711,-60.84031,389.76712,
126,0.82237583,127,126,-1,13355.47559,200.43826,-59.72335,392.89474,
126,0.90884453,127,126,-1,13358.93359,194.90202,-58.56603,396.35352,
126,1.00341642,127,126,-1,13362.7168,189.53909,-57.36969,400.13641,
127,0.02117992,127,126,-1,13366.81641,184.36981,-56.13581,404.23575,
127,0.04320991,127,126,-1,13371.22168,179.41432,-54.86565,408.64175,
127,0.06671833,127,126,-1,13375.92383,174.69221,-53.56056,413.34344,
127,0.09164229,127,126,-1,13380.9082,170.22258,-52.22166,418.32825,
127,0.11791284,127,126,-1,13386.16309,166.02411,-50.84971,423.58237,
127,0.14545627,127,126,-1,13391.6709,162.11465,-49.44562,429.09106,
127,0.17419143,127,126,-1,13397.41797,158.51118,-48.01019,434.8381,
127,0.2040339,127,126,-1,13403.38672,155.22975,-46.54459,440.80661,
127,0.23488742,127,126,-1,13409.55762,152.285,-45.04961,446.97733,
127,0.26665646,127,126,-1,13415.91113,149.69092,-43.52622,453.33115,
127,0.29923728,127,126,-1,13422.42773,147.46002,-41.97523,459.84732,
127,0.33252105,127,126,-1,13429.08398,145.6037,-40.39719,466.50409,
127,0.36639902,127,126,-1,13435.86035,144.13232,-38.793,473.27969,
127,0.40075472,127,126,-1,13442.73145,143.05426,-37.16358,480.15085,
127,0.43546796,127,126,-1,13449.67383,142.37654,-35.50951,487.09351,
127,0.47041616,127,126,-1,13456.66309,142.10484,-33.8312,494.08316,
127,0.50547773,127,126,-1,13463.67578,142.24385,-32.12936,501.09549,
127,0.54052633,127,126,-1,13470.68555,142.79596,-30.40465,508.10522,
127,0.57543558,127,126,-1,13477.66699,143.76239,-28.6577,515.0871,
127,0.61007828,127,126,-1,13484.5957,145.14241,-26.88927,522.01563,
127,0.64432538,127,126,-1,13491.44531,146.93344,-25.09988,528.86505,
127,0.67804998,127,126,-1,13498.19043,149.13181,-23.29008,535.60999,
127,0.71112484,127,126,-1,13504.80469,151.73174,-21.46035,542.22498,
127,0.74342579,127,126,-1,13511.26563,154.7265,-19.61137,548.68518,
127,0.77482957,127,126,-1,13517.5459,158.10693,-17.74376,554.96594,
127,0.80521584,127,126,-1,13523.62305,161.86275,-15.85812,561.04321,
127,0.83446658,127,126,-1,13529.47363,165.98169,-13.95485,566.89337,
127,0.86246765,127,126,-1,13535.07324,170.4505,-12.03443,572.49359,
127,0.88910943,127,126,-1,13540.40234,175.25415,-10.09748,577.82196,
127,0.91428667,127,126,-1,13545.4375,180.37637,-8.14453,582.85742,
127,0.93789989,127,126,-1,13550.16016,185.79901,-6.17613,587.58008,
127,0.95985389,127,126,-1,13554.55078,191.50314,-4.19267,591.97089,
127,0.98005897,127,126,-1,13558.5918,197.46869,-2.19464,596.0119,
127,0.99843293,127,126,-1,13562.2666,203.67386,-0.18242,599.68671,
128,0.01489993,127,126,-1,13565.56055,210.09647,1.8434,602.9801,
128,0.02939214,127,126,-1,13568.45898,216.7126,3.88233,605.87854,
128,0.04184883,127,126,-1,13570.9502,223.49789,5.93385,608.36987,
128,0.05221506,127,126,-1,13573.02344,230.4272,7.99763,610.44312,
128,0.06044597,127,126,-1,13574.66895,237.47426,10.07334,612.08929,
128,0.06650373,127,126,-1,13575.88086,244.61281,12.16042,613.30084,
128,0.07036085,127,126,-1,13576.65234,251.81548,14.25847,614.07227,
128,0.0719972,127,126,-1,13576.97949,259.05484,16.36708,614.39954,
128,0.07140272,127,126,-1,13576.86035,266.30286,18.48602,614.28064,
128,0.06857374,127,126,-1,13576.29492,273.53171,20.61503,613.71484,
128,0.06351483,127,126,-1,13575.2832,280.71375,22.75352,612.70306,
128,0.05624431,127,126,-1,13573.8291,287.82068,24.90134,611.24896,
128,0.04678506,127,126,-1,13571.9375,294.82498,27.05799,609.35712,
128,0.03517249,127,126,-1,13569.61426,301.69916,29.22318,607.03461,
128,0.02144749,127,126,-1,13566.86914,308.41623,31.39669,604.28961,
128,0.0056595,127,126,-1,13563.71191,314.94977,33.57816,601.13202,
127,0.98786926,127,126,-1,13560.1543,321.27377,35.76745,597.57397,
127,0.96814215,127,126,-1,13556.20898,327.3634,37.9641,593.62854,
127,0.94655317,127,126,-1,13551.89063,333.19452,40.16766,589.31073,
127,0.92318743,127,126,-1,13547.21777,338.74393,42.37788,584.63757,
127,0.89813471,127,126,-1,13542.20703,343.98941,44.59454,579.62701,
127,0.87149137,127,126,-1,13536.87793,348.90985,46.81743,574.29834,
127,0.8433634,127,126,-1,13531.25293,353.48553,49.04638,568.67273,
127,0.8138594,127,126,-1,13525.35156,357.69809,51.28094,562.77191,
127,0.783095,127,126,-1,13519.19922,361.53061,53.52067,556.61902,
127,0.75119561,127,126,-1,13512.81934,364.96774,55.76555,550.23914,
127,0.71828586,127,126,-1,13506.2373,367.99527,58.01547,543.65717,
127,0.68449843,127,126,-1,13499.47949,370.6011,60.27023,536.89966,
127,0.64996725,127,126,-1,13492.57324,372.77454,62.52965,529.99341,
127,0.61482996,127,126,-1,13485.5459,374.5065,64.79359,522.96594,
127,0.57922554,127,126,-1,13478.4248,375.78979,67.06149,515.84503,
127,0.54329973,127,126,-1,13471.24023,376.6196,69.33334,508.65988,
127,0.50719631,127,126,-1,13464.01953,376.99222,71.60893,501.43918,
127,0.47106025,127,126,-1,13456.79199,376.90585,73.88801,494.21194,
127,0.43503845,127,126,-1,13449.58789,376.36124,76.17035,487.00757,
127,0.39927682,127,126,-1,13442.43555,375.36041,78.45585,479.85522,
127,0.3639203,127,126,-1,13435.36426,373.9072,80.74434,472.78391,
127,0.32911327,127,126,-1,13428.40234,372.00781,83.03576,465.82248,
127,0.29499638,127,126,-1,13421.5791,369.66965,85.32989,458.99908,
127,0.26170805,127,126,-1,13414.92188,366.9021,87.62646,452.3414,
127,0.22938375,127,126,-1,13408.45703,363.71634,89.92522,445.87653,
127,0.19815564,127,126,-1,13402.21094,360.12595,92.22601,439.63089,
127,0.16815175,127,126,-1,13396.20996,356.14554,94.52879,433.6301,
127,0.13949551,127,126,-1,13390.47949,351.79178,96.83369,427.89883,
127,0.11230502,127,126,-1,13385.04102,347.08231,99.14073,422.46072,
127,0.0866923,127,126,-1,13379.91895,342.03629,101.44989,417.33817,
127,0.06276245,127,126,-1,13375.13281,336.67432,103.76096,412.55219,
127,0.04061315,127,126,-1,13370.70313,331.01828,106.07346,408.12231,
127,0.02033473,127,126,-1,13366.64746,325.09241,108.38751,404.06665,
127,0.00201126,127,126,-1,13362.98242,318.92087,110.70293,400.40195,
126,0.9285925,127,126,-1,13359.72363,312.52908,113.01964,397.14337,
126,0.85762066,127,126,-1,13356.88477,305.94345,115.33747,394.30447,
126,0.79742587,127,126,-1,13354.47754,299.19174,117.65642,391.89667,
126,0.74825859,127,126,-1,13352.51074,292.30197,119.97646,389.92996,
126,0.71032554,127,126,-1,13350.99316,285.30273,122.29755,388.41263,
126,0.6837846,127,126,-1,13349.93164,278.22311,124.61954,387.35098,
126,0.66873574,127,126,-1,13349.3291,271.09299,126.94246,386.74902,
126,0.64521372,127,126,-1,13348.38867,263.87549,128.60019,385.80814,
126,0.6065948,127,126,-1,13346.84375,256.80737,129.73035,384.26337,
126,0.55630374,127,126,-1,13344.83203,249.7169,130.2787,382.25171,
126,0.4983246,127,126,-1,13342.5127,242.66145,130.44867,379.93253,
126,0.43488666,127,126,-1,13339.97559,235.71405,130.40968,377.39499,
126,0.36627403,127,126,-1,13337.23145,228.90965,130.23303,374.65048,
126,0.29208708,127,126,-1,13334.26367,222.27191,129.95586,371.68298,
126,0.21184471,127,126,-1,13331.05371,215.82167,129.60495,368.47327,
126,0.12517767,127,126,-1,13327.58691,209.58273,129.20937,365.00656,
126,0.03180444,127,126,-1,13323.85254,203.57301,128.78883,361.27161,
125,0.97722089,127,126,-1,13319.84668,197.8092,128.36333,357.26593,
125,0.94162422,127,126,-1,13315.5752,192.3073,127.95387,352.99432,
125,0.90383655,127,126,-1,13311.04004,187.08136,127.57649,348.45981,
125,0.86387861,127,126,-1,13306.24512,182.14343,127.2421,343.66489,
125,0.82180381,127,126,-1,13301.19629,177.50415,126.95951,338.61591,
125,0.7776919,127,126,-1,13295.90332,173.17352,126.73616,333.32248,
125,0.73163807,127,126,-1,13290.37695,169.16087,126.57733,327.79602,
125,0.68375474,127,126,-1,13284.63086,165.47516,126.48698,322.05002,
125,0.63416237,127,126,-1,13278.67969,162.12512,126.46765,316.09894,
125,0.5830068,127,126,-1,13272.54102,159.12244,126.52578,309.96027,
125,0.53040314,127,126,-1,13266.22852,156.48026,126.66502,303.64783,
125,0.47645059,127,126,-1,13259.75391,154.2077,126.88094,297.17352,
125,0.42130712,127,126,-1,13253.13672,152.3098,127.16929,290.5563,
125,0.36514816,127,126,-1,13246.39746,150.7908,127.52657,283.81723,
125,0.30814973,127,126,-1,13239.55762,149.65541,127.94999,276.97742,
125,0.25048497,127,126,-1,13232.63867,148.90849,128.43672,270.05765,
125,0.19233093,127,126,-1,13225.66016,148.55472,128.98434,263.07916,
125,0.1338679,127,126,-1,13218.64453,148.59805,129.59032,256.0636,
125,0.07528076,127,126,-1,13211.61328,149.04146,130.25226,249.03314,
125,0.01675847,127,126,-1,13204.59082,149.88676,130.96786,242.01047,
124,0.87546909,127,126,-1,13197.59863,151.13509,131.73459,235.01816,
124,0.70211649,127,126,-1,13190.66504,152.78561,132.55547,228.08412,
124,0.53083795,127,126,-1,13183.81348,154.8423,133.43228,221.23305,
124,0.36213076,127,126,-1,13177.06543,157.3074,134.35954,214.48482,
124,0.19667202,127,126,-1,13170.44727,160.17256,135.33691,207.86653,
124,0.03511731,127,126,-1,13163.98438,163.43253,136.36476,201.4044,
123,0.97368157,127,126,-1,13157.31641,166.35115,136.78194,194.73605,
123,0.93969941,127,126,-1,13150.51953,168.90256,136.73755,187.93964,
123,0.90526491,127,126,-1,13143.63281,171.08907,136.32057,181.05275,
123,0.87087661,127,126,-1,13136.75586,172.34158,135.70369,174.17509,
123,0.83593577,127,126,-1,13129.76758,172.78061,134.75182,167.18695,
123,0.8007037,127,126,-1,13122.7207,172.58549,133.5482,160.14055,
123,0.76561195,127,126,-1,13115.70215,171.90125,132.21645,153.12221,
123,0.73096257,127,126,-1,13108.77246,170.79788,130.84341,146.19235,
123,0.69692618,127,126,-1,13101.96484,169.29048,129.47943,139.38509,
123,0.66362411,127,126,-1,13095.30469,167.37657,128.16005,132.72469,
123,0.63114738,127,126,-1,13088.80957,165.04968,126.91085,126.22935,
123,0.59956777,127,126,-1,13082.49316,162.30646,125.74924,119.91344,
123,0.5689562,127,126,-1,13076.37109,159.15192,124.68872,113.79114,
123,0.53938508,127,126,-1,13070.45703,155.59764,123.73961,107.87693,
123,0.51092637,127,126,-1,13064.76563,151.65862,122.9088,102.18519,
123,0.48365274,127,126,-1,13059.31055,147.35178,122.20061,96.73048,
123,0.45763806,127,126,-1,13054.10742,142.69495,121.61741,91.52756,
123,0.43295497,127,126,-1,13049.1709,137.70537,121.1592,86.59095,
123,0.40967733,127,126,-1,13044.51563,132.40086,120.82491,81.93543,
123,0.3878794,127,126,-1,13040.15625,126.79894,120.61233,77.57585,
123,0.36763451,127,126,-1,13036.10742,120.91714,120.51807,73.52688,
123,0.34776628,127,126,-1,13032.13379,114.88074,120.22518,69.55325,
123,0.32862389,127,126,-1,13028.30469,108.81778,119.87595,65.72477,
123,0.30888885,127,126,-1,13024.35742,102.86886,119.1805,61.77777,
123,0.28897211,127,126,-1,13020.37402,97.01208,118.24407,57.79443,
123,0.26853067,127,126,-1,13016.28613,91.28786,117.01283,53.70615,
123,0.24708997,127,126,-1,13011.99805,85.80112,115.46207,49.41802,
123,0.22404224,127,126,-1,13007.38867,80.70188,113.59005,44.80848,
123,0.19946891,127,126,-1,13002.47363,75.95511,111.42882,39.89382,
123,0.17362818,127,126,-1,12997.30566,71.56864,109.07564,34.72569,
123,0.14665088,127,126,-1,12991.91016,67.56306,106.59975,29.33024,
123,0.11859266,127,126,-1,12986.29883,63.96186,104.04832,23.7186,
123,0.08950395,127,126,-1,12980.48047,60.78772,101.46073,17.90087,
123,0.05945455,127,126,-1,12974.4707,58.06081,98.87458,11.891,
123,0.02852644,127,126,-1,12968.28516,55.79963,96.32622,5.70539,
123,-0.00317963,127,126,-1,12961.94434,54.01884,93.85072,-0.63582,
122,0.96444684,127,126,-1,12955.46973,52.72884,91.48011,-7.11051,
122,0.93150139,127,126,-1,12948.87988,51.93522,89.2357,-13.69958,
122,0.89810139,127,126,-1,12942.2002,51.63582,87.13366,-20.37955,
122,0.86437917,127,126,-1,12935.45605,51.82277,85.18541,-27.12398,
122,0.83069122,127,126,-1,12928.71875,52.43852,83.41386,-33.86155,
122,0.79713345,127,126,-1,12922.00684,53.48118,81.82401,-40.57307,
122,0.7637971,127,126,-1,12915.33984,54.94593,80.41467,-47.24032,
122,0.73077947,127,126,-1,12908.73633,56.82479,79.18169,-53.84383,
122,0.6981796,127,126,-1,12902.21582,59.10827,78.11897,-60.36378,
122,0.66609776,127,126,-1,12895.7998,61.78657,77.21947,-66.78014,
122,0.63463438,127,126,-1,12889.50684,64.84996,76.47587,-73.07279,
122,0.60389268,127,126,-1,12883.3584,68.2891,75.88155,-79.22112,
122,0.57397312,127,126,-1,12877.375,72.09593,75.42943,-85.20502,
122,0.5449788,127,126,-1,12871.57617,76.2619,75.11292,-91.00387,
122,0.51701492,127,126,-1,12865.9834,80.77845,74.92591,-96.59662,
122,0.49018848,127,126,-1,12860.61816,85.63616,74.86263,-101.96189,
122,0.46460825,127,126,-1,12855.50195,90.82493,74.91783,-107.07793,
122,0.44038206,127,126,-1,12850.65625,96.33414,75.08601,-111.92316,
122,0.41761902,127,126,-1,12846.10352,102.15102,75.36223,-116.47576,
122,0.39642763,127,126,-1,12841.86523,108.26132,75.7419,-120.71403,
122,0.37691483,127,126,-1,12837.96289,114.64901,76.22076,-124.61658,
122,0.35918489,127,126,-1,12834.41699,121.29685,76.79463,-128.16257,
122,0.34333739,127,126,-1,12831.24805,128.18561,77.45935,-131.33206,
122,0.32946822,127,126,-1,12828.47363,135.29401,78.21133,-134.1059,
122,0.31766686,127,126,-1,12826.11328,142.59901,79.04715,-136.46617,
122,0.30801636,127,126,-1,12824.18359,150.07686,79.96294,-138.39627,
122,0.30059114,127,126,-1,12822.69824,157.70113,80.95546,-139.88132,
122,0.29545599,127,126,-1,12821.6709,165.44403,82.02151,-140.90836,
122,0.29266825,127,126,-1,12821.11328,173.2767,83.15826,-141.46591,
122,0.29227549,127,126,-1,12821.03516,181.16927,84.36288,-141.54446,
122,0.2943159,127,126,-1,12821.44336,189.09084,85.63276,-141.1364,
122,0.29881608,127,126,-1,12822.34375,197.00969,86.96527,-140.23637,
122,0.30578902,127,126,-1,12823.73828,204.89304,88.35811,-138.8418,
122,0.31523836,127,126,-1,12825.62793,212.70827,89.80869,-136.95193,
122,0.32715479,127,126,-1,12828.01074,220.422,91.31493,-134.56866,
122,0.34151849,127,126,-1,12830.88379,228.00121,92.87441,-131.69594,
122,0.35829347,127,126,-1,12834.23828,235.41257,94.48509,-128.34096,
122,0.37743372,127,126,-1,12838.06641,242.62325,96.14496,-124.51292,
122,0.39888206,127,126,-1,12842.35645,249.60095,97.85208,-120.22327,
122,0.42256948,127,126,-1,12847.09375,256.31403,99.60461,-115.48579,
122,0.44841546,127,126,-1,12852.2627,262.73175,101.4007,-110.31661,
122,0.47632799,127,126,-1,12857.8457,268.8244,103.23857,-104.73413,
122,0.50620383,127,126,-1,12863.82129,274.56354,105.11649,-98.75896,
122,0.53792959,127,126,-1,12870.16602,279.92206,107.03279,-92.41383,
122,0.57138139,127,126,-1,12876.85645,284.87442,108.98584,-85.72348,
122,0.60642332,127,126,-1,12883.86426,289.39685,110.97443,-78.71512,
122,0.64291674,127,126,-1,12891.16309,293.46716,112.99704,-71.41644,
122,0.68071276,127,126,-1,12898.72266,297.06522,115.05219,-63.85725,
122,0.71965152,127,126,-1,12906.51074,300.17334,117.13875,-56.0695,
122,0.75957257,127,126,-1,12914.49414,302.77545,119.25536,-48.08531,
122,0.80033487,127,126,-1,12922.64746,304.86032,121.3944,-39.93286,
122,0.84180135,127,126,-1,12930.94043,306.42603,123.54116,-31.63957,
122,0.88401151,127,126,-1,12939.38281,307.43155,125.6829,-23.19755,
122,0.92648721,127,126,-1,12947.87793,307.95248,127.81147,-14.70241,
122,0.96900904,127,126,-1,12956.38184,308.00003,129.93163,-6.19806,
123,0.01142821,127,126,-1,12964.86523,307.56989,132.04773,2.28576,
123,0.0536034,127,126,-1,12973.30078,306.65939,134.16225,10.72078,
123,0.09539133,127,126,-1,12981.6582,305.27011,136.27664,19.07835,
123,0.13665158,127,126,-1,12989.91016,303.40607,138.39154,27.33038,
123,0.17724563,127,126,-1,12998.0293,301.07428,140.50705,35.44918,
123,0.21703692,127,126,-1,13005.9873,298.28357,142.62341,43.40742,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
