Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
3,0.31404057,14,14,0,1130.87744,-2666.01978,203.49895,-316.26355,
3,0.31007797,14,14,0,1130.48279,-2658.30078,204.98529,-313.21762,
3,0.30630288,14,14,0,1130.10681,-2650.32471,206.37038,-310.53452,
3,0.3023223,14,14,0,1129.71033,-2642.38989,207.17517,-307.58255,
3,0.2980653,14,14,0,1129.28625,-2634.84351,207.50493,-304.15634,
3,0.29354551,14,14,0,1128.83618,-2627.53198,207.33421,-300.32321,
3,0.28882429,14,14,0,1128.36584,-2620.42212,206.75822,-296.17758,
3,0.28394526,14,14,0,1127.87988,-2613.50244,205.85257,-291.78262,
3,0.27893275,14,14,0,1127.38074,-2606.79224,204.68669,-287.16415,
3,0.27381045,14,14,0,1126.87048,-2600.30713,203.32896,-282.34891,
3,0.26858804,14,14,0,1126.35034,-2594.07666,201.83626,-277.33881,
3,0.26326174,14,14,0,1125.81982,-2588.13208,200.24588,-272.117,
3,0.25782797,14,14,0,1125.27869,-2582.50122,198.58649,-266.6676,
3,0.25228995,14,14,0,1124.72705,-2577.2085,196.88705,-260.98444,
3,0.24665429,14,14,0,1124.16577,-2572.27563,195.17526,-255.06665,
3,0.24093139,14,14,0,1123.5957,-2567.72168,193.47771,-248.91901,
3,0.23513579,14,14,0,1123.01855,-2563.56201,191.82137,-242.55283,
3,0.22928008,14,14,0,1122.4353,-2559.80933,190.22612,-235.97733,
3,0.22337733,14,14,0,1121.84741,-2556.47168,188.70604,-229.20366,
3,0.21744324,14,14,0,1121.25635,-2553.55298,187.27293,-222.24841,
3,0.2114955,14,14,0,1120.66394,-2551.05444,185.93538,-215.13081,
3,0.20555225,14,14,0,1120.07202,-2548.97607,184.70013,-207.87196,
3,0.1996316,14,14,0,1119.4823,-2547.31738,183.5708,-200.49258,
3,0.19375162,14,14,0,1118.89661,-2546.07715,182.54942,-193.01405,
3,0.18793,14,14,0,1118.31677,-2545.25391,181.63551,-185.45712,
3,0.18218471,14,14,0,1117.74463,-2544.84595,180.82843,-177.84363,
3,0.17653349,14,14,0,1117.18176,-2544.85181,180.12619,-170.19447,
3,0.17099357,14,14,0,1116.63,-2545.27002,179.52618,-162.53073,
3,0.16558172,14,14,0,1116.09094,-2546.09839,179.02496,-154.87321,
3,0.16031505,14,14,0,1115.56641,-2547.33496,178.61934,-147.24326,
3,0.15520985,14,14,0,1115.05786,-2548.97681,178.30562,-139.66197,
3,0.15028244,14,14,0,1114.56714,-2551.02124,178.08028,-132.15057,
3,0.14554898,14,14,0,1114.0957,-2553.46436,177.94017,-124.73084,
3,0.14102474,14,14,0,1113.64502,-2556.302,177.88191,-117.42413,
3,0.13672478,14,14,0,1113.2168,-2559.52905,177.9021,-110.25192,
3,0.13266335,14,14,0,1112.81226,-2563.13892,177.99776,-103.23599,
3,0.12885426,14,14,0,1112.43286,-2567.12476,178.16576,-96.39773,
3,0.12531026,14,14,0,1112.07996,-2571.47803,178.40303,-89.75841,
3,0.12204324,14,14,0,1111.75452,-2576.18896,178.70642,-83.33895,
3,0.11906409,14,14,0,1111.45776,-2581.24609,179.07343,-77.16022,
3,0.11638309,14,14,0,1111.1908,-2586.6377,179.5013,-71.24244,
3,0.11400905,14,14,0,1110.95435,-2592.34961,179.98796,-65.60556,
3,0.11195014,14,14,0,1110.74927,-2598.36792,180.53122,-60.26884,
3,0.11021332,14,14,0,1110.57629,-2604.677,181.12863,-55.25062,
3,0.10875779,14,14,0,1110.43127,-2611.2417,181.70741,-50.5112,
3,0.10746186,14,14,0,1110.30225,-2617.94971,182.12701,-45.92749,
3,0.10619312,14,14,0,1110.17578,-2624.64307,182.29887,-41.37896,
3,0.10483127,14,14,0,1110.04016,-2631.21484,182.13249,-36.73975,
3,0.10345967,14,14,0,1109.90356,-2637.74756,181.69576,-32.09317,
3,0.10205428,14,14,0,1109.76355,-2644.20142,181.00929,-27.42167,
3,0.10050942,14,14,0,1109.60974,-2650.47925,180.0414,-22.61431,
3,0.09850199,14,14,0,1109.40979,-2656.16235,178.82143,-17.38138,
3,0.09589753,14,14,0,1109.15039,-2661.06641,177.39798,-11.60433,
3,0.09276005,14,14,0,1108.83789,-2665.32178,175.71977,-5.31735,
3,0.08922087,14,14,0,1108.48535,-2669.02856,173.87924,1.33382,
3,0.08538673,14,14,0,1108.10352,-2672.2439,171.98122,8.22013,
3,0.08130851,14,14,0,1107.69727,-2674.98169,170.09496,15.27349,
3,0.07700712,14,14,0,1107.26892,-2677.23413,168.26686,22.4592,
3,0.07249323,14,14,0,1106.81934,-2678.98901,166.53087,29.75508,
3,0.06777286,14,14,0,1106.34912,-2680.23584,164.90858,37.14572,
3,0.06285695,14,14,0,1105.8595,-2680.97241,163.41586,44.61187,
3,0.05776118,14,14,0,1105.35205,-2681.20239,162.06468,52.12989,
3,0.05250305,14,14,0,1104.82825,-2680.93359,160.86296,59.6743,
3,0.04710071,14,14,0,1104.29028,-2680.17529,159.81456,67.21952,
3,0.04157311,14,14,0,1103.73962,-2678.93774,158.92119,74.73908,
3,0.03593836,14,14,0,1103.17847,-2677.23096,158.18231,82.20712,
3,0.03021423,14,14,0,1102.60828,-2675.0647,157.59531,89.5985,
3,0.02441834,14,14,0,1102.03101,-2672.44873,157.15648,96.8881,
3,0.01856785,14,14,0,1101.44836,-2669.39258,156.86157,104.05083,
3,0.01268055,14,14,0,1100.86194,-2665.90625,156.70573,111.06181,
3,0.00677412,14,14,0,1100.27368,-2662,156.68452,117.89561,
3,0.00086617,14,14,0,1099.6853,-2657.68384,156.79262,124.52762,
3,0,14,14,0,2861.73169,-2652.96948,157.02525,130.93265,
3,0,14,14,0,2861.38037,-2647.86865,157.37723,137.08598,
3,0,14,14,0,2860.91504,-2642.39502,157.84326,142.96313,
3,0,14,14,0,2860.34058,-2636.56421,158.4185,148.53981,
3,0,14,14,0,2859.66138,-2630.39258,159.09845,153.79198,
3,0,14,14,0,2858.88184,-2623.89844,159.87877,158.69626,
3,0,14,14,0,2858.00635,-2617.10156,160.75507,163.23015,
3,0,14,14,0,2857.03906,-2610.02344,161.72316,167.37236,
3,0,14,14,0,2855.98389,-2602.6875,162.77919,171.10248,
3,0,14,14,0,2854.84473,-2595.11816,163.9192,174.40157,
3,0,14,14,0,2853.62549,-2587.34229,165.13954,177.25246,
3,0,14,14,0,2852.32935,-2579.38721,166.43654,179.63934,
3,0,14,14,0,2850.95996,-2571.28271,167.80692,181.54883,
3,0,14,14,0,2849.52051,-2563.05859,169.24736,182.96872,
3,0,14,14,0,2848.01392,-2554.74658,170.75493,183.88951,
3,0,14,14,0,2846.4436,-2546.37842,172.32632,184.30359,
3,0,14,14,0,2844.81201,-2537.98706,173.95891,184.20569,
3,0,14,14,0,2843.12231,-2529.60571,175.64963,183.59251,
3,0,14,14,0,2841.37695,-2521.26807,177.39586,182.46394,
3,0,14,14,0,2839.57886,-2513.00806,179.19505,180.82161,
3,0,14,14,0,2837.72998,-2504.85938,181.04477,178.66943,
3,0,14,14,0,2836.07275,-2496.69727,182.703,176.12021,
3,0,14,14,0,2834.92944,-2488.4585,183.84732,173.78165,
3,0,14,14,0,2834.26807,-2480.21362,184.50984,171.95143,
3,0,14,14,0,2834.09595,-2471.90649,184.68288,170.53433,
3,0,14,14,0,2834.3147,-2463.5769,184.46503,169.53857,
3,0,14,14,0,2834.82666,-2455.27686,183.95401,169.0649,
3,0,14,14,0,2835.58838,-2447.01367,183.19342,169.08328,
3,0,14,14,0,2836.5249,-2438.823,182.2578,169.5498,
3,0,14,14,0,2837.57471,-2430.73828,181.20909,170.44551,
3,0,14,14,0,2838.69043,-2422.78711,180.09427,171.76775,
3,0,14,14,0,2839.83887,-2414.98975,178.94666,173.51213,
3,0,14,14,0,2840.97852,-2407.37598,177.80798,175.69214,
3,0,14,14,0,2842.08643,-2399.96216,176.70107,178.30344,
3,0,14,14,0,2843.13672,-2392.7688,175.65143,181.3466,
3,0,14,14,0,2844.1189,-2379.09277,173.76921,188.68863,
3,0,14,14,0,2845.02075,-2379.09277,173.76921,188.68863,
3,0,14,14,0,2845.83203,-2372.63867,172.9585,192.95403,
3,0,14,14,0,2846.54663,-2366.45923,172.24477,197.593,
3,0,14,14,0,2847.15942,-2360.5686,171.63266,202.58823,
3,0,14,14,0,2847.66821,-2354.98047,171.12451,207.92201,
3,0,14,14,0,2848.07251,-2349.70874,170.72079,213.57654,
3,0,14,14,0,2848.37305,-2344.76709,170.42091,219.53326,
3,0,14,14,0,2848.57104,-2340.16895,170.22348,225.77301,
3,0,14,14,0,2848.66919,-2335.92749,170.12579,232.27699,
3,0,14,14,0,2848.67065,-2332.05566,170.12483,239.02512,
3,0,14,14,0,2848.57837,-2328.56616,170.21745,245.99667,
3,0,14,14,0,2848.39575,-2325.47119,170.40063,253.17024,
3,0,14,14,0,2848.12598,-2322.78247,170.6705,260.52454,
3,0,14,14,0,2847.77344,-2320.51025,171.02336,268.03656,
3,0,14,14,0,2847.34131,-2318.66431,171.45578,275.68265,
3,0,14,14,0,2846.83276,-2317.25342,171.96443,283.43839,
3,0,14,14,0,2846.25171,-2316.2854,172.54565,291.27914,
3,0,14,14,0,2845.60156,-2315.76611,173.19592,299.17908,
3,0,14,14,0,2844.88867,-2315.69751,173.90875,307.11279,
3,0,14,14,0,2844.12036,-2316.08032,174.67703,315.05569,
3,0,14,14,0,2843.30396,-2316.91016,175.49333,322.98163,
3,0,14,14,0,2842.50195,-2318.14087,176.2953,330.88831,
3,0,14,14,0,2841.88965,-2319.57715,176.90736,338.79935,
3,0,14,14,0,2841.5564,-2320.9917,177.24049,346.68198,
3,0,14,14,0,2841.57202,-2322.27832,177.22467,354.56531,
3,0,14,14,0,2841.87476,-2323.46216,176.9218,362.42407,
3,0,14,14,0,2842.47534,-2324.42822,176.32118,370.25772,
3,0,14,14,0,2843.37012,-2324.84229,175.42612,378.01312,
3,0,14,14,0,2844.50488,-2324.44897,174.29156,385.63165,
3,0,14,14,0,2845.92407,-2323.33252,172.87238,393.17902,
3,0,14,14,0,2847.53296,-2321.63477,171.26378,400.62064,
3,0,14,14,0,2849.22974,-2319.45752,169.56721,407.90652,
3,0,14,14,0,2850.9458,-2316.84424,167.85141,414.99826,
3,0,14,14,0,2852.63599,-2313.80444,166.16168,421.86673,
3,0,14,14,0,2854.26367,-2310.34106,164.53427,428.48642,
3,0,14,14,0,2855.80127,-2306.4563,162.99724,434.83609,
3,0,14,14,0,2857.22876,-2302.15527,161.57025,440.89859,
3,0,14,14,0,2858.53149,-2297.45068,160.26819,446.659,
3,0,14,14,0,2859.69873,-2292.36108,159.10149,452.10388,
3,0,14,14,0,2860.72388,-2286.90894,158.07706,457.22076,
3,0,14,14,0,2861.60254,-2281.11841,157.19904,461.9975,
3,0,14,14,0,2862.3335,-2275.01343,156.4687,466.42245,
3,0,14,14,0,2862.91748,-2268.61816,155.8855,470.48401,
3,0,14,14,0,2863.35669,-2261.95605,155.44707,474.17068,
3,0,14,14,0,2863.65479,-2255.05054,155.14987,477.47104,
3,0,14,14,0,2863.81592,-2247.92529,154.98949,480.37402,
3,0,14,14,0,2863.84473,-2240.60498,154.96167,482.86856,
3,0,14,14,0,2863.74585,-2233.11353,155.06146,484.94385,
3,0,14,14,0,2863.52417,-2225.47583,155.28409,486.58951,
3,0,14,14,0,2863.18433,-2217.71729,155.62466,487.79578,
3,0,14,14,0,2862.73193,-2209.86377,156.0782,488.55365,
3,0,14,14,0,2862.1709,-2201.94238,156.63998,488.85535,
3,0,14,14,0,2861.50635,-2193.98096,157.30556,488.6944,
3,0,14,14,0,2860.74243,-2186.0083,158.07057,488.06552,
3,0,14,14,0,2859.88354,-2178.05298,158.93042,486.96494,
3,0,14,14,0,2858.93384,-2170.14526,159.88097,485.39127,
3,0,14,14,0,2857.89771,-2162.31519,160.91795,483.3446,
3,0,14,14,0,2856.77905,-2154.59351,162.03766,480.82755,
3,0,14,14,0,2855.58105,-2147.01099,163.23645,477.84421,
3,0,14,14,0,2854.30762,-2139.59839,164.51077,474.40134,
3,0,14,14,0,2852.96191,-2132.38623,165.85747,470.50772,
3,0,14,14,0,2851.54688,-2125.40479,167.27319,466.17365,
3,0,14,14,0,2850.06616,-2118.68359,168.75491,461.41287,
3,0,14,14,0,2848.52197,-2112.25146,170.29982,456.2406,
3,0,14,14,0,2846.91772,-2106.13599,171.90475,450.67383,
3,0,14,14,0,2845.25635,-2100.36377,173.56674,444.73203,
3,0,14,14,0,2843.54053,-2094.96045,175.28342,438.43686,
3,0,14,14,0,2841.77222,-2089.9502,177.05219,431.81168,
3,0,14,14,0,2839.95459,-2085.35498,178.8703,424.88113,
3,0,14,14,0,2838.24805,-2081.06543,180.57755,417.67786,
3,0,14,14,0,2836.87402,-2076.84961,181.95209,410.33447,
3,0,14,14,0,2836.02319,-2072.2937,182.80334,403.28433,
3,0,14,14,0,2835.64526,-2067.396,183.18199,396.54669,
3,0,14,14,0,2835.68726,-2062.24512,183.14055,390.02005,
3,0,14,14,0,2836.06958,-2056.89722,182.75887,383.69528,
3,0,14,14,0,2836.73047,-2051.39795,182.09856,377.55762,
3,0,14,14,0,2837.60986,-2045.74585,181.21983,371.64911,
3,0,14,14,0,2838.66846,-2039.93201,180.1619,365.99713,
3,0,14,14,0,2839.86646,-2033.94836,178.96468,360.6312,
3,0,14,14,0,2841.15015,-2027.7937,177.68179,355.5892,
3,0,14,14,0,2842.48364,-2021.45874,176.34911,350.90512,
3,0,14,14,0,2843.83276,-2014.94067,175.00058,346.60941,
3,0,14,14,0,2845.16772,-2008.24048,173.66653,342.72849,
3,0,14,14,0,2846.45776,-2001.36719,172.37718,339.28339,
3,0,14,14,0,2847.67554,-1994.33472,171.16035,336.28973,
3,0,14,14,0,2848.802,-1987.15381,170.0347,333.75986,
3,0,14,14,0,2849.823,-1979.84009,169.01471,331.70023,
3,0,14,14,0,2850.72754,-1972.41321,168.11093,330.11237,
3,0,14,14,0,2851.50806,-1964.896,167.33136,328.99481,
3,0,14,14,0,2852.15942,-1957.31189,166.68088,328.34518,
3,0,14,14,0,2852.67944,-1949.68481,166.16174,328.16034,
3,0,14,14,0,2853.06787,-1942.03894,165.77422,328.43689,
3,0,14,14,0,2853.32617,-1934.39844,165.51685,329.17105,
3,0,14,14,0,2853.45703,-1926.78772,165.38701,330.3588,
3,0,14,14,0,2853.46338,-1919.23145,165.38145,331.99591,
3,0,14,14,0,2853.34961,-1911.75427,165.49617,334.07776,
3,0,14,14,0,2853.11987,-1904.3811,165.72682,336.59915,
3,0,14,14,0,2852.77832,-1897.13745,166.06923,339.55408,
3,0,14,14,0,2852.33008,-1890.04797,166.51837,342.93616,
3,0,14,14,0,2851.7793,-1883.13843,167.06975,346.73694,
3,0,14,14,0,2851.13086,-1876.43445,167.71922,350.94687,
3,0,14,14,0,2850.6687,-1869.77832,168.18196,355.40997,
3,0,14,14,0,2850.41992,-1863.17957,168.43164,359.8801,
3,0,14,14,0,2850.46948,-1856.57666,168.38283,364.27936,
3,0,14,14,0,2850.83179,-1849.94775,168.02135,368.57391,
3,0,14,14,0,2851.44214,-1843.33557,167.41191,372.83289,
3,0,14,14,0,2852.29175,-1836.73022,166.56302,377.01151,
3,0,14,14,0,2853.4436,-1830.00684,165.412,380.80219,
3,0,14,14,0,2854.85889,-1823.10864,163.99742,383.93417,
3,0,14,14,0,2856.45239,-1816.02197,162.40485,386.18729,
3,0,14,14,0,2858.27344,-1808.72742,160.58461,387.67563,
3,0,14,14,0,2860.23633,-1801.31482,158.62256,388.53214,
3,0,14,14,0,2862.24536,-1793.87292,156.61449,388.84717,
3,0,14,14,0,2864.2356,-1786.45569,154.62509,388.65527,
3,0,14,14,0,2866.16211,-1779.09741,152.69957,387.96286,
3,0,14,14,0,2867.99121,-1771.82312,150.87126,386.76776,
3,0,14,14,0,2869.70215,-1764.65112,149.16118,385.06787,
3,0,14,14,0,2871.2793,-1757.60046,147.58488,382.86978,
3,0,14,14,0,2872.71143,-1750.69153,146.15356,380.18723,
3,0,14,14,0,2873.99121,-1743.94482,144.8746,377.03781,
3,0,14,14,0,2875.11475,-1737.38098,143.7518,373.4407,
3,0,14,14,0,2876.0813,-1731.0199,142.78592,369.41522,
3,0,14,14,0,2876.89209,-1724.88135,141.97591,364.98108,
3,0,14,14,0,2877.5498,-1718.98499,141.31903,360.15717,
3,0,14,14,0,2878.05811,-1713.34985,140.81133,354.96191,
3,0,14,14,0,2878.42139,-1707.99548,140.44856,349.41394,
3,0,14,14,0,2878.64478,-1702.94092,140.22588,343.53116,
3,0,14,14,0,2878.73291,-1698.2052,140.13818,337.33215,
3,0,14,14,0,2878.69141,-1693.80713,140.1803,330.83554,
3,0,14,14,0,2878.52515,-1689.76538,140.34706,324.06088,
3,0,14,14,0,2878.2395,-1686.09802,140.63319,317.02859,
3,0,14,14,0,2877.83887,-1682.82263,141.03424,309.76096,
