Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
37,0.72173971,37,37,7599.94385,362.75513,0.87193,2159.58081,
37,0.73359615,37,37,7606.23975,356.45935,0.87364,2156.71338,
37,0.74513131,37,37,7612.36475,350.33417,0.87709,2153.60864,
37,0.75633389,37,37,7618.31348,344.38559,0.87996,2150.21387,
37,0.76711887,37,37,7624.04004,338.65872,0.88208,2146.51953,
37,0.77748483,37,37,7629.54443,333.15439,0.88205,2142.51929,
37,0.78727257,37,37,7634.74219,327.95706,8.67445,2138.3877,
37,0.7969408,37,37,7639.87598,322.82321,15.97953,2133.88477,
37,0.8065303,37,37,7644.96777,317.73117,22.82972,2129.38599,
37,0.8161186,37,37,7650.05957,312.63977,29.35497,2124.87622,
37,0.8257007,37,37,7655.14746,307.55167,35.57109,2120.3645,
37,0.83527887,37,37,7660.2334,302.46564,41.49227,2115.85181,
37,0.84485173,37,37,7665.31689,297.38242,47.13165,2111.33984,
37,0.85441846,37,37,7670.39648,292.30246,52.50128,2106.82959,
37,0.86397785,37,37,7675.47266,287.22641,57.61232,2102.32202,
37,0.87352872,37,37,7680.54443,282.15488,62.47507,2097.81738,
37,0.88307017,37,37,7685.61084,277.08835,67.09911,2093.31641,
37,0.89238995,37,37,7690.55957,272.13953,71.47697,2088.91968,
37,0.90166515,37,37,7695.48486,267.21439,75.6157,2084.54346,
37,0.9109264,37,37,7700.40283,262.29663,79.52444,2080.1731,
37,0.92017817,37,37,7705.31543,257.38394,83.21211,2075.8064,
37,0.92942017,37,37,7710.22314,252.47639,86.68713,2071.4436,
37,0.9386515,37,37,7715.125,247.57452,89.95734,2067.08521,
37,0.94787115,37,37,7720.02051,242.67888,93.03009,2062.73169,
37,0.95707816,37,37,7724.90967,237.78996,95.91225,2058.38354,
37,0.96627158,37,37,7729.79102,232.90822,98.61028,2054.04126,
37,0.97545063,37,37,7734.66553,228.03409,101.13024,2049.70532,
37,0.98461473,37,37,7739.53174,223.16797,103.47788,2045.37573,
37,0.99376315,37,37,7744.38965,218.31015,105.65861,2041.05298,
40,0.4309563,37,37,7946.06738,213.46095,107.67754,2036.73743,
40,0.45629811,37,37,7950.37549,208.62065,109.53953,2032.42932,
40,0.4815954,37,37,7954.67578,203.78951,111.24919,2028.12878,
40,0.50684601,37,37,7958.96875,198.96771,112.81093,2023.83618,
40,0.53204918,37,37,7963.25293,194.15556,114.22892,2019.55164,
40,0.55720359,37,37,7967.5293,189.3532,115.50716,2015.27539,
40,0.58230913,37,37,7971.79736,184.56084,116.64949,2011.00745,
40,0.6073637,37,37,7976.05664,179.77856,117.65956,2006.74817,
40,0.63302934,37,37,7980.41943,175.11624,118.54156,2002.38501,
40,0.65919048,37,37,7984.8667,170.54941,119.29861,1997.93762,
40,0.6859138,37,37,7989.40967,166.09192,119.93407,1993.39465,
40,0.713157,37,37,7994.04102,161.73308,120.45093,1988.76331,
40,0.74260253,37,37,7999.04688,157.97914,120.85992,1983.75757,
40,0.77392364,37,37,8004.37158,154.42586,121.15439,1978.43298,
40,0.80621409,37,37,8009.86084,150.9221,121.33598,1972.9436,
40,0.8388679,37,37,8015.41211,147.43065,121.40838,1967.39246,
40,0.87160504,37,37,8020.97705,143.94936,121.37614,1961.82715,
40,0.90432703,37,37,8026.54004,140.48357,121.24534,1956.2644,
40,0.93701243,37,37,8032.09619,137.0369,121.02141,1950.70789,
40,0.96966052,37,37,8037.64648,133.61128,120.7094,1945.15771,
41,0.00649127,37,37,8043.46533,130.20703,120.314,1939.61316,
41,0.09596916,37,37,8052.57617,126.82421,119.83964,1934.07385,
41,0.17928253,37,37,8061.05908,123.46277,119.29051,1928.53967,
41,0.25697798,37,37,8068.97021,120.12264,118.67058,1923.01062,
41,0.32954171,37,37,8076.35889,116.80377,117.98357,1917.48657,
41,0.3974053,37,37,8083.26904,113.5061,117.23302,1911.96753,
41,0.46095458,37,37,8089.73975,110.22948,116.42227,1906.45349,
41,0.5205397,37,37,8095.80713,106.97322,115.55445,1900.94446,
41,0.57654512,37,37,8101.50977,103.7195,114.63232,1895.45129,
41,0.62930417,37,37,8106.88184,100.46222,113.65868,1889.98376,
41,0.67913008,37,37,8111.95508,97.19981,112.63618,1884.547,
41,0.72630715,37,37,8116.75879,93.93246,111.56732,1879.14294,
41,0.77096266,37,37,8121.30566,90.67813,110.45463,1873.76086,
41,0.81326312,37,37,8125.61279,87.44218,109.30027,1868.39148,
41,0.85344142,37,37,8129.7041,84.21674,108.10617,1863.03516,
41,0.89159715,37,37,8133.58887,81.00739,106.87441,1857.68933,
41,0.92792863,37,37,8137.28857,77.80701,105.60676,1852.35669,
41,0.96249962,37,37,8140.80859,74.62189,104.30511,1847.03491,
41,0.99539834,37,37,8144.1582,71.45417,102.97115,1841.72131,
42,0.00689308,37,37,8147.32227,68.30465,101.60648,1836.41418,
42,0.01490239,37,37,8150.45361,65.17301,100.2126,1831.11267,
42,0.02284401,37,37,8153.55908,62.06784,98.79108,1825.81152,
42,0.03075656,37,37,8156.65283,58.97404,97.34306,1820.5166,
42,0.03863044,37,37,8159.73145,55.89536,95.86993,1815.22937,
42,0.04646122,37,37,8162.79346,52.83353,94.37293,1809.94922,
42,0.05424823,37,37,8165.83789,49.78881,92.85322,1804.67517,
42,0.06199159,37,37,8168.86572,46.76116,91.31186,1799.40686,
42,0.06966902,37,37,8171.86768,43.7593,89.75002,1794.13928,
42,0.07731857,37,37,8174.8584,40.76832,88.16843,1788.87793,
42,0.08493069,37,37,8177.83496,37.79199,86.56812,1783.62439,
42,0.09250081,37,37,8180.79492,34.83207,84.94999,1778.37781,
42,0.10002845,37,37,8183.73828,31.88877,83.31483,1773.13745,
42,0.10751346,37,37,8186.66455,28.96214,81.66343,1767.90295,
42,0.11495601,37,37,8189.57471,26.05211,79.99651,1762.67419,
42,0.12237857,37,37,8192.47656,23.14989,78.31463,1757.45593,
42,0.1297674,37,37,8195.36621,20.26086,76.61855,1752.24756,
42,0.13711621,37,37,8198.23926,17.38749,74.90888,1747.04724,
42,0.14442381,37,37,8201.09668,14.53021,73.1862,1741.85364,
42,0.15171199,37,37,8203.94629,11.68054,71.4509,1736.67078,
42,0.15896708,37,37,8206.7832,8.84381,69.70362,1731.49792,
42,0.1661842,37,37,8209.60449,6.02192,67.94483,1726.33325,
42,0.17336126,37,37,8212.41113,3.21569,66.17499,1721.17529,
42,0.18049911,37,37,8215.20215,0.4248,64.39452,1716.02368,
42,0.18759672,37,37,8217.97754,-2.35037,62.60384,1710.87805,
42,0.19467717,37,37,8220.74609,-5.11882,60.80323,1705.74304,
42,0.20172605,37,37,8223.50195,-7.87493,58.99314,1700.61816,
42,0.20873807,37,37,8226.24316,-10.61662,57.17393,1695.50146,
42,0.21571244,37,37,8228.9707,-13.3436,55.34591,1690.39172,
42,0.22264917,37,37,8231.68262,-16.05585,53.50938,1685.28857,
42,0.22956987,37,37,8234.38867,-18.76184,51.66452,1680.19629,
42,0.23650227,37,37,8237.09961,-21.4724,49.81146,1675.12317,
42,0.24341345,37,37,8239.80176,-24.17467,47.95066,1670.06616,
42,0.25031364,37,37,8242.5,-26.87264,46.08221,1665.02478,
42,0.25718522,37,37,8245.18652,-29.55942,44.20641,1659.99561,
42,0.26402292,37,37,8247.86035,-32.23295,42.32347,1654.97534,
42,0.27082479,37,37,8250.51953,-34.89249,40.43357,1649.96252,
42,0.27759165,37,37,8253.16504,-37.53831,38.53693,1644.95654,
42,0.28430101,37,37,8255.78906,-40.16169,36.63385,1639.95276,
42,0.2906757,37,37,8258.28125,-42.65417,34.72621,1634.89819,
42,0.29677644,37,37,8260.66699,-45.03957,32.81364,1629.77307,
42,0.30233175,37,37,8262.83887,-47.21169,30.89861,1624.54077,
42,0.30742729,37,37,8264.83105,-49.20403,28.98109,1619.20203,
42,0.3121748,37,37,8266.6875,-51.06031,27.06126,1613.78821,
42,0.31673306,37,37,8268.46973,-52.84259,25.13875,1608.3418,
42,0.32118124,37,37,8270.20898,-54.58183,23.21344,1602.89478,
42,0.32555324,37,37,8271.91797,-56.29127,21.28517,1597.46216,
42,0.32980743,37,37,8273.58203,-57.95466,19.35415,1592.04138,
53,0.04735407,37,53,9278.61523,-59.56267,17.31155,1586.6272,
53,0.03548775,37,53,9277.86523,-61.11516,15.16152,1581.22034,
53,0.02298511,37,53,9277.0752,-62.60608,12.90714,1575.82104,
53,0.01117572,37,53,9276.3291,-63.89465,10.55352,1570.4032,
52,0.9999541,37,53,9275.61133,-65.01192,8.10025,1564.95386,
52,0.99616671,37,52,9274.64551,-65.97771,5.54651,1559.48853,
52,0.99288595,37,52,9273.80859,-66.81431,2.88949,1554.02637,
52,0.98995322,37,52,9273.06152,-67.56215,0.26134,1548.58789,
52,0.98725355,52,52,9272.37305,-68.25058,0.2382,1543.19312,
52,0.98486876,52,52,9271.76465,-68.8587,0.39679,1537.63306,
52,0.98219007,52,52,9271.08105,-69.54176,0.62509,1532.04504,
52,0.97940665,52,52,9270.37207,-70.25154,0.84822,1526.48975,
52,0.97651398,52,52,9269.63379,-70.98917,1.01212,1520.97473,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
