Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
187,0.75024855,3,2,-1,16045.7793,287.87454,-4.18289,99.90058,
187,0.73544383,3,2,-1,16039.85742,291.51904,-3.42363,105.82247,
187,0.72004396,3,2,-1,16033.69727,294.83798,-2.61544,111.98241,
187,0.70412493,3,2,-1,16027.33008,297.83636,-1.77762,118.35002,
187,0.687778,3,2,-1,16020.79102,300.51282,-0.91302,124.88879,
187,0.67106378,3,2,-1,16014.10547,302.85867,-0.02061,131.57449,
187,0.65406573,3,2,-1,16007.30566,304.8559,0.91918,138.37373,
187,0.63682109,3,2,-1,16000.4082,306.47723,1.92074,145.27156,
187,0.61936015,3,2,-1,15993.42383,307.69797,2.99034,152.25594,
187,0.60164696,3,2,-1,15986.33887,308.51016,4.09199,159.34122,
187,0.58372444,3,2,-1,15979.16992,308.93668,5.19293,166.51022,
187,0.56561095,3,2,-1,15971.92383,309.07953,6.1873,173.75562,
187,0.54742223,3,2,-1,15964.64844,308.99915,7.06141,181.03111,
187,0.52919328,3,2,-1,15957.35742,308.75089,7.78043,188.32268,
187,0.51098388,3,2,-1,15950.07324,308.34906,8.35818,195.60645,
187,0.49283782,3,2,-1,15942.81445,307.80182,8.80768,202.86487,
187,0.47474042,3,2,-1,15935.57617,307.24249,9.04197,210.10384,
187,0.45676875,3,2,-1,15928.38672,306.86255,9.00505,217.2925,
187,0.43893445,3,2,-1,15921.25391,306.51013,8.78949,224.42622,
187,0.42135292,3,2,-1,15914.2207,305.85788,8.60965,231.45883,
187,0.40391368,3,2,-1,15907.24512,304.93423,8.3891,238.43452,
187,0.38660663,3,2,-1,15900.32227,303.81314,8.09205,245.35735,
187,0.36945274,3,2,-1,15893.46094,302.54321,7.71374,252.2189,
187,0.35245454,3,2,-1,15886.66113,301.16122,7.2462,259.01819,
187,0.33562431,3,2,-1,15879.92969,299.68787,6.69342,265.75027,
187,0.31904089,3,2,-1,15873.2959,298.03915,6.12638,272.38364,
187,0.30271178,3,2,-1,15866.76465,296.20486,5.55128,278.91528,
187,0.28664887,3,2,-1,15860.33887,294.18311,4.97411,285.34045,
187,0.27084053,3,2,-1,15854.01563,291.99014,4.38287,291.66379,
187,0.25529402,3,2,-1,15847.79688,289.63919,3.77767,297.88239,
187,0.23998947,3,2,-1,15841.67578,287.15582,3.14102,304.00421,
187,0.22486313,3,2,-1,15835.625,284.57462,2.43063,310.05475,
187,0.20990418,3,2,-1,15829.6416,281.93298,1.63791,316.03833,
187,0.19504181,3,2,-1,15823.69629,279.21799,0.72169,321.98328,
187,0.18019013,3,2,-1,15817.75586,276.5918,-0.37873,327.92395,
187,0.16538925,3,2,-1,15811.83496,274.10828,-1.63652,333.8443,
187,0.15063721,3,2,-1,15805.93457,271.76599,-3.04865,339.74512,
187,0.13595764,3,2,-1,15800.0625,269.52692,-4.59634,345.61694,
187,0.12134033,3,2,-1,15794.21582,267.39868,-6.28292,351.46387,
187,0.10681488,3,2,-1,15788.40527,265.33231,-8.08786,357.27405,
187,0.09232384,3,2,-1,15782.60938,263.43912,-10.04207,363.07047,
187,0.07792786,3,2,-1,15776.85059,262.31186,-12.07866,368.82886,
187,0.06348579,3,2,-1,15771.07422,261.96716,-14.27725,374.60568,
187,0.04884888,3,2,-1,15765.21875,262.17529,-16.74122,380.46045,
187,0.03415802,3,2,-1,15759.34277,262.71912,-19.39111,386.33679,
187,0.01961494,3,2,-1,15753.52539,263.52054,-22.0985,392.15402,
187,0.00530304,3,2,-1,15747.80078,264.61566,-24.80373,397.87878,
186,0.95618474,3,2,-1,15742.1748,266.04486,-27.49266,403.50522,
186,0.88630104,3,2,-1,15736.58398,267.5636,-30.28148,409.09592,
186,0.81685179,3,2,-1,15731.02734,268.90295,-33.18969,414.65186,
186,0.7478916,3,2,-1,15725.51074,269.98584,-36.2157,420.16867,
186,0.6794796,3,2,-1,15720.03809,270.82785,-39.35078,425.64163,
186,0.61160469,3,2,-1,15714.6084,271.5506,-42.58842,431.07162,
186,0.54430044,3,2,-1,15709.22363,272.30518,-45.9144,436.45596,
186,0.47782174,3,2,-1,15703.90527,273.2774,-49.28349,441.77426,
186,0.41380006,3,2,-1,15698.7832,274.89807,-52.45613,446.896,
186,0.351165,3,2,-1,15693.77246,277.16708,-55.5689,451.9068,
186,0.29022902,3,2,-1,15688.89844,279.97174,-58.59253,456.78168,
186,0.23137665,3,2,-1,15684.18945,283.23453,-61.48877,461.48987,
186,0.17481041,3,2,-1,15679.66406,286.91406,-64.24284,466.01517,
186,0.12069587,3,2,-1,15675.33496,290.97723,-66.84659,470.34433,
186,0.06846084,3,2,-1,15671.15625,295.3345,-69.38783,474.52313,
186,0.01732712,3,2,-1,15667.06543,299.83316,-71.97173,478.61383,
185,0.99193496,3,2,-1,15663.09863,304.43912,-74.54646,482.58081,
185,0.98014897,3,2,-1,15659.32715,309.25027,-77.02052,486.35233,
185,0.96908426,3,2,-1,15655.78711,314.37259,-79.36989,489.89304,
127,0.46609634,3,127,-1,13455.7998,319.96341,-81.65878,493.21918,Brushed side of track
127,0.48118404,3,127,-1,13458.81641,325.62851,-83.67227,496.23672,
127,0.49480021,3,127,-1,13461.54004,331.48639,-85.47908,498.95996,
127,0.50688338,3,127,-1,13463.95703,337.59656,-87.10715,501.37662,
127,0.51742107,3,127,-1,13466.06445,343.93109,-88.57284,503.48416,
127,0.52638972,3,127,-1,13467.8584,350.45908,-89.88643,505.27789,
127,0.53374976,3,127,-1,13469.33008,357.1553,-91.0547,506.74991,
127,0.53945106,3,127,-1,13470.4707,363.99814,-92.08258,507.89017,
127,0.54343742,3,127,-1,13471.26758,370.96808,-92.97439,508.68744,
127,0.54565209,3,127,-1,13471.71094,378.04529,-93.73396,509.13037,
127,0.5460403,3,127,-1,13471.78809,385.20972,-94.36526,509.20801,
127,0.54455048,3,127,-1,13471.49023,392.43997,-94.87174,508.91003,
127,0.54113507,3,127,-1,13470.80664,399.71429,-95.25724,508.22696,
127,0.53575319,3,127,-1,13469.73047,407.00931,-95.52514,507.15057,
127,0.52836913,3,127,-1,13468.25391,414.30045,-95.67825,505.67377,
127,0.51895249,3,127,-1,13466.37012,421.56274,-95.71952,503.79044,
127,0.50748128,3,127,-1,13464.07617,428.77045,-95.6521,501.49619,
127,0.49423319,3,127,-1,13461.42676,435.86673,-95.47784,498.84656,
127,0.47896343,3,127,-1,13458.37305,442.84595,-95.19402,495.7926,
127,0.46159577,3,127,-1,13454.89941,449.68927,-94.80599,492.31906,
127,0.44213203,3,127,-1,13451.00684,456.3718,-94.3202,488.4263,
127,0.42060664,3,127,-1,13446.70117,462.86618,-93.74188,484.12122,
127,0.39706346,3,127,-1,13441.99316,469.14447,-93.07513,479.41257,
127,0.37155327,3,127,-1,13436.89063,475.17862,-92.32343,474.31052,
127,0.3441374,3,127,-1,13431.40723,480.94067,-91.48959,468.82733,
127,0.3148827,3,127,-1,13425.55664,486.4035,-90.57677,462.97638,
127,0.28386775,3,127,-1,13419.35352,491.5405,-89.58794,456.77338,
127,0.25118443,3,127,-1,13412.81738,496.32584,-88.5257,450.23669,
127,0.21693276,3,127,-1,13405.9668,500.73465,-87.39256,443.38632,
127,0.18122438,3,127,-1,13398.8252,504.74323,-86.19068,436.24463,
127,0.14417705,3,127,-1,13391.41504,508.32944,-84.92274,428.83514,
127,0.10592015,3,127,-1,13383.76367,511.47247,-83.59081,421.18375,
127,0.06658904,3,127,-1,13375.89746,514.15344,-82.19752,413.3175,
127,0.02633172,3,127,-1,13367.84668,516.35571,-80.74519,405.26602,
126,0.92650586,3,127,-1,13359.64063,518.06427,-79.23587,397.05988,
126,0.71827912,3,127,-1,13351.31152,519.26611,-77.67162,388.73074,
126,0.50779796,3,127,-1,13342.8916,519.95044,-76.0545,380.31143,
126,0.29590687,3,127,-1,13334.41602,520.10876,-74.38653,371.83572,
126,0.08346876,3,127,-1,13325.91895,519.73517,-72.66972,363.33813,
125,0.95712179,3,127,-1,13317.43457,518.82599,-70.90595,354.85394,
125,0.88683194,3,127,-1,13309,517.38074,-69.09691,346.41916,
125,0.81725287,3,127,-1,13300.65039,515.40094,-67.24414,338.06967,
125,0.74868011,3,127,-1,13292.42188,512.88989,-65.34945,329.84097,
125,0.68141299,3,127,-1,13284.34961,509.85471,-63.41442,321.76892,
125,0.61574554,3,127,-1,13276.46973,506.30457,-61.44055,313.88882,
125,0.55196536,3,127,-1,13268.81641,502.25052,-59.42958,306.2352,
125,0.49035594,3,127,-1,13261.42285,497.70734,-57.38306,298.84207,
125,0.43119279,3,127,-1,13254.32324,492.69171,-55.30233,291.74249,
125,0.37474138,3,127,-1,13247.54883,487.22189,-53.18898,284.96832,
125,0.32125703,3,127,-1,13241.13086,481.31964,-51.0443,278.5502,
125,0.27098235,3,127,-1,13235.09766,475.00845,-48.86959,272.51724,
125,0.22414805,3,127,-1,13229.47754,468.31305,-46.66626,266.89713,
125,0.18096772,3,127,-1,13224.2959,461.26141,-44.43558,261.71548,
125,0.14164098,3,127,-1,13219.57715,453.88287,-42.17859,256.99628,
125,0.10635045,3,127,-1,13215.3418,446.20816,-39.89625,252.76143,
125,0.07526347,3,127,-1,13211.61133,438.26895,-37.58992,249.03099,
125,0.04852295,3,127,-1,13208.40234,430.09952,-35.26066,245.82213,
125,0.02625453,3,127,-1,13205.73047,421.73489,-32.90937,243.14992,
125,0.00856756,3,127,-1,13203.6084,413.21048,-30.53724,241.0275,
125,-0.0044562,3,127,-1,13202.04492,404.56354,-28.14524,239.46465,
125,-0.01275355,3,127,-1,13201.0498,395.83173,-25.73417,238.46896,
124,0.95115608,3,127,-1,13200.62598,387.05301,-23.30482,238.04555,
124,0.9549529,3,127,-1,13200.77832,378.26514,-20.85828,238.19743,
124,0.97311491,3,127,-1,13201.50488,369.5069,-18.39535,238.9239,
124,1.00556946,3,127,-1,13202.80273,360.81668,-15.91667,240.22208,
125,0.01739782,3,127,-1,13204.66797,352.23227,-13.4232,242.08714,
125,0.0375927,3,127,-1,13207.09082,343.79156,-10.91557,244.51054,
125,0.06235148,3,127,-1,13210.0625,335.53174,-8.39435,247.4816,
125,0.09156507,3,127,-1,13213.56836,327.48898,-5.86013,250.98723,
125,0.12510973,3,127,-1,13217.59277,319.69839,-3.31379,255.01259,
125,0.16283086,3,127,-1,13222.12012,312.19424,-0.75585,259.53912,
125,0.20455907,3,127,-1,13227.12695,305.00934,1.81314,264.54651,
125,0.25065258,3,127,-1,13232.6582,298.18024,4.39085,270.07773,
125,0.3001419,3,127,-1,13238.59668,291.72357,6.97232,276.01645,
125,0.35270309,3,127,-1,13244.9043,285.66708,9.56329,282.32382,
125,0.40815505,3,127,-1,13251.55859,280.03931,12.16804,288.97806,
125,0.46630886,3,127,-1,13258.53711,274.86572,14.78775,295.95651,
125,0.52692819,3,127,-1,13265.81152,270.16769,17.42222,303.23083,
125,0.58975625,3,127,-1,13273.35059,265.96362,20.07058,310.7702,
125,0.65452522,3,127,-1,13281.12305,262.2695,22.73155,318.54248,
125,0.72094625,3,127,-1,13289.09375,259.09814,25.40403,326.513,
125,0.78872782,3,127,-1,13297.22754,256.46048,28.08712,334.64679,
125,0.85757548,3,127,-1,13305.48926,254.36519,30.77999,342.90851,
125,0.92715681,3,127,-1,13313.83887,252.04652,32.79058,351.25827,
125,0.99556452,3,127,-1,13322.04785,249.44086,34.32112,359.46719,
126,0.18781075,3,127,-1,13330.09277,246.36325,35.32191,367.51193,
126,0.38319898,3,127,-1,13337.9082,242.75887,35.88837,375.32751,
126,0.57318258,3,127,-1,13345.50781,238.70497,36.10577,382.92691,
126,0.75756162,3,127,-1,13352.88281,234.31422,36.09161,390.30212,
126,0.93570447,3,127,-1,13360.00781,229.65131,35.94098,397.42789,
127,0.02137554,3,127,-1,13366.85547,224.73328,35.71448,404.27484,
127,0.05406788,3,127,-1,13373.39355,219.55963,35.45568,410.81332,
127,0.08508313,3,127,-1,13379.59668,214.12387,35.19637,417.01639,
127,0.11430382,3,127,-1,13385.44043,208.42593,34.96509,422.86053,
127,0.14163333,3,127,-1,13390.90723,202.46716,34.78383,428.32645,
127,0.16699216,3,127,-1,13395.97852,196.24962,34.66783,433.39822,
127,0.19031776,3,127,-1,13400.64355,189.78201,34.62938,438.06335,
127,0.21155795,3,127,-1,13404.8916,183.07834,34.67842,442.3114,
127,0.23066741,3,127,-1,13408.71387,176.15591,34.82238,446.1333,
127,0.24760342,3,127,-1,13412.10059,169.03423,35.06665,449.52051,
127,0.26232523,3,127,-1,13415.04492,161.73396,35.41442,452.46487,
127,0.27479485,3,127,-1,13417.53906,154.27699,35.86692,454.9588,
127,0.28497642,3,127,-1,13419.5752,146.68648,36.42413,456.99515,
127,0.29283607,3,127,-1,13421.14746,138.98628,37.08479,458.56708,
127,0.29834539,3,127,-1,13422.24902,131.20145,37.84653,459.66895,
127,0.30148062,3,127,-1,13422.87598,123.35777,38.7062,460.29599,
127,0.30222282,3,127,-1,13423.02441,115.48221,39.6604,460.44443,
127,0.30055976,3,127,-1,13422.69238,107.60259,40.70561,460.11182,
127,0.29648292,3,127,-1,13421.87695,99.7469,41.83787,459.29645,
127,0.28999597,3,127,-1,13420.5791,91.93575,43.04348,457.99905,
127,0.28116176,3,127,-1,13418.8125,84.19177,44.30541,456.23221,
127,0.2700761,3,127,-1,13416.5957,76.5425,45.61232,454.01508,
127,0.25681853,3,127,-1,13413.94336,69.01509,46.95773,451.36356,
127,0.24145418,3,127,-1,13410.87109,61.64054,48.34375,448.29068,
127,0.22401372,3,127,-1,13407.38281,54.4543,49.78147,444.80258,
127,0.20447472,3,127,-1,13403.47461,47.48724,51.27793,440.89478,
127,0.1828378,3,127,-1,13399.14746,40.76818,52.83481,436.56738,
127,0.15914659,3,127,-1,13394.40918,34.32504,54.451,431.82913,
127,0.13347037,3,127,-1,13389.27441,28.18462,56.12399,426.69388,
127,0.10588283,3,127,-1,13383.75684,22.36836,57.84521,421.17636,
127,0.07650926,3,127,-1,13377.88184,16.89587,59.60712,415.30164,
127,0.04550086,3,127,-1,13371.68066,11.79073,61.4109,409.09995,
127,0.012964,3,127,-1,13365.17285,7.07756,63.25771,402.59256,
126,0.89503765,3,127,-1,13358.38184,2.77954,65.14761,395.80127,
126,0.71877134,3,127,-1,13351.33105,-1.08289,67.0793,388.75058,
126,0.53670138,3,127,-1,13344.04785,-4.49174,69.05126,381.46774,
126,0.3495335,3,127,-1,13336.56152,-7.43103,71.06128,373.98099,
126,0.15803596,3,127,-1,13328.90137,-9.88766,73.10719,366.32104,
126,-0.03700771,3,127,-1,13321.09961,-11.85032,75.18688,358.51926,
125,0.92174149,3,127,-1,13313.18945,-13.31002,77.29874,350.60855,
125,0.85518491,3,127,-1,13305.20215,-14.25972,79.44096,342.62177,
125,0.78827411,3,127,-1,13297.17285,-14.69495,81.61174,334.59247,
125,0.72124887,3,127,-1,13289.12988,-14.61401,83.80405,326.54944,
125,0.65436399,3,127,-1,13281.10352,-14.02357,86.00917,318.52325,
125,0.58785856,3,127,-1,13273.12305,-12.93529,88.21657,310.5426,
125,0.52199048,3,127,-1,13265.21875,-11.36597,90.41929,302.63843,
125,0.4570165,3,127,-1,13257.42188,-9.33134,92.61463,294.84155,
125,0.39321595,3,127,-1,13249.76563,-6.8446,94.80694,287.18549,
125,0.33085886,3,127,-1,13242.2832,-3.91181,97.00298,279.70261,
125,0.27023214,3,127,-1,13235.00781,-0.53805,99.21237,272.4274,
125,0.21160151,3,127,-1,13227.97266,3.27461,101.44139,265.39172,
125,0.1552147,3,127,-1,13221.20605,7.52013,103.69221,258.62531,
125,0.1013087,3,127,-1,13214.7373,12.18485,105.96513,252.15659,
125,0.05010847,3,127,-1,13208.59277,17.25099,108.25953,246.01256,
125,0.00182686,3,127,-1,13202.79883,22.69798,110.57431,240.21877,
124,0.86999702,3,127,-1,13197.37988,28.50258,112.90837,234.79935,
124,0.71816772,3,127,-1,13191.30664,33.37615,114.45589,228.72623,
124,0.54987782,3,127,-1,13184.5752,37.74222,115.12547,221.99469,
124,0.37156621,3,127,-1,13177.44238,41.76894,115.20355,214.86229,
124,0.18946776,3,127,-1,13170.15918,45.52216,114.99374,207.57841,
124,0.00589109,3,127,-1,13162.81543,48.99469,114.63958,200.23541,
123,0.96422142,3,127,-1,13155.4248,52.14634,114.19822,192.84406,
123,0.92700505,3,127,-1,13147.98145,54.93527,113.70378,185.40079,
123,0.88954622,3,127,-1,13140.48926,57.32863,113.18811,177.90904,
123,0.85187787,3,127,-1,13132.95605,59.30022,112.67872,170.37538,
123,0.81406724,3,127,-1,13125.39355,60.8328,112.20312,162.81328,
123,0.77617443,3,127,-1,13117.81543,61.91244,111.78252,155.23473,
123,0.73825711,3,127,-1,13110.23145,62.52958,111.43185,147.65128,
123,0.70039123,3,127,-1,13102.6582,62.68069,111.16338,140.07811,
123,0.6626668,3,127,-1,13095.11328,62.36651,110.98696,132.53323,
123,0.62518245,3,127,-1,13087.61621,61.59024,110.90994,125.03639,
123,0.58804095,3,127,-1,13080.18848,60.35627,110.93708,117.6081,
123,0.55134982,3,127,-1,13072.84961,58.67002,111.07127,110.26988,
123,0.51521862,3,127,-1,13065.62402,56.53764,111.31336,103.04366,
123,0.47976053,3,127,-1,13058.53223,53.9665,111.66283,95.95205,
123,0.44509116,3,127,-1,13051.59863,50.96477,112.11824,89.01819,
123,0.41061342,3,127,-1,13044.70313,47.70132,112.42712,82.12265,
123,0.3759189,3,127,-1,13037.76367,44.9604,112.29796,75.18376,
123,0.34087929,3,127,-1,13030.75586,42.83297,111.72443,68.17585,
123,0.30540791,3,127,-1,13023.66211,41.41259,110.7397,61.08159,
123,0.26954794,3,127,-1,13016.48926,40.55922,109.40876,53.90961,
123,0.23367149,3,127,-1,13009.31445,40.16983,107.86882,46.73433,
123,0.19807622,3,127,-1,13002.19531,40.19205,106.22503,39.61528,
123,0.1629526,3,127,-1,12995.1709,40.60919,104.54549,32.59057,
123,0.12843218,3,127,-1,12988.2666,41.42057,102.87661,25.6865,
123,0.09461997,3,127,-1,12981.50391,42.62989,101.25367,18.92407,
123,0.06161183,3,127,-1,12974.90234,44.23909,99.7063,12.32245,
123,0.02950183,3,127,-1,12968.48047,46.24394,98.2613,5.90046,
123,-0.00163656,3,127,0,12962.25293,48.63926,96.93749,-0.3272,Flew past finish forwards
122,0.96825492,3,127,0,12956.23145,51.41693,95.74641,-6.34889,
122,0.93923098,3,127,0,12950.42578,54.56353,94.69541,-12.15366,
122,0.91134435,3,127,0,12944.84863,58.06273,93.78828,-17.73096,
122,0.88464779,3,127,0,12939.50977,61.89685,93.02621,-23.07026,
122,0.8591941,3,127,0,12934.41895,66.04848,92.4082,-28.16099,
122,0.83503622,3,127,0,12929.58691,70.50088,91.93134,-32.99255,
122,0.8122282,3,127,0,12925.02539,75.23798,91.59146,-37.55413,
122,0.79082626,3,127,0,12920.74512,80.24403,91.3837,-41.83451,
122,0.77088904,3,127,0,12916.75781,85.50368,91.30292,-45.82195,
122,0.75247699,3,127,0,12913.0752,91.0022,91.34343,-49.50435,
122,0.7356503,3,127,0,12909.70996,96.72414,91.49914,-52.86969,
122,0.72047043,3,127,0,12906.67383,102.65311,91.76435,-55.90565,
122,0.70699972,3,127,0,12903.98047,108.77199,92.1338,-58.59979,
122,0.69529974,3,127,0,12901.63965,115.0632,92.6022,-60.93978,
122,0.68542999,3,127,0,12899.66602,121.50804,93.16445,-62.91373,
122,0.6774469,3,127,0,12898.06934,128.08659,93.81576,-64.51035,
122,0.67140371,3,127,0,12896.86035,134.77782,94.55169,-65.71899,
122,0.66734916,3,127,0,12896.0498,141.55972,95.36791,-66.5299,
122,0.66532427,3,127,0,12895.64453,148.40878,96.26047,-66.93487,
122,0.66536623,3,127,0,12895.65332,155.30116,97.22531,-66.92648,
122,0.66750216,3,127,0,12896.08008,162.21141,98.25892,-66.49931,
122,0.67175204,3,127,0,12896.93066,169.11349,99.35793,-65.64933,
122,0.6781283,3,127,0,12898.20605,175.98088,100.51904,-64.3741,
122,0.68663204,3,127,0,12899.90625,182.78627,101.73923,-62.67335,
122,0.69725573,3,127,0,12902.03125,189.50197,103.01578,-60.54862,
122,0.70998263,3,127,0,12904.57617,196.1001,104.34621,-58.00324,
122,0.7247864,3,127,0,12907.53711,202.55275,105.7281,-55.0425,
122,0.74162793,3,127,0,12910.90527,208.83202,107.15932,-51.67419,
122,0.76046067,3,127,0,12914.67188,214.91037,108.6379,-47.90766,
122,0.78122932,3,127,0,12918.82617,220.76108,110.16158,-43.75394,
122,0.80419356,3,127,0,12923.41895,226.35654,111.72662,-39.1611,
122,0.82900637,3,127,0,12928.38086,231.67584,113.32571,-34.19855,
122,0.85551912,3,127,0,12933.68359,236.69392,114.9593,-28.89602,
122,0.88363761,3,127,0,12939.30762,241.38519,116.62833,-23.27232,
122,0.91326594,3,127,0,12945.2334,245.72546,118.33303,-17.34666,
122,0.94430023,3,127,0,12951.44043,249.69261,120.07252,-11.13982,
122,0.97662175,3,127,0,12957.9043,253.26639,121.84589,-4.67553,
123,0.01010471,3,127,0,12964.60059,256.42859,123.65166,2.02106,
123,0.04463257,3,127,0,12971.50684,259.16565,125.48347,8.92662,
123,0.08008861,3,127,0,12978.59766,261.47232,127.32811,16.01781,
123,0.11628059,3,127,0,12985.83594,263.3486,129.1817,23.25619,
123,0.15304871,3,127,0,12993.18945,264.78882,131.04405,30.6098,
123,0.19027208,3,127,0,13000.63477,265.78693,132.91046,38.05446,
123,0.22780572,3,127,0,13008.1416,266.34317,134.77739,45.56118,
123,0.2655029,3,127,0,13015.68066,266.45874,136.64334,53.10059,
123,0.30322275,3,127,0,13023.22461,266.13452,138.50789,60.64454,
123,0.34080431,3,127,0,13030.74121,265.37158,140.37631,68.16084,
123,0.37812978,3,127,0,13038.20605,264.16623,142.24808,75.62592,
123,0.41504827,3,127,0,13045.58984,262.52267,144.12671,83.0096,
123,0.45142016,3,127,0,13052.86426,260.44235,146.01508,90.28396,
123,0.48711014,3,127,0,13060.00195,257.92868,147.91472,97.42194,
123,0.52198642,3,127,0,13066.97754,254.98744,149.82588,104.39718,
123,0.55591691,3,127,0,13073.76367,251.6286,151.74873,111.18327,
123,0.58879548,3,127,0,13080.33887,247.86176,153.67807,117.75896,
123,0.62049466,3,127,0,13086.67871,243.70709,155.61469,124.09879,
123,0.65091038,3,127,0,13092.76172,239.17708,157.55513,130.18193,
123,0.67992377,3,127,0,13098.56445,234.29326,159.50166,135.9846,
123,0.70743573,3,127,0,13104.06738,229.06897,161.45164,141.48698,
123,0.7333588,3,127,0,13109.25195,223.52454,163.40228,146.67159,
123,0.75764126,3,127,0,13114.1084,217.67735,165.34312,151.52806,
