Checkpoint number,Checkpoint fraction,X,Y,Z
0,0.79078889,-6.66912,0.90455,-498.19699
0,0.80025023,-7.23084,0.90459,-504.15765
0,0.8095904,-7.73031,0.90464,-510.04196
0,0.81893939,-8.16981,0.90466,-515.93182
0,0.82827312,-8.54846,0.90472,-521.81207
0,0.83759409,-8.86744,0.90472,-527.68427
0,0.84690011,-9.12834,0.9047,-533.54706
0,0.85619015,-9.33321,0.90467,-539.39978
0,0.86546302,-9.48314,0.90467,-545.2417
0,0.87471777,-9.57863,0.90467,-551.0722
0,0.88395345,-9.6201,0.90467,-556.89069
0,0.89316899,-9.60788,0.90468,-562.69647
0,0.90236342,-9.5423,0.90469,-568.48895
0,0.91153544,-9.42108,0.9047,-574.26733
0,0.92068452,-9.24314,0.90473,-580.03125
0,0.9298088,-9.00652,0.90467,-585.77954
0,0.93890738,-8.70898,0.90468,-591.51166
0,0.94797868,-8.34846,0.9047,-597.22656
0,0.95702118,-7.9234,0.90474,-602.92334
0,0.96603334,-7.43295,0.90469,-608.60101
0,0.97501385,-6.87673,0.90471,-614.25873
0,0.98396122,-6.25466,0.90473,-619.89557
0,0.99287421,-5.56733,0.90482,-625.51074
1,0.05392073,-4.81558,0.90488,-631.10352
1,0.32350591,-4.00048,0.90478,-636.67322
1,0.58750564,-3.12289,0.90473,-642.21918
1,0.84574538,-2.1853,0.90461,-647.74109
2,0.22716533,-1.19471,0.9045,-653.23956
2,0.76635814,-0.16132,0.90455,-658.71576
4,0.28674623,0.23823,0.90481,-664.06458
5,0.07032162,-0.03927,0.90514,-669.48846
5,0.43035343,-0.91659,1.35247,-674.72638
5,0.77978599,-2.02743,7.72081,-680.06567
6,0.05182398,-3.68877,13.65516,-685.09094
6,0.20615934,-5.94258,19.1777,-689.96661
6,0.36407179,-8.68543,24.30904,-694.66821
6,0.52410668,-11.84122,29.17804,-699.15479
6,0.68442845,-15.32429,33.79791,-703.37683
6,0.84707463,-19.17677,38.17862,-707.33856
7,0.02105599,-23.40194,42.32802,-711.034
7,0.29309872,-27.98528,46.25298,-714.45013
7,0.56758159,-32.90739,49.95972,-717.5705
7,0.84209001,-38.1486,53.45453,-720.37708
8,0.18680434,-43.69854,56.74161,-722.85291
8,0.61972314,-49.3059,59.72353,-725.68939
9,0.08672673,-54.86789,62.4167,-728.84204
10,0.3378309,-60.26841,64.80564,-732.45996
11,0.54996091,-64.9007,66.99138,-736.85663
12,0.1290217,-69.05032,68.85509,-742.1189
12,0.42838812,-72.83719,70.40972,-748.03687
12,0.7369867,-76.30504,71.70662,-754.40106
13,0.02055449,-79.4573,72.81384,-761.04828
13,0.15463316,-82.27539,73.78865,-767.88629
13,0.2915422,-84.7319,74.67441,-774.86865
13,0.43077415,-86.79939,75.50386,-781.96948
13,0.57195085,-88.45551,76.3019,-789.16949
13,0.71470493,-89.68414,77.08757,-796.44995
13,0.8586306,-90.47506,77.87595,-803.79016
14,0.00328872,-90.82226,78.67913,-811.16772
14,0.14822687,-90.72243,79.50654,-818.55957
14,0.29296276,-90.17499,80.36594,-825.9411
14,0.43700573,-89.18079,81.26352,-833.28729
14,0.57986271,-87.74187,82.20407,-840.573
14,0.72103703,-85.86143,83.19115,-847.77289
14,0.86002487,-83.54401,84.22741,-854.86127
14,0.99631393,-80.7957,85.31494,-861.81201
15,0.12939572,-77.62354,86.45509,-868.59918
15,0.25876752,-74.03564,87.64822,-875.19714
15,0.3839207,-70.04217,88.89465,-881.57996
15,0.50435501,-65.65446,90.19405,-887.72211
15,0.61957383,-60.88602,91.54594,-893.59827
15,0.72909606,-55.75143,92.94926,-899.1839
15,0.83244652,-50.26783,94.40314,-904.45477
15,0.92917168,-44.45332,95.90622,-909.38776
16,0.01883353,-38.32806,97.45718,-913.96051
16,0.10102037,-31.91401,99.05452,-918.15204
16,0.17534204,-25.2345,100.69667,-921.94244
16,0.24143952,-18.3147,102.38214,-925.31342
16,0.2989825,-11.18106,104.1095,-928.24811
16,0.34766942,-3.86118,105.87734,-930.73114
16,0.38723934,3.61609,107.68404,-932.74921
16,0.4174661,11.2213,109.52769,-934.29077
16,0.43817496,18.92295,111.40685,-935.34692
16,0.44922355,26.68938,113.32009,-935.9104
16,0.45050886,34.48856,115.26576,-935.97595
16,0.44198069,42.28728,117.24266,-935.54102
16,0.42363185,50.05258,119.24931,-934.60522
16,0.39548987,57.75128,121.28457,-933.16998
16,0.3576349,65.35021,123.34715,-931.23938
16,0.31019264,72.81641,125.43587,-928.81982
16,0.25333658,80.1173,127.54962,-925.92017
16,0.187281,87.2209,129.68733,-922.55133
16,0.11228434,94.09602,131.84802,-918.7265
16,0.02863506,100.71246,134.03046,-914.46039
15,0.93668622,107.04101,136.23363,-909.771
15,0.83680874,113.05363,138.45647,-904.67725
15,0.73595715,119.22363,140.12022,-899.53381
15,0.63717353,125.52193,141.32683,-894.49585
15,0.55454147,132.19006,142.08456,-890.28162
15,0.48331824,139.25752,142.32243,-886.64923
15,0.42064711,146.56673,142.21165,-883.453
15,0.36512187,153.98367,141.91241,-880.62122
15,0.31637514,161.43393,141.52782,-878.13513
15,0.27457324,168.8819,141.1196,-876.00323
15,0.24005246,176.30774,140.72908,-874.24268
15,0.21312758,183.69836,140.38472,-872.86951
15,0.19400443,191.04071,140.10941,-871.89423
15,0.18282782,198.32529,139.91771,-871.32422
15,0.17967075,205.54338,139.81886,-871.16321
15,0.18452124,212.68477,139.81888,-871.41058
15,0.19729674,219.73709,139.92183,-872.06213
15,0.21788713,226.68687,140.12975,-873.11224
15,0.24617393,233.51971,140.44324,-874.55487
15,0.27881935,240.31737,140.65762,-876.21979
15,0.30970314,247.11819,140.60098,-877.79486
15,0.33614692,253.894,140.28471,-879.14349
15,0.36034319,260.62955,139.77582,-880.3775
15,0.38347191,267.31003,139.11964,-881.55707
15,0.40618178,273.92615,138.34384,-882.71527
15,0.42881384,280.4722,137.46588,-883.86951
15,0.45153928,286.94458,136.49768,-885.0285
15,0.47445619,293.34329,135.44443,-886.19727
15,0.49760765,299.66995,134.30807,-887.37799
15,0.52099967,305.92581,133.09052,-888.57098
15,0.54461551,312.11176,131.79369,-889.77539
15,0.5684312,318.22849,130.41965,-890.98999
15,0.59241438,324.27652,128.97047,-892.21313
15,0.61653644,330.25616,127.44835,-893.44336
15,0.64076382,336.16776,125.85538,-894.67896
15,0.66506541,342.01151,124.19366,-895.91833
15,0.68941605,347.7876,122.46527,-897.16022
15,0.7137906,353.49619,120.67215,-898.40332
15,0.73816758,359.13739,118.81622,-899.64655
15,0.76253134,364.7113,116.89934,-900.8891
15,0.78685808,370.21814,114.92316,-902.12976
15,0.8111369,375.65799,112.88936,-903.36798
15,0.83535588,381.03098,110.7995,-904.60315
15,0.85950422,386.33722,108.65504,-905.83472
15,0.88357127,391.5769,106.45736,-907.06213
15,0.90754372,396.75024,104.20766,-908.28473
15,0.93141562,401.85739,101.90717,-909.5022
15,0.95517987,406.89856,99.55698,-910.71417
15,0.97883159,411.87396,97.15815,-911.92041
16,0.00236362,416.78381,94.71164,-913.12054
16,0.02577,421.62836,92.21835,-914.31427
16,0.04905192,426.40778,89.67917,-915.50165
16,0.07220579,431.12228,87.09491,-916.6825
16,0.09459013,435.73242,84.5347,-917.8241
16,0.10773543,440.3172,81.92218,-918.49451
16,0.10809805,444.85266,79.32182,-918.513
16,0.09634699,449.38553,76.6562,-917.9137
16,0.07427499,453.88779,73.95996,-916.78802
16,0.04333616,458.3204,71.28654,-915.21014
16,0.00432632,462.65176,68.68072,-913.22064
15,0.95759851,466.86035,66.17168,-910.83752
15,0.9034065,470.9292,63.77911,-908.07373
15,0.84205061,474.84378,61.51554,-904.94458
15,0.77390426,478.59045,59.38877,-901.46912
15,0.69938391,482.15631,57.40294,-897.66858
15,0.61890846,485.52942,55.55872,-893.56433
15,0.53289557,488.69824,53.85485,-889.17767
15,0.44174016,491.65155,52.28873,-884.52875
15,0.34581321,494.3783,50.85677,-879.63647
15,0.24546306,496.86746,49.55487,-874.51862
15,0.14102232,499.10773,48.37902,-869.19214
15,0.032807,501.08755,47.32521,-863.67316
14,0.92112702,502.79517,46.38964,-857.97748
14,0.80629712,504.21841,45.56912,-852.12115
14,0.68861657,505.34518,44.85981,-846.11945
14,0.56842399,506.16376,44.25863,-839.98962
14,0.44605449,506.66223,43.76274,-833.74878
14,0.3218635,506.82928,43.36927,-827.41504
14,0.19622803,506.65433,43.07549,-821.00763
14,0.06954776,506.12759,42.87901,-814.54694
13,0.94223446,505.24008,42.77725,-808.05396
13,0.814731,503.98456,42.76787,-801.55127
13,0.68748963,502.35471,42.84855,-795.06195
13,0.56098419,500.34604,43.01703,-788.61017
13,0.43570432,497.95563,43.27119,-782.22089
13,0.31214899,495.18219,43.60894,-775.91956
13,0.19082798,492.02628,44.02824,-769.73218
13,0.07226195,488.49072,44.52726,-763.6853
13,0,484.57983,45.10377,-757.80511
13,0,480.30075,45.75578,-752.11816
13,0,475.66214,46.48136,-746.65063
13,0,470.67505,47.27882,-741.42859
13,0,465.3519,48.14599,-736.47711
13,0,459.94119,48.61892,-731.44061
13,0,454.90329,48.60783,-726.15118
13,0,450.10861,48.15031,-720.63831
13,0,445.58694,47.36817,-714.96631
13,0,442.12314,46.42746,-708.97858
13,0,439.54117,45.13304,-702.56342
13,0,437.64676,43.56542,-695.84204
13,0,436.29657,41.85766,-688.96301
13,0,435.4194,40.11066,-682.02625
13,0,435.00134,38.38263,-675.08008
13,0,435.04871,36.71264,-668.1521
13,0,435.5722,35.12671,-661.25989
13,0,436.57663,33.64291,-654.41907
13,0,438.05792,32.27497,-647.64758
13,0,440.00537,31.03311,-640.96539
13,0,442.4053,29.92401,-634.39313
13,0,445.24222,28.95181,-627.9519
13,0,448.50055,28.11814,-621.66248
13,0,452.16522,27.42241,-615.5451
13,0,456.22095,26.86263,-609.62
13,0,460.65265,26.43597,-603.90747
13,0,465.44519,26.13907,-598.42773
13,0,470.58359,25.96824,-593.20105
13,0,476.05261,25.91949,-588.24762
13,0,481.83679,25.98847,-583.5874
13,0,487.91901,26.17107,-579.2403
13,0,494.2818,26.46313,-575.22589
13,0,500.90649,26.86024,-571.56317
13,0,507.86563,27.21555,-568.18884
13,0,514.97009,27.23301,-564.81146
13,0,520.88953,26.7085,-560.61609
13,0,525.84637,25.5468,-555.58118
13,0,530.12494,23.78938,-549.85608
13,0,533.87592,21.65067,-543.68121
13,0,537.1767,19.33669,-537.25732
13,0,540.04022,16.95563,-530.67169
13,0,542.44965,14.56462,-523.95563
13,0,544.38098,12.20336,-517.12421
13,0,545.81433,9.90687,-510.19345
13,0,546.7373,7.70804,-503.18365
13,0,547.14258,5.6295,-496.112
13,0,547.03174,3.68862,-488.9996
13,0,546.41321,1.89779,-481.87048
13,0,545.29993,0.26532,-474.75064
13,0,543.70642,-1.20433,-467.66602
13,0,541.64752,-2.5098,-460.64209
13,0,539.138,-3.65183,-453.70383
13,0,536.19141,-4.63302,-446.8754
13,0,532.82129,-5.45714,-440.18048
13,0,529.04016,-6.12875,-433.64236
13,0,524.86041,-6.65279,-427.28415
13,0,520.29431,-7.03442,-421.12885
13,0,515.35443,-7.27889,-415.1994
13,0,510.05399,-7.39128,-409.51874
13,0,504.40649,-7.37649,-404.10974
13,0,498.42661,-7.23949,-398.995
13,0,492.13025,-6.98521,-394.19675
13,0,485.53513,-6.61786,-389.737
13,0,478.65945,-6.14182,-385.63718
13,0,471.52335,-5.56146,-381.91779
13,0,464.14899,-4.88094,-378.59808
13,0,456.55972,-4.10407,-375.69653
13,0,448.78033,-3.23468,-373.23019
13,0,440.83749,-2.27654,-371.21417
13,0,432.75864,-1.23338,-369.66223
13,0,424.57285,-0.1087,-368.58606
13,0,416.3103,1.09415,-367.99548
13,0,408.00253,2.37234,-367.89807
13,0,399.68121,3.723,-368.29974
13,0,391.3782,5.14278,-369.20401
13,0,383.12628,6.62855,-370.61169
13,0,374.95883,8.17771,-372.521
13,0,366.90887,9.7877,-374.92841
13,0,359.00922,11.45588,-377.82813
13,0,351.29245,13.17971,-381.21182
13,0,343.79092,14.95697,-385.0683
13,0,336.5358,16.78511,-389.38486
13,0,329.55777,18.66205,-394.146
13,0,322.8862,20.58528,-399.33456
13,0,316.54929,22.55263,-404.93021
13,0,310.57404,24.56219,-410.91135
13,0,304.98602,26.61206,-417.2547
13,0,299.80908,28.70028,-423.93515
13,0,295.06531,30.82499,-430.92587
13,0,290.4751,32.64275,-438.15286
13,0,285.61304,33.9093,-445.19022
13,0,280.61725,34.76859,-452.11487
13,0,275.52963,35.29403,-458.92889
13,0,270.23032,35.48614,-465.5043
13,0,264.40491,35.48639,-471.29843
13,0,258.01816,35.15142,-476.47473
13,0,251.21576,34.56202,-481.14465
13,0,244.1561,33.84457,-485.37384
13,0,236.92863,33.08674,-489.18082
13,0,229.56918,32.33893,-492.55524
13,0,222.09709,31.63694,-495.47974
13,0,214.52226,31.00378,-497.93695
13,0,206.85527,30.4557,-499.91437
13,0,199.11148,30.0053,-501.40588
13,0,191.31046,29.6624,-502.40982
13,0,183.47394,29.43369,-502.92743
13,0,175.62508,29.32349,-502.96121
13,0,167.78784,29.33398,-502.5145
13,0,159.98666,29.4655,-501.59116
13,0,152.24632,29.71686,-500.19562
13,0,144.59203,30.08586,-498.33279
13,0,137.04915,30.56919,-496.0083
13,0,129.64354,31.16299,-493.22903
13,0,122.40138,31.86319,-490.00284
13,0,115.34904,32.66548,-486.33881
13,0,108.51309,33.5657,-482.24768
13,0,101.91981,34.55951,-477.74091
13,0,95.5951,35.64232,-472.83179
13,0,89.5645,36.80973,-467.53598
13,0,83.85316,38.05762,-461.87027
13,0,78.48546,39.382,-455.85349
13,0,73.48483,40.77918,-449.50647
13,0,68.87353,42.24537,-442.8512
13,0,64.6723,43.77689,-435.91177
13,0,60.90061,45.37056,-428.71402
13,0,57.5765,47.02318,-421.2847
13,0,54.71595,48.73169,-413.65244
13,0,52.33302,50.49322,-405.84711
13,0,50.43998,52.30517,-397.89963
13,0,48.89425,53.91454,-389.71945
13,0,46.92691,54.88848,-381.61044
13,0,44.39654,55.38418,-373.81152
13,0,41.28909,55.40708,-366.29413
13,0,37.60595,55.04214,-359.09253
13,0,33.34616,54.40527,-352.27905
13,0,28.58232,53.54327,-345.82373
13,0,23.42488,52.5387,-339.70981
13,0,17.95397,51.47116,-333.94388
13,0,12.20696,50.39526,-328.54361
13,0,6.20029,49.35019,-323.53079
13,0,-0.05278,48.36852,-318.92545
13,0,-6.54699,47.47033,-314.74472
13,0,-13.27143,46.67055,-311.00027
13,0,-20.20862,45.98111,-307.69971
13,0,-27.33709,45.41084,-304.84787
13,0,-34.63338,44.96585,-302.44852
13,0,-42.07366,44.64925,-300.50473
13,0,-49.63319,44.46196,-299.01895
13,0,-57.28693,44.40338,-297.99353
13,0,-65.00984,44.47107,-297.43051
13,0,-72.77576,44.66216,-297.33124
13,0,-80.55858,44.97287,-297.69678
13,0,-88.3316,45.39912,-298.52756
13,0,-96.06796,45.93636,-299.8233
13,0,-103.73958,46.58045,-301.58209
13,0,-111.31873,47.32689,-303.80161
13,0,-118.77724,48.17121,-306.47791
13,0,-126.08694,49.10871,-309.60571
13,0,-133.21904,50.13516,-313.177
13,0,-140.14507,51.24641,-317.18277
13,0,-146.83685,52.43835,-321.612
13,0,-153.26645,53.70724,-326.45145
13,0,-159.40665,55.04928,-331.68658
13,0,-165.23085,56.46104,-337.30017
13,0,-170.71347,57.93908,-343.27347
13,0,-175.83005,59.48023,-349.58536
13,0,-180.5575,61.08148,-356.21301
13,0,-184.87399,62.73975,-363.13257
13,0,-188.75961,64.45238,-370.31732
13,0,-192.29182,66.09881,-377.7446
13,0,-195.91739,67.28426,-385.19376
13,0,-199.73135,68.04157,-392.51172
13,0,-203.67291,68.42605,-399.74643
13,0,-207.84468,68.45296,-406.79886
13,0,-212.66167,68.24619,-413.12686
13,0,-218.13588,67.65779,-418.91522
13,0,-224.10036,66.78144,-424.26031
13,0,-230.38298,65.75693,-429.20654
13,0,-236.89067,64.67855,-433.75961
7,0.062148,-243.58881,63.60052,-437.90323
7,0.23639999,-250.46236,62.55984,-441.61557
7,0.40608859,-257.49899,61.58588,-444.87775
7,0.57055449,-264.69089,60.69746,-447.6741
7,0.72916687,-272.02448,59.90902,-449.99582
7,0.88131553,-279.48041,59.23196,-451.83957
8,0.01080252,-287.03625,58.67459,-453.2052
8,0.06657932,-294.66812,58.24248,-454.09381
8,0.11836458,-302.35156,57.93841,-454.50739
8,0.16605277,-310.06146,57.76334,-454.44843
8,0.20957236,-317.7731,57.71603,-453.91934
8,0.24888211,-325.4606,57.79451,-452.92365
8,0.28396714,-333.09827,57.99582,-451.4646
8,0.31483826,-340.66037,58.31595,-449.54611
8,0.34152806,-348.12027,58.75097,-447.17334
8,0.36408845,-355.45135,59.29657,-444.35208
8,0.38258648,-362.62689,59.94823,-441.08896
8,0.39710701,-369.61972,60.70172,-437.39243
8,0.40774474,-376.40308,61.55239,-433.2717
8,0.41460958,-382.95029,62.49566,-428.7381
8,0.41781884,-389.23468,63.52723,-423.80463
8,0.41750053,-395.23016,64.64298,-418.48636
8,0.41378522,-400.91113,65.83901,-412.79974
8,0.4068082,-406.25275,67.11168,-406.76318
8,0.39670753,-411.23129,68.45712,-400.39636
8,0.38362417,-415.82407,69.87196,-393.72159
8,0.36770275,-420.00974,71.35307,-386.76291
8,0.34908056,-423.76828,72.89731,-379.54529
8,0.32789832,-427.0816,74.5016,-372.0957
8,0.30429384,-429.93323,76.16322,-364.44257
8,0.2783998,-432.30878,77.87904,-356.61511
8,0.25035036,-434.19595,79.64662,-348.64447
8,0.22027048,-435.58432,81.46316,-340.56192
8,0.18845613,-436.53583,83.2323,-332.3703
8,0.15817951,-437.78058,84.33689,-324.095
8,0.13254096,-439.66925,84.9421,-316.11688
8,0.11114006,-442.20926,85.00961,-308.35788
8,0.09390098,-445.38861,84.62416,-300.83734
8,0.08002549,-449.07434,83.88189,-293.5249
8,0.06895293,-453.13321,82.92947,-286.44531
8,0.06047195,-457.5062,81.86402,-279.63068
8,0.0545629,-462.18185,80.74211,-273.11127
8,0.05124676,-467.16034,79.60586,-266.91595
8,0.05054424,-472.44461,78.4886,-261.07111
8,0.05243358,-478.03018,77.42168,-255.59984
8,0.05687148,-483.91092,76.42992,-250.52094
8,0.0637957,-490.07895,75.53097,-245.84895
8,0.07310855,-496.51968,74.73877,-241.59456
8,0.08469092,-503.21371,74.06364,-237.76572
8,0.09841255,-510.13828,73.51311,-234.36877
8,0.11414588,-517.26953,73.09155,-231.40921
8,0.13176775,-524.58301,72.80081,-228.89197
8,0.15116023,-532.05359,72.64106,-226.82179
8,0.17221598,-539.65619,72.61069,-225.20337
8,0.19483122,-547.36511,72.7071,-224.04092
8,0.21891035,-555.15442,72.92681,-223.33836
8,0.24436328,-562.99774,73.26609,-223.09938
8,0.27110553,-570.86841,73.72043,-223.32689
8,0.29905272,-578.73865,74.28564,-224.02258
8,0.32813066,-586.5813,74.9568,-225.18803
8,0.35825959,-594.36743,75.72958,-226.82243
8,0.38936454,-602.06836,76.59936,-228.92406
8,0.42137313,-609.65509,77.56165,-231.48973
8,0.454211,-617.09808,78.61241,-234.51413
8,0.4878087,-624.36835,79.74705,-237.99088
8,0.52208996,-631.43628,80.96178,-241.91031
8,0.55698335,-638.27295,82.25272,-246.26175
8,0.59241539,-644.84985,83.61613,-251.03209
8,0.6283114,-651.13892,85.04868,-256.20609
8,0.66513801,-657.22107,86.40782,-261.83524
8,0.70246494,-663.4516,87.25523,-267.5184
8,0.73791045,-669.98999,87.56815,-272.48526
8,0.77230096,-676.79993,87.37199,-277.01038
8,0.80471665,-683.82825,86.83467,-280.89389
8,0.83337551,-691.0705,86.15579,-283.66479
8,0.85908073,-698.61432,85.17664,-285.49371
8,0.88230938,-706.354,83.97544,-286.59039
8,0.90332639,-714.15912,82.67727,-287.11597
8,0.9222247,-721.94653,81.37057,-287.14716
8,0.93899435,-729.67188,80.10877,-286.70358
8,0.95359623,-737.30963,78.92548,-285.78226
8,0.96600366,-744.84363,77.84013,-284.37601
8,0.97622013,-752.25653,76.86731,-282.48569
8,0.98427677,-759.52936,76.01798,-280.11954
8,0.9902181,-766.64227,75.29964,-277.28983
8,0.99409783,-773.57526,74.71638,-274.01071
8,0.99597514,-780.30798,74.27016,-270.29807
8,0.9959088,-786.82025,73.96054,-266.16745
8,0.99395967,-793.09143,73.78618,-261.63559
8,0.99018556,-799.10114,73.74448,-256.71838
8,0.98464358,-804.82922,73.8315,-251.43204
8,0.97739422,-810.25562,74.04288,-245.79424
8,0.96849561,-815.36011,74.37437,-239.82289
8,0.95800412,-820.12292,74.82096,-233.53612
8,0.94598109,-824.52454,75.37833,-226.95454
8,0.93248546,-828.5459,76.04195,-220.09879
8,0.91757494,-832.1687,76.80689,-212.9902
8,0.90131336,-835.37592,77.66853,-205.65266
