Checkpoint number,Checkpoint fraction,X,Y,Z
12,0.01855114,-73.20943,66.71072,-739.3598
12,0.34017801,-76.1002,68.00057,-745.93195
12,0.65995353,-78.65903,69.18203,-752.66449
12,0.97826844,-80.85819,70.28915,-759.52667
13,0.12740311,-82.67339,71.34811,-766.49756
13,0.26584283,-84.08571,72.37957,-773.55798
13,0.40566477,-85.08149,73.39916,-780.6889
13,0.54644656,-85.65208,74.41968,-787.86877
13,0.68774056,-85.79206,75.45149,-795.07477
13,0.82908124,-85.49876,76.5028,-802.28314
13,0.96999103,-84.77144,77.58009,-809.46954
14,0.10997817,-83.61094,78.68898,-816.60889
14,0.24855071,-82.01919,79.83361,-823.67609
14,0.3852168,-79.99944,81.01698,-830.64606
14,0.51947498,-77.55656,82.24155,-837.49323
14,0.65082383,-74.69654,83.50893,-844.19202
14,0.77875715,-71.42709,84.82043,-850.71661
14,0.90277815,-67.75709,86.17646,-857.04169
15,0.02238793,-63.69771,87.57738,-863.14178
15,0.13709693,-59.26108,89.02309,-868.99194
15,0.24642885,-54.46138,90.51292,-874.56787
15,0.34991935,-49.31422,92.04599,-879.84589
15,0.44711962,-43.8376,93.62138,-884.8031
15,0.53759646,-38.05091,95.23829,-889.41742
15,0.62093818,-31.97449,96.89545,-893.66785
15,0.6967594,-25.63056,98.59141,-897.53473
15,0.7647047,-19.04332,100.32486,-900.99994
15,0.82444257,-12.23819,102.09461,-904.04657
15,0.87567735,-5.24148,103.89907,-906.65955
15,0.91814828,1.91868,105.73695,-908.82556
15,0.95163262,9.21338,107.60689,-910.53326
15,0.97594017,16.61268,109.50778,-911.77295
15,0.99092013,24.08613,111.43832,-912.53693
15,0.99647075,31.60238,113.3973,-912.82001
15,0.9925226,39.12994,115.38342,-912.61865
15,0.97906017,46.63655,117.39572,-911.93207
15,0.9560954,54.09052,119.4328,-910.76086
15,0.92370009,61.45958,121.49361,-909.1087
15,0.88198435,68.71166,123.57723,-906.9812
15,0.83110255,75.8151,125.68278,-904.38623
15,0.77124983,82.73876,127.80943,-901.33374
15,0.70266306,89.45221,129.95638,-897.83582
15,0.62562352,95.92591,132.12273,-893.9068
15,0.54044837,102.1313,134.30775,-889.56287
15,0.44748464,108.04097,136.51045,-884.82172
15,0.35181382,114.02945,138.25418,-879.9425
15,0.25822058,120.14899,139.548,-875.16925
15,0.16605751,126.34062,140.48042,-870.46893
15,0.08912688,132.84802,141.08272,-866.54547
15,0.02374387,139.69737,141.28598,-863.21094
14,0.96723127,146.75769,141.21838,-860.3288
14,0.91811597,153.91327,141.00726,-857.82391
14,0.8758772,161.09491,140.73911,-855.66974
14,0.84051156,168.26471,140.4697,-853.86609
14,0.81222951,175.40355,140.23306,-852.42371
14,0.7912358,182.49719,140.054,-851.35303
14,0.77767527,189.53458,139.9498,-850.66144
14,0.77167106,196.50871,139.92972,-850.35522
14,0.77324724,203.41078,140.00012,-850.43561
14,0.78236181,210.23027,140.16508,-850.90045
14,0.79893225,216.95488,140.42725,-851.74554
14,0.82286757,223.57164,140.78741,-852.96625
14,0.85406852,230.06633,141.24545,-854.5575
14,0.89243573,236.4243,141.79979,-856.51422
14,0.93786025,242.62988,142.44823,-858.83087
14,0.98940623,248.7144,143.10861,-861.45972
15,0.04185935,254.86162,143.45505,-864.13483
15,0.090344,261.04749,143.50041,-866.60754
15,0.13474169,267.24304,143.30347,-868.87183
15,0.17700195,273.41693,142.92615,-871.0271
15,0.2181612,279.54626,142.41035,-873.12622
15,0.25878906,285.61728,141.78181,-875.19824
15,0.29918358,291.62186,141.05693,-877.25836
15,0.33950266,297.55682,140.24437,-879.31464
15,0.37985051,303.42255,139.34706,-881.37238
15,0.42026055,309.21979,138.36731,-883.43329
15,0.46073166,314.94931,137.30733,-885.49731
15,0.50124824,320.61172,136.1694,-887.56366
15,0.54177797,326.2077,134.95572,-889.63068
15,0.58229214,331.7377,133.66858,-891.6969
15,0.62275487,337.20215,132.3102,-893.7605
15,0.66313499,342.60144,130.8828,-895.81989
15,0.70340145,347.93588,129.38855,-897.87347
15,0.74352551,353.20581,127.82949,-899.9198
15,0.78348315,358.41141,126.20764,-901.95764
15,0.82325417,363.55289,124.52495,-903.98596
15,0.86281693,368.63046,122.78319,-906.00366
15,0.90215349,373.64441,120.98406,-908.00983
15,0.94124585,378.59494,119.12916,-910.00354
15,0.98008579,383.48218,117.22004,-911.98438
16,0.01866359,388.3063,115.25815,-913.95184
16,0.05696734,393.0675,113.2448,-915.90533
16,0.09498626,397.76605,111.18121,-917.8443
16,0.13271557,402.40213,109.06857,-919.76849
16,0.17014568,406.97601,106.90793,-921.67743
16,0.20568369,411.46881,104.75945,-923.48987
16,0.23368925,415.9996,102.54101,-924.91815
16,0.24985878,420.56769,100.33768,-925.7428
16,0.25474757,425.22134,98.06582,-925.99213
16,0.24985997,429.92502,95.75391,-925.74286
16,0.23642626,434.6322,93.45135,-925.05774
16,0.21510944,439.30673,91.20107,-923.97058
16,0.1861656,443.92456,89.03285,-922.49445
16,0.1497312,448.46826,86.96564,-920.63629
16,0.10599772,452.92151,85.01286,-918.40588
16,0.05521647,457.26859,83.18288,-915.81604
15,0.99769026,461.4942,81.48016,-912.8822
15,0.93374813,465.58313,79.90672,-909.62115
15,0.8637085,469.52078,78.46204,-906.04913
15,0.78788489,473.29276,77.1443,-902.18213
15,0.70657527,476.88477,75.95087,-898.03534
15,0.6200633,480.28268,74.87849,-893.62323
15,0.52861589,483.47229,73.92355,-888.95941
15,0.4324975,486.43927,73.08244,-884.05737
15,0.33196422,489.16931,72.35143,-878.93018
15,0.22728176,491.64767,71.72722,-873.59137
15,0.11872056,493.85968,71.2066,-868.05475
15,0.00656666,495.79047,70.78689,-862.3349
14,0.8911097,497.42551,70.46498,-856.44659
14,0.77267396,498.75079,70.23817,-850.40637
14,0.65160173,499.75262,70.10406,-844.23169
14,0.52825212,500.41779,70.06028,-837.94086
14,0.40301156,500.73428,70.10439,-831.55359
14,0.2762894,500.69116,70.23412,-825.09076
14,0.14851409,500.27859,70.44714,-818.57422
14,0.0201416,499.48834,70.74126,-812.02722
13,0.89164597,498.3136,71.11445,-805.47394
13,0.76351535,496.74911,71.56473,-798.93927
13,0.63626081,494.7916,72.09039,-792.44928
13,0.51038975,492.43915,72.68934,-786.02985
13,0.38642508,489.69202,73.3596,-779.70764
13,0.26489824,486.55298,74.09924,-773.50977
13,0.14477761,483.09177,74.78168,-767.38361
13,0.02741552,479.36786,75.45522,-761.39813
13,0,475.50757,75.90102,-755.42023
13,0,471.76837,76.03133,-749.40137
13,0,468.10663,75.84068,-743.32599
13,0,464.52692,75.37875,-737.2193
13,0,461.05423,74.66672,-731.08136
13,0,457.85587,73.69695,-724.86475
13,0,455.71036,72.63284,-718.52307
13,0,454.46915,71.29157,-711.93909
13,0,453.93158,69.73849,-705.19586
13,0,453.94125,68.08832,-698.40625
13,0,454.41983,66.42551,-691.64642
13,0,455.34546,64.80205,-684.95874
13,0,456.71915,63.25055,-678.36786
13,0,458.54565,61.79181,-671.89081
13,0,460.82245,60.44064,-665.54382
13,0,463.53946,59.20822,-659.34436
13,0,466.6824,58.10231,-653.3103
13,0,470.2345,57.12752,-647.45953
13,0,474.17831,56.28564,-641.80963
13,0,478.49576,55.57698,-636.37848
13,0,483.16946,55.00031,-631.18365
13,0,488.18234,54.55318,-626.24268
13,0,493.51733,54.23259,-621.57312
13,0,499.15717,54.03529,-617.19275
13,0,505.0842,53.95771,-613.11914
13,0,511.28091,53.99565,-609.36957
13,0,517.72858,54.14511,-605.96118
13,0,524.40753,54.40193,-602.91058
13,0,531.29669,54.76236,-600.23395
13,0,538.37445,55.2226,-597.94678
13,0,545.61774,55.7788,-596.06342
13,0,553.00262,56.42715,-594.59723
13,0,560.52905,56.51699,-592.9704
13,0,567.61328,56.134,-590.72968
13,0,574.31274,55.23911,-587.8385
13,0,580.62445,53.8934,-584.31042
13,0,586.54358,52.18824,-580.19293
13,0,592.1131,50.21681,-575.60748
13,0,597.33466,48.09784,-570.66693
13,0,602.19318,45.90964,-565.42731
13,0,606.66663,43.70419,-559.91229
13,0,610.7312,41.52124,-554.13354
13,0,614.36511,39.3963,-548.10333
13,0,617.55078,37.36215,-541.83777
13,0,620.27551,35.44099,-535.35016
13,0,622.53345,33.64976,-528.65985
13,0,624.3241,32.00098,-521.79144
13,0,625.65039,30.50279,-514.77228
13,0,626.51678,29.16012,-507.63077
13,0,626.92798,27.97484,-500.39493
13,0,626.88885,26.94664,-493.09244
13,0,626.40393,26.07287,-485.74966
13,0,625.47778,25.35036,-478.39343
13,0,624.11426,24.77468,-471.04922
13,0,622.31726,24.34105,-463.74268
13,0,620.09082,24.04489,-456.49969
13,0,617.43884,23.88142,-449.34592
13,0,614.36566,23.84563,-442.30695
13,0,610.87695,23.93247,-435.40866
13,0,606.97949,24.13741,-428.6774
13,0,602.68085,24.456,-422.13937
13,0,597.98969,24.8835,-415.8205
13,0,592.91693,25.41555,-409.74692
13,0,587.47534,26.04831,-403.9447
13,0,581.67889,26.7776,-398.43912
13,0,575.54352,27.59957,-393.255
13,0,569.08716,28.51033,-388.41635
13,0,562.32996,29.50627,-383.94608
13,0,555.29376,30.58414,-379.86609
13,0,548.0014,31.74046,-376.19708
13,0,540.47852,32.97216,-372.95789
13,0,532.75104,34.27607,-370.16623
13,0,524.84741,35.64934,-367.83759
13,0,516.79657,37.08881,-365.98563
13,0,508.62888,38.59138,-364.62183
13,0,500.37628,40.15448,-363.75531
13,0,492.07086,41.77568,-363.39365
13,0,483.74533,43.45253,-363.54218
13,0,475.43341,45.18287,-364.20346
13,0,467.1683,46.96416,-365.37817
13,0,458.98395,48.79435,-367.06427
13,0,450.91367,50.67106,-369.25775
13,0,442.99078,52.59196,-371.95178
13,0,435.2485,54.55512,-375.1366
13,0,427.71927,56.55871,-378.80093
13,0,420.43472,58.60095,-382.93134
13,0,413.42551,60.68005,-387.51212
13,0,406.72122,62.79422,-392.52539
13,0,400.35031,64.94183,-397.95114
13,0,394.33984,67.12148,-403.76669
13,0,388.71533,69.3318,-409.94836
13,0,383.28836,71.31773,-416.42184
13,0,377.70532,72.81252,-422.75101
13,0,372.05298,73.904,-429.03366
13,0,366.36984,74.66969,-435.26151
13,0,360.56009,75.11268,-441.31039
13,0,354.27835,75.34004,-446.51788
13,0,347.48505,75.19875,-451.07693
13,0,340.32806,74.78156,-455.11948
13,0,332.96552,74.22476,-458.72418
13,0,325.48386,73.619,-461.9136
13,0,317.91605,73.01392,-464.67709
13,0,310.27975,72.44405,-466.9964
13,0,302.58636,71.93347,-468.85431
13,0,294.84564,71.49854,-470.23727
13,0,287.07184,71.15207,-471.13898
13,0,279.2832,70.90429,-471.55823
13,0,271.50021,70.76252,-471.49701
13,0,263.74487,70.73186,-470.95889
13,0,256.03949,70.81483,-469.94794
13,0,248.4075,71.0124,-468.46942
13,0,240.87265,71.32381,-466.52911
13,0,233.45934,71.74738,-464.13388
13,0,226.19194,72.28018,-461.29092
13,0,219.09569,72.91917,-458.00922
13,0,212.19566,73.6607,-454.29794
13,0,205.517,74.50068,-450.16757
13,0,199.08482,75.43481,-445.63046
13,0,192.9241,76.45876,-440.70041
13,0,187.05959,77.56844,-435.39301
13,0,181.51518,78.75937,-429.72482
13,0,176.31421,80.02728,-423.71454
13,0,171.47939,81.36859,-417.38306
13,0,167.03232,82.7794,-410.75192
13,0,162.99318,84.25632,-403.84552
13,0,159.38098,85.79587,-396.68863
13,0,156.21317,87.39496,-389.30826
13,0,153.50531,89.05073,-381.73279
13,0,151.27151,90.76031,-373.99124
13,0,149.52365,92.52103,-366.11423
13,0,147.44096,93.5564,-358.15372
13,0,144.63446,94.09653,-350.66901
13,0,141.05055,94.03579,-343.53299
13,0,136.86227,93.4444,-336.62146
13,0,132.27997,92.54232,-329.94531
13,0,127.4154,91.48042,-323.53671
13,0,122.29302,90.33248,-317.42841
13,0,116.91011,89.14287,-311.65189
13,0,111.26358,87.94792,-306.23599
13,0,105.354,86.7793,-301.20618
13,0,99.19044,85.66817,-296.58374
13,0,92.78007,84.63709,-292.38586
13,0,86.13373,83.70244,-288.6246
13,0,79.2689,82.87742,-285.30753
13,0,72.20683,82.17162,-282.43936
13,0,64.97138,81.59208,-280.02328
13,0,57.58665,81.14252,-278.06192
13,0,50.07763,80.82433,-276.5571
13,0,42.4696,80.63702,-275.51035
13,0,34.78804,80.57867,-274.92303
13,0,27.05899,80.64673,-274.7963
13,0,19.3082,80.83764,-275.13138
13,0,11.56199,81.1472,-275.92865
13,0,3.84753,81.57128,-277.1875
13,0,-3.80822,82.10526,-278.90683
13,0,-11.37777,82.74446,-281.08441
13,0,-18.83305,83.4843,-283.71625
13,0,-26.14537,84.32083,-286.79681
13,0,-33.28678,85.2495,-290.32001
13,0,-40.22881,86.26614,-294.27698
13,0,-46.94314,87.36689,-298.65732
13,0,-53.4019,88.54781,-303.44904
13,0,-59.57774,89.80513,-308.63742
13,0,-65.4441,91.13517,-314.20596
13,0,-70.97509,92.53476,-320.1362
13,0,-76.14577,94.00079,-326.40836
13,0,-80.93262,95.53018,-333.00027
13,0,-85.31356,97.12004,-339.88794
13,0,-89.26798,98.76764,-347.04575
13,0,-92.84114,100.3904,-354.45047
13,0,-96.36395,101.65769,-361.96732
13,0,-100.14489,102.43932,-369.32202
13,0,-104.06869,102.8359,-376.58493
13,0,-108.11078,102.91238,-383.74173
13,0,-112.38063,102.67586,-390.69403
13,0,-117.28713,102.2741,-396.88821
13,0,-122.85513,101.54647,-402.49689
13,0,-128.92157,100.56966,-407.62354
13,0,-135.31363,99.47028,-412.32324
13,0,-141.93304,98.33782,-416.60965
13,0,-148.74013,97.22472,-420.47141
13,0,-155.71454,96.16818,-423.89069
13,0,-162.84673,95.19209,-426.84985
13,0,-170.12616,94.31242,-429.33698
13,0,-177.53557,93.54211,-431.34665
13,0,-185.05368,92.89098,-432.87735
13,0,-192.65739,92.36531,-433.92981
13,0,-200.32225,91.96865,-434.50635
13,0,-208.02301,91.70279,-434.60959
13,0,-215.73492,91.56702,-434.24237
13,0,-223.43246,91.55962,-433.4079
13,0,-231.09004,91.67776,-432.10965
13,0,-238.68179,91.9178,-430.35181
13,0,-246.18169,92.27564,-428.13885
7,0.06226091,-253.56335,92.74696,-425.47601
7,0.14360802,-260.7999,93.32749,-422.36996
7,0.21441886,-267.86484,94.01247,-418.82776
7,0.27463418,-274.73135,94.79716,-414.85867
7,0.32423764,-281.3725,95.67721,-410.47324
7,0.36326554,-287.76175,96.64809,-405.68347
7,0.39180052,-293.87277,97.70562,-400.50357
7,0.40996593,-299.67972,98.84586,-394.94916
7,0.41791987,-305.15744,100.06488,-389.03738
7,0.41586953,-310.28183,101.35889,-382.78781
7,0.40404627,-315.02985,102.724,-376.22113
7,0.382727,-319.37967,104.15705,-369.36105
7,0.35219458,-323.31058,105.65489,-362.23184
7,0.31276411,-326.80362,107.21452,-354.85974
7,0.264768,-329.84152,108.83308,-347.27249
7,0.20855282,-332.40891,110.50784,-339.49911
7,0.14447398,-334.49234,112.23592,-331.56949
7,0.07290506,-336.08063,114.0149,-323.51523
0,0.50058436,-337.16449,115.84208,-315.36816
0,0.48755828,-337.73749,117.71524,-307.16171
0,0.47449088,-337.79489,119.63227,-298.92926
0,0.46118402,-337.46396,121.33082,-290.54593
0,0.44834328,-338.26031,122.30257,-282.45627
0,0.43580574,-340.09909,122.56231,-274.55762
0,0.42338142,-342.70804,122.18824,-266.73029
0,0.41115537,-345.82364,121.4316,-259.02789
0,0.39923692,-349.28662,120.49117,-251.51926
0,0.38769513,-353.06122,119.45953,-244.24794
0,0.37658146,-357.15594,118.38499,-237.24632
0,0.36594173,-361.58237,117.30487,-230.54329
0,0.3558169,-366.34799,116.25059,-224.16464
0,0.34624359,-371.44998,115.25302,-218.13345
0,0.33725139,-376.88602,114.33447,-212.46838
0,0.32886308,-382.6488,113.51101,-207.18375
0,0.3210969,-388.72339,112.79576,-202.29105
0,0.31396785,-395.0903,112.19822,-197.79974
0,0.30748925,-401.72726,111.72499,-193.71822
0,0.30167401,-408.61111,111.38008,-190.05463
0,0.29653433,-415.71796,111.16502,-186.81664
0,0.29208204,-423.02344,111.07944,-184.01169
0,0.2883285,-430.5025,111.1218,-181.64696
0,0.28528535,-438.13019,111.28949,-179.72977
0,0.28296325,-445.88092,111.57908,-178.26685
0,0.28137222,-453.7287,111.98658,-177.2645
0,0.28052101,-461.64725,112.50719,-176.72823
0,0.28041658,-469.60916,113.13622,-176.66245
0,0.28106421,-477.58624,113.86914,-177.07045
0,0.28246796,-485.55017,114.7013,-177.95482
0,0.28462893,-493.47137,115.62858,-179.31622
0,0.28754696,-501.32077,116.64639,-181.15459
0,0.29121774,-509.0683,117.75041,-183.46718
0,0.29563418,-516.68365,118.93664,-186.24954
0,0.30078611,-524.13672,120.20096,-189.49524
0,0.30666,-531.39728,121.53967,-193.1958
0,0.31323916,-538.43549,122.9491,-197.34067
0,0.32050344,-545.22186,124.4261,-201.91716
0,0.32843015,-551.7276,125.96737,-206.911
0,0.33699229,-557.9248,127.56977,-212.30515
0,0.34615967,-563.78656,129.23041,-218.08058
0,0.35589916,-569.28705,130.94659,-224.21648
0,0.36617523,-574.40216,132.71529,-230.6904
0,0.37694839,-579.10889,134.53419,-237.47748
0,0.38817763,-583.38605,136.40065,-244.55191
0,0.39981797,-587.21442,138.31239,-251.88533
0,0.41182318,-590.57654,140.26724,-259.44861
0,0.42414522,-593.45679,142.26315,-267.21149
0,0.43677697,-595.99194,144.11542,-275.16949
0,0.4494274,-598.58801,145.54298,-283.13925
0,0.4619652,-601.35388,146.54106,-291.03809
0,0.47443974,-604.19598,147.19202,-298.89703
0,0.48680937,-607.11853,147.5442,-306.68991
0,0.49903491,-610.15588,147.62277,-314.392
0,0.51092619,-613.48572,147.44009,-321.88351
0,0.52181768,-617.52252,147.16588,-328.74515
0,0.53194654,-622.26929,146.64622,-335.12631
0,0.54142773,-627.56042,145.93874,-341.09946
0,0.55030775,-633.22784,145.14856,-346.69388
0,0.55858845,-639.17883,144.35028,-351.91071
0,0.5662483,-645.37292,143.59125,-356.73642
0,0.57325971,-651.79706,142.89906,-361.15363
0,0.57959837,-658.44385,142.29137,-365.14697
0,0.58524686,-665.30084,141.78149,-368.70551
0,0.59019309,-672.35107,141.37918,-371.82166
0,0.5944286,-679.57422,141.09113,-374.49002
0,0.5979467,-686.94781,140.92162,-376.70642
0,0.60074174,-694.44824,140.87285,-378.46732
0,0.60280859,-702.05164,140.94487,-379.76941
0,0.60414314,-709.73334,141.13625,-380.61017
0,0.60474217,-717.46765,141.44495,-380.98755
0,0.6046021,-725.22943,141.86757,-380.89932
0,0.60372156,-732.99237,142.40025,-380.34457
0,0.60210091,-740.72937,143.03909,-379.32358
0,0.59974086,-748.41327,143.77992,-377.83673
0,0.59664494,-756.01617,144.61852,-375.88632
0,0.59281838,-763.51007,145.55046,-373.47559
0,0.58826905,-770.8667,146.57124,-370.6095
0,0.58300841,-778.05756,147.67651,-367.29529
0,0.57704967,-785.05408,148.8622,-363.54129
0,0.5704096,-791.82788,150.12439,-359.35803
0,0.56310827,-798.35083,151.45943,-354.75821
0,0.55516809,-804.59546,152.86363,-349.75589
0,0.54661518,-810.5351,154.33339,-344.36755
0,0.53747904,-816.14386,155.86555,-338.61179
0,0.52779114,-821.39685,157.45699,-332.50842
0,0.51758683,-826.27045,159.10474,-326.07971
0,0.50690407,-830.74249,160.80605,-319.34958
0,0.49578345,-834.7923,162.55835,-312.34357
0,0.48426718,-838.401,164.3589,-305.08832
0,0.47240096,-841.55151,166.20543,-297.61261
0,0.46023133,-844.22852,168.09547,-289.94574
0,0.44780719,-846.41901,170.02666,-282.11853
0,0.43517989,-848.1123,171.99706,-274.16333
0,0.42240116,-849.29944,174.00485,-266.11273
0,0.40952376,-849.97351,176.04832,-257.99997
0,0.39660189,-850.13055,178.12593,-249.85919
0,0.38368914,-849.76837,180.23586,-241.72415
0,0.37084019,-848.88757,182.37668,-233.62932
0,0.35810897,-847.49066,184.54671,-225.60866
0,0.34555048,-845.5835,186.7449,-217.69681
