Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
128,0.73450375,3,125,-1,13709.48047,515.94775,74.39677,746.90057,
128,0.72825801,3,125,-1,13708.23145,508.84686,74.59026,745.65143,
128,0.72022301,3,125,-1,13706.625,501.87106,74.7542,744.04443,
128,0.7104522,3,125,-1,13704.6709,495.03564,74.88722,742.09027,
128,0.69901812,3,125,-1,13702.38379,488.35593,74.98973,739.80347,
128,0.6859926,3,125,-1,13699.77832,481.84564,75.06142,737.19836,
128,0.67144483,3,125,-1,13696.86914,475.51804,75.10273,734.28882,
128,0.65544164,3,125,-1,13693.66797,469.38562,75.11431,731.0882,
128,0.63805026,3,125,-1,13690.19043,463.46036,75.09708,727.60992,
128,0.61934114,3,125,-1,13686.44824,457.75287,75.05135,723.8681,
128,0.59938407,3,125,-1,13682.45703,452.27365,74.97848,719.87671,
128,0.57824576,3,125,-1,13678.22949,447.03256,74.87948,715.64905,
128,0.55599409,3,125,-1,13673.7793,442.03891,74.75556,711.19873,
128,0.53269786,3,125,-1,13669.12012,437.3013,74.60774,706.53949,
128,0.50842774,3,125,-1,13664.26563,432.82761,74.43719,701.68549,
128,0.48325619,3,125,-1,13659.23145,428.62463,74.24464,696.65118,
128,0.45725453,3,125,-1,13654.03125,424.69879,74.03098,691.45087,
128,0.43049544,3,125,-1,13648.67871,421.05579,73.79704,686.09906,
128,0.40305352,3,125,-1,13643.19043,417.70016,73.54338,680.61066,
128,0.37500295,3,125,-1,13637.58105,414.6362,73.27097,675.00055,
128,0.34641737,3,125,-1,13631.86328,411.86719,72.98022,669.28345,
128,0.3173719,3,125,-1,13626.05469,409.39594,72.67201,663.47437,
128,0.28794006,3,125,-1,13620.16797,407.22433,72.34671,657.58801,
128,0.25819728,3,125,-1,13614.21973,405.35281,72.00436,651.63947,
128,0.22821948,3,125,-1,13608.22363,403.77887,71.64349,645.64392,
128,0.19808453,3,125,-1,13602.19727,402.49899,71.26366,639.61694,
128,0.16786443,3,125,-1,13596.15332,401.50967,70.86422,633.57294,
128,0.13762939,3,125,-1,13590.10547,400.80756,70.44514,627.52594,
128,0.10744683,3,125,-1,13584.06934,400.38928,70.00681,621.48944,
128,0.07738176,3,125,-1,13578.05664,400.25137,69.54951,615.47644,
128,0.04749613,3,125,-1,13572.0791,400.38821,69.0724,609.49933,
128,0.0178516,3,125,-1,13566.15039,400.79337,68.57533,603.57043,
127,0.9885062,3,125,-1,13560.28125,401.46014,68.05805,597.70135,
127,0.95951575,3,125,-1,13554.4834,402.38223,67.52076,591.90326,
127,0.93093127,3,125,-1,13548.7666,403.55179,66.96269,586.18634,
127,0.90279561,3,125,-1,13543.13965,404.95706,66.38119,580.5592,
127,0.87513059,3,125,-1,13537.60645,406.57635,65.7677,575.02618,
127,0.84774387,3,125,-1,13532.12891,408.39722,65.05543,569.54883,
127,0.82069898,3,125,-1,13526.71973,410.34857,64.25506,564.13983,
127,0.79392993,3,125,-1,13521.36621,412.39728,63.3467,558.78601,
127,0.76741719,3,125,-1,13516.06348,414.51578,62.32639,553.48346,
127,0.74114287,3,125,-1,13510.80859,416.68597,61.19175,548.22858,
127,0.71509403,3,125,-1,13505.59863,418.89359,59.94227,543.0188,
127,0.68925852,3,125,-1,13500.43164,421.1265,58.57816,537.85168,
127,0.66362625,3,125,-1,13495.30566,423.37494,57.10011,532.72522,
127,0.6381951,3,125,-1,13490.21875,425.63428,55.5104,527.63898,
127,0.61296535,3,125,-1,13485.17285,427.90237,53.81126,522.59302,
127,0.58793885,3,125,-1,13480.16797,430.17786,52.00495,517.58771,
127,0.56311625,3,125,-1,13475.20313,432.45944,50.0933,512.62317,
127,0.53830606,3,125,-1,13470.24121,434.62988,48.05315,507.66113,
127,0.51318097,3,125,-1,13465.21582,436.24951,45.92006,502.63611,
127,0.48745975,3,125,-1,13460.07227,437.34555,43.60703,497.49185,
127,0.46119332,3,125,-1,13454.81836,438.08994,41.07898,492.23856,
127,0.43480989,3,125,-1,13449.54199,438.57315,38.44168,486.96185,
127,0.40850577,3,125,-1,13444.28125,438.79633,35.75916,481.70102,
127,0.3823216,3,125,-1,13439.04395,438.72998,33.05674,476.46417,
127,0.35633382,3,125,-1,13433.84668,438.32947,30.37487,471.2666,
127,0.33058283,3,125,-1,13428.69629,437.54916,27.7417,466.11639,
127,0.30512407,3,125,-1,13423.60449,436.35977,25.18316,461.02463,
127,0.28002802,3,125,-1,13418.58594,434.74783,22.72294,456.0054,
127,0.25550428,3,125,-1,13413.68066,432.76761,20.40297,451.10065,
127,0.23164189,3,125,-1,13408.9082,430.43109,18.24016,446.32816,
127,0.20850596,3,125,-1,13404.28125,427.74979,16.24173,441.70096,
127,0.18615495,3,125,-1,13399.81152,424.73904,14.40906,437.23074,
127,0.1646459,3,125,-1,13395.50879,421.41736,12.74034,432.92892,
127,0.14403255,3,125,-1,13391.38672,417.80408,11.23126,428.80624,
127,0.12436753,3,125,-1,13387.45313,413.91806,9.8763,424.87323,
127,0.10570014,3,125,-1,13383.71973,409.77658,8.66868,421.13977,
127,0.08804316,3,125,-1,13380.18848,405.39279,7.59043,417.60837,
127,0.07139663,3,125,-1,13376.85938,400.78534,6.62105,414.27905,
127,0.05577502,3,125,-1,13373.73535,395.97772,5.74689,411.15472,
127,0.0412583,3,125,-1,13370.83203,390.99762,4.97662,408.25137,
127,0.0279374,3,125,-1,13368.16797,385.85278,4.31719,405.58719,
127,0.01589718,3,125,-1,13365.75977,380.54639,3.77088,403.17914,
127,0.00521254,3,125,-1,13363.62305,375.08368,3.33608,401.04221,
127,-0.00405074,3,125,-1,13361.76953,369.47418,3.00947,399.18954,
126,0.9408322,3,125,-1,13360.21289,363.73019,2.78689,397.63297,
126,0.90959466,3,125,-1,13358.96387,357.86603,2.66409,396.38345,
126,0.88629466,3,125,-1,13358.03223,351.89771,2.63727,395.45145,
126,0.87117779,3,125,-1,13357.42676,345.84171,2.70228,394.84677,
126,0.86446857,3,125,-1,13357.15918,339.71643,2.8558,394.5784,
126,0.86607832,3,125,-1,13357.22363,333.53571,3.07771,394.64279,
126,0.87313473,3,125,-1,13357.50586,327.28415,3.21718,394.92505,
126,0.88319474,3,125,-1,13357.9082,321.01294,3.22458,395.32745,
126,0.86982208,3,125,-1,13357.37305,315.12625,2.74191,394.79254,
126,0.83784521,3,125,-1,13356.09375,309.32034,1.63864,393.51346,
126,0.79264593,3,125,-1,13354.28613,303.60559,0.11491,391.70547,
126,0.73793077,3,125,-1,13352.09766,298.03845,-1.64087,389.51688,
126,0.67550117,3,125,-1,13349.60059,292.66373,-3.51115,387.01968,
126,0.60596889,3,125,-1,13346.81836,287.51312,-5.42854,384.23837,
126,0.53021258,3,125,-1,13343.78906,282.55634,-7.4064,381.2081,
126,0.44961467,3,125,-1,13340.56445,277.77133,-9.43806,377.98416,
126,0.36532798,3,125,-1,13337.19336,273.15173,-11.50266,374.61267,
126,0.27767068,3,125,-1,13333.68652,268.69513,-13.59375,371.10635,
126,0.18572566,3,125,-1,13330.00879,264.44995,-15.66762,367.42853,
126,0.08894287,3,125,-1,13326.1377,260.46039,-17.67862,363.55719,
126,-0.01276008,3,125,-1,13322.06934,256.75824,-19.58697,359.48907,
125,0.96029639,3,125,-1,13317.81543,253.36122,-21.36381,355.23505,
125,0.92344946,3,125,-1,13313.39355,250.27693,-22.99025,350.81342,
125,0.88519543,3,125,-1,13308.80371,247.51161,-24.46317,346.22293,
125,0.84538323,3,125,-1,13304.02637,245.0737,-25.79101,341.44547,
125,0.80411685,3,125,-1,13299.07422,242.9614,-26.97934,336.4935,
125,0.76158088,3,125,-1,13293.96973,241.16997,-28.03292,331.38919,
125,0.71796924,3,125,-1,13288.73633,239.69514,-28.95609,326.15579,
125,0.67346066,3,125,-1,13283.39551,238.53429,-29.75319,320.81476,
125,0.62821501,3,125,-1,13277.96582,237.68623,-30.42904,315.38528,
125,0.58238477,3,125,-1,13272.46582,237.15109,-30.98809,309.88565,
125,0.53611273,3,125,-1,13266.91406,236.92979,-31.43516,304.33301,
125,0.48954037,3,125,-1,13261.3252,237.024,-31.7747,298.74432,
125,0.44280905,3,125,-1,13255.7168,237.43555,-32.01116,293.13657,
125,0.39606068,3,125,-1,13250.10742,238.16666,-32.14871,287.52676,
125,0.34944126,3,125,-1,13244.5127,239.21902,-32.19152,281.93243,
125,0.30310059,3,125,-1,13238.95215,240.59402,-32.1435,276.37155,
125,0.25719121,3,125,-1,13233.44336,242.29271,-32.0085,270.86243,
125,0.21187337,3,125,-1,13228.00488,244.31476,-31.78994,265.42429,
125,0.16730957,3,125,-1,13222.65723,246.65933,-31.49111,260.07663,
125,0.12366562,3,125,-1,13217.41992,249.32445,-31.11516,254.83936,
125,0.08111127,3,125,-1,13212.31348,252.3067,-30.66499,249.73283,
125,0.03981641,3,125,-1,13207.3584,255.60167,-30.14355,244.77744,
125,-4.616e-05,3,125,-1,13202.57422,259.20316,-29.55338,239.99393,
124,0.88508761,3,125,-1,13197.9834,263.1037,-28.89705,235.40291,
124,0.77563417,3,125,-1,13193.60547,267.29395,-28.17699,231.02481,
124,0.67200768,3,125,-1,13189.45996,271.763,-27.39542,226.87979,
124,0.57414526,3,125,-1,13185.5459,276.51563,-26.58575,222.96533,
124,0.47568679,3,125,-1,13181.60742,281.39761,-26.06426,219.02702,
124,0.37175471,3,125,-1,13177.4502,286.07822,-25.96008,214.86978,
124,0.26006919,3,125,-1,13172.98242,290.27432,-26.23767,210.4024,
124,0.14006792,3,125,-1,13168.18262,293.96182,-26.87053,205.6024,
124,0.0136453,3,125,-1,13163.12598,297.24966,-27.79241,200.54553,
123,0.97644472,3,125,-1,13157.86914,300.0545,-28.86378,195.28868,
123,0.9493292,3,125,-1,13152.44629,302.39154,-30.03724,189.86559,
123,0.92163283,3,125,-1,13146.90625,304.31342,-31.27323,184.32632,
123,0.89362556,3,125,-1,13141.30566,305.8544,-32.51978,178.72488,
123,0.86549526,3,125,-1,13135.67871,307.02933,-33.73584,173.09883,
123,0.83736998,3,125,-1,13130.05371,307.84247,-34.89075,167.47379,
123,0.80933952,3,125,-1,13124.44824,308.29446,-35.96236,161.86771,
123,0.78145951,3,125,-1,13118.87207,308.38458,-36.93795,156.29172,
123,0.75378489,3,125,-1,13113.33691,308.11584,-37.80932,150.75681,
123,0.72637606,3,125,-1,13107.85547,307.49512,-38.57146,145.27504,
123,0.69929886,3,125,-1,13102.43945,306.53162,-39.22153,139.85962,
123,0.67261946,3,125,-1,13097.10352,305.23511,-39.75896,134.52374,
123,0.64640486,3,125,-1,13091.86133,303.61533,-40.18472,129.28085,
123,0.620722,3,125,-1,13086.72461,301.68155,-40.50113,124.14428,
123,0.59563917,3,125,-1,13081.70801,299.44278,-40.71109,119.12772,
123,0.57122505,3,125,-1,13076.8252,296.90741,-40.8181,114.2449,
123,0.54754782,3,125,-1,13072.08984,294.08325,-40.82648,109.50947,
123,0.52467841,3,125,-1,13067.51563,290.97864,-40.74041,104.9356,
123,0.50268984,3,125,-1,13063.11816,287.60196,-40.56391,100.5379,
123,0.48165509,3,125,-1,13058.91113,283.96167,-40.3013,96.33096,
123,0.46164891,3,125,-1,13054.91016,280.06735,-39.95652,92.32973,
123,0.44274652,3,125,-1,13051.12891,275.92868,-39.53353,88.54926,
123,0.42502329,3,125,-1,13047.58496,271.55673,-39.03597,85.00462,
123,0.4085539,3,125,-1,13044.29102,266.96341,-38.4674,81.71075,
123,0.39341095,3,125,-1,13041.2627,262.1619,-37.83128,78.68216,
123,0.37966499,3,125,-1,13038.5127,257.16626,-37.13095,75.93298,
123,0.36738425,3,125,-1,13036.05664,251.99181,-36.36954,73.47683,
123,0.35663289,3,125,-1,13033.90625,246.65558,-35.54969,71.32656,
123,0.34747159,3,125,-1,13032.07422,241.17503,-34.67413,69.49431,
123,0.33995625,3,125,-1,13030.57129,235.56908,-33.7452,67.99124,
123,0.33413774,3,125,-1,13029.40723,229.85738,-32.76527,66.82754,
123,0.33005935,3,125,-1,13028.5918,224.06082,-31.73656,66.01186,
123,0.32775837,3,125,-1,13028.13184,218.20122,-30.66101,65.55167,
123,0.32434785,3,125,-1,13027.44922,212.27618,-30.06054,64.86956,
123,0.31889725,3,125,-1,13026.35938,206.45447,-29.87345,63.77945,
123,0.31107542,3,125,-1,13024.79492,200.77553,-30.05887,62.21509,
123,0.30071884,3,125,-1,13022.72363,195.31128,-30.5181,60.14378,
123,0.28832835,3,125,-1,13020.24609,190.02934,-31.19872,57.66568,
123,0.27440128,3,125,-1,13017.45996,184.93872,-32.01058,54.88027,
123,0.25924492,3,125,-1,13014.42871,180.05716,-32.88303,51.849,
123,0.24300861,3,125,-1,13011.18164,175.40318,-33.76845,48.60175,
123,0.22571903,3,125,-1,13007.72363,170.99359,-34.63956,45.14384,
123,0.20743443,3,125,-1,13004.06738,166.84267,-35.47,41.48692,
123,0.18823606,3,125,-1,13000.22754,162.96199,-36.23487,37.64725,
123,0.16820888,3,125,-1,12996.22168,159.3586,-36.9154,33.64183,
123,0.1473259,3,125,-1,12992.04492,156.04068,-37.50742,29.46524,
123,0.12561688,3,125,-1,12987.70313,153.01195,-38.00738,25.12344,
123,0.10314165,3,125,-1,12983.20801,150.27383,-38.41278,20.6284,
123,0.07996972,3,125,-1,12978.57422,147.82721,-38.72264,15.99402,
123,0.05617394,3,125,-1,12973.81445,145.67297,-38.93723,11.23488,
123,0.03182845,3,125,-1,12968.94531,143.81265,-39.05743,6.36579,
123,0.00700343,3,125,-1,12963.98047,142.24823,-39.08553,1.40079,
122,0.98177069,3,125,-1,12958.93457,140.98203,-39.0243,-3.64574,"Crossed finish, but with negative Y position; therefore still on Lap 0"
122,0.95620447,3,125,-1,12953.82129,140.01657,-38.87666,-8.75897,
122,0.93037748,3,125,-1,12948.65527,139.35493,-38.64601,-13.92435,
122,0.90436524,3,125,-1,12943.45313,138.99988,-38.33606,-19.12679,
122,0.87824702,3,125,-1,12938.22949,138.95383,-37.95034,-24.35041,
122,0.85210449,3,125,-1,12933.00098,139.21915,-37.49228,-29.5789,
122,0.82602155,3,125,-1,12927.78418,139.79747,-36.96549,-34.79548,
122,0.80006045,3,125,-1,12922.5918,140.68918,-36.37948,-39.98767,
122,0.77430236,3,125,-1,12917.44043,141.88911,-35.7423,-45.13926,
122,0.74879593,3,125,-1,12912.33887,143.39125,-35.06906,-50.24054,
122,0.72361261,3,125,-1,12907.30273,145.18184,-34.37086,-55.27719,
122,0.69883257,3,125,-1,12902.34668,147.24681,-33.6539,-60.23318,
122,0.67457581,3,125,-1,12897.49512,149.57281,-32.91126,-65.08453,
122,0.65094322,3,125,-1,12892.76855,152.1591,-32.13662,-69.81103,
122,0.62802517,3,125,-1,12888.18555,155.0069,-31.32673,-74.39463,
122,0.60589105,3,125,-1,12883.75781,158.1158,-30.48471,-78.82144,
122,0.58460891,3,125,-1,12879.50195,161.47815,-29.61436,-83.07785,
122,0.56420052,3,125,-1,12875.41992,165.08812,-28.73094,-87.15952,
122,0.54462248,3,125,-1,12871.50488,168.93477,-27.86423,-91.07512,
122,0.52575386,3,125,-1,12867.73047,172.99719,-27.05767,-94.84884,
122,0.50747758,3,125,-1,12864.0752,177.22964,-26.33976,-98.50408,
122,0.48971578,3,125,-1,12860.52344,181.58475,-25.72058,-102.05643,
122,0.47241241,3,125,-1,12857.0625,186.02904,-25.20415,-105.5171,
122,0.45552278,3,125,-1,12853.68457,190.53725,-24.79144,-108.89502,
122,0.43898764,3,125,-1,12850.37793,195.093,-24.48885,-112.20205,
122,0.42176327,3,125,-1,12846.93262,199.5061,-24.4558,-115.64691,
122,0.40387043,3,125,-1,12843.35449,203.7236,-24.64277,-119.22547,
122,0.38530067,3,125,-1,12839.64063,207.72234,-25.02614,-122.93941,
122,0.36576101,3,125,-1,12835.73242,211.37279,-25.58769,-126.84734,
122,0.34550881,3,125,-1,12831.68164,214.73242,-26.2923,-130.89777,
122,0.32460093,3,125,-1,12827.5,217.78618,-27.1112,-135.07933,
122,0.30319074,3,125,-1,12823.21777,220.56526,-28.02327,-139.36136,
122,0.28130469,3,125,-1,12818.84082,223.03931,-28.99972,-143.73856,
122,0.2589775,3,125,-1,12814.37598,224.82706,-29.77,-148.20398,
122,0.23607722,3,125,-1,12809.7959,226.03201,-30.43857,-152.78403,
122,0.21323246,3,125,-1,12805.22656,227.41672,-31.36122,-157.35297,
122,0.19152927,3,125,-1,12800.88574,229.14491,-32.35592,-161.6936,
122,0.17135374,3,125,-1,12796.85059,231.26709,-33.34731,-165.7287,
122,0.15247247,3,125,-1,12793.07422,233.75317,-34.37483,-169.50494,
122,0.13477819,3,125,-1,12789.53613,236.52541,-35.4138,-173.04379,
122,0.11823837,3,125,-1,12786.22754,239.51884,-36.42919,-176.35175,
122,0.10285831,3,125,-1,12783.15137,242.69119,-37.39173,-179.42775,
122,0.08865585,3,125,-1,12780.31152,246.0213,-38.28381,-182.26823,
122,0.07564976,3,125,-1,12777.70996,249.4968,-39.09488,-184.86946,
122,0.06385316,3,125,-1,12775.35059,253.10732,-39.81899,-187.22878,
122,0.0532736,3,125,-1,12773.23438,256.8414,-40.45282,-189.34468,
122,0.04391574,3,125,-1,12771.36328,260.68707,-40.99518,-191.21625,
122,0.03578187,3,125,-1,12769.73633,264.63205,-41.44686,-192.84303,
122,0.02887397,3,125,-1,12768.35449,268.66364,-41.80962,-194.22461,
122,0.02319502,3,125,-1,12767.21875,272.7692,-42.08604,-195.3604,
122,0.01874997,3,125,-1,12766.33008,276.93628,-42.27915,-196.24942,
122,0.01554478,3,125,-1,12765.68945,281.15265,-42.39253,-196.89046,
122,0.01358577,3,125,-1,12765.29688,285.40576,-42.42974,-197.28226,
122,0.01287906,3,125,-1,12765.15625,289.68304,-42.39467,-197.42361,
122,0.01343074,3,125,-1,12765.2666,293.9715,-42.29089,-197.31328,
122,0.01524646,3,125,-1,12765.62891,298.2579,-42.12189,-196.95015,
122,0.01832951,3,125,-1,12766.24609,302.52866,-41.89109,-196.33354,
122,0.02268071,3,125,-1,12767.11621,306.76968,-41.60159,-195.4633,
122,0.02829802,3,125,-1,12768.23926,310.96643,-41.25623,-194.33986,
122,0.03517746,3,125,-1,12769.61523,315.10727,-40.86145,-192.96397,
122,0.04329767,3,125,-1,12771.23926,319.18256,-40.42752,-191.33994,
122,0.05260967,3,125,-1,12773.10156,323.18008,-39.96229,-189.47755,
122,0.06306257,3,125,-1,12775.19238,327.08661,-39.47052,-187.38698,
122,0.07461174,3,125,-1,12777.50195,330.88849,-38.95451,-185.07716,
122,0.08729899,3,125,-1,12780.04004,334.61243,-38.46609,-182.53972,
122,0.10088292,3,125,-1,12782.75684,338.27911,-38.05016,-179.82294,
122,0.11493713,3,125,-1,12785.56738,341.92319,-37.7619,-177.01212,
122,0.12897395,3,125,-1,12788.375,345.56915,-37.63023,-174.20476,
122,0.14299962,3,125,-1,12791.17969,349.155,-37.56908,-171.39963,
122,0.15750143,3,125,-1,12794.08008,352.55991,-37.42949,-168.49928,
122,0.17282563,3,125,-1,12797.14551,355.77829,-37.22836,-165.43445,
