Checkpoint number,Checkpoint fraction,X,Y,Z
0,0.79132247,-0.42419,0.90442,-498.53317
0,0.80041599,-0.37366,0.90446,-504.26208
0,0.80947852,-0.31178,0.90449,-509.97147
0,0.81851041,-0.24298,0.90448,-515.66156
0,0.82751203,-0.17001,0.90452,-521.33258
0,0.83648384,-0.09454,0.90452,-526.9848
0,0.84542602,-0.01763,0.9045,-532.61841
0,0.85433912,0.06007,0.9045,-538.23364
0,0.8632232,0.13817,0.9045,-543.83063
0,0.87207866,0.21641,0.9045,-549.40955
0,0.88090569,0.29466,0.90451,-554.97058
0,0.88970464,0.37275,0.90454,-560.51392
0,0.89847565,0.45065,0.90464,-566.03967
0,0.90721911,0.52828,0.90467,-571.54803
0,0.91593522,0.60572,0.90466,-577.03918
0,0.92462432,0.683,0.90459,-582.51331
0,0.93328661,0.76009,0.90456,-587.97058
0,0.94192243,0.83698,0.90455,-593.41113
0,0.9505319,0.91366,0.90454,-598.83508
0,0.95911539,0.99012,0.90451,-604.24268
0,0.96767306,1.06636,0.90448,-609.63403
0,0.97620529,1.14237,0.90449,-615.00934
0,0.98471224,1.21817,0.90451,-620.36871
0,0.99319416,1.29374,0.9045,-625.71234
1,0.04883415,1.36909,0.9045,-631.04041
1,0.29736626,1.44423,0.90453,-636.35303
1,0.54381144,1.51915,0.90453,-641.65039
1,0.78820193,1.59386,0.90454,-646.93268
2,0.06818613,1.66835,0.90454,-652.20001
2,0.58990151,1.74264,0.90457,-657.45251
3,0.76575685,1.81672,0.90461,-662.69037
4,0.7697283,1.8906,0.90459,-667.91376
5,0.22321633,1.96427,0.9046,-673.1228
5,0.50230968,2.03381,6.83169,-678.04102
5,0.72876859,2.07777,12.59234,-682.36646
5,0.97931141,2.13872,17.8794,-687.56763
6,0.09931345,1.95159,22.80506,-692.42657
6,0.21275613,1.04168,27.49919,-696.97583
6,0.33522958,-0.46958,31.94957,-701.5224
6,0.46249458,-2.40954,36.17056,-706.00555
6,0.59229881,-4.70027,40.17638,-710.36462
6,0.72435391,-7.32614,43.9781,-714.57147
6,0.85919189,-10.29389,47.58376,-718.61456
6,0.9974851,-13.61176,50.99895,-722.48584
7,0.2544623,-17.28298,54.22729,-726.17584
7,0.52135158,-21.30557,57.271,-729.67279
7,0.79439574,-25.6734,60.13161,-732.96173
8,0.17985772,-30.37912,62.80988,-736.02667
8,0.82696044,-35.41433,65.30599,-738.85046
11,0.56515473,-40.77033,67.61939,-741.41565
12,0.09803781,-46.48771,69.66611,-743.85089
12,0.30869281,-51.68983,71.25752,-747.22162
12,0.5472374,-56.06315,72.60809,-751.41437
12,0.81322467,-59.87632,73.61805,-756.38196
13,0.03626326,-63.27512,74.36842,-761.84943
13,0.14894733,-66.32909,74.95633,-767.59631
13,0.26471427,-69.05815,75.45235,-773.50043
13,0.38248697,-71.45602,75.90163,-779.50684
13,0.50183105,-73.50719,76.33265,-785.59338
13,0.62252867,-75.19637,76.7645,-791.74896
13,0.74436802,-76.51288,77.21094,-797.96277
13,0.86709058,-77.4504,77.68266,-804.22162
13,0.99040431,-78.00584,78.1876,-810.51062
14,0.11398016,-78.17874,78.7317,-816.81299
14,0.23745668,-77.97018,79.31981,-823.11029
14,0.36045808,-77.38225,79.95567,-829.38336
14,0.4826014,-76.41721,80.64209,-835.61267
14,0.60350007,-75.07777,81.38087,-841.7785
14,0.7227568,-73.36755,82.1731,-847.8606
14,0.8399694,-71.29087,83.0192,-853.83844
14,0.95472986,-68.85297,83.91922,-859.69122
15,0.06662167,-66.06049,84.87296,-865.39771
15,0.17523313,-62.92028,85.87968,-870.93689
15,0.28014657,-59.44107,86.93857,-876.28748
15,0.38095033,-55.63271,88.04851,-881.42847
15,0.47723389,-51.50641,89.20832,-886.33893
15,0.56859636,-47.07465,90.41651,-890.99841
15,0.65464634,-42.35195,91.67171,-895.38696
15,0.73500568,-37.3534,92.9722,-899.48529
15,0.80931062,-32.09632,94.31647,-903.27484
15,0.87721997,-26.59939,95.70287,-906.73822
15,0.93840837,-20.88223,97.12973,-909.85883
15,0.99258006,-14.96642,98.59556,-912.62158
16,0.03945983,-8.87408,100.09878,-915.01245
16,0.07880118,-2.62887,101.63798,-917.01886
16,0.11038866,3.74474,103.21166,-918.62982
16,0.13404517,10.22108,104.81841,-919.8363
16,0.14961751,16.77382,106.45713,-920.63049
16,0.15698482,23.37639,108.12645,-921.00623
16,0.15606929,30.00132,109.82514,-920.95953
16,0.14683144,36.62074,111.55202,-920.4884
16,0.12927127,43.20661,113.30595,-919.59283
16,0.1034139,49.73108,115.08569,-918.27411
16,0.06933474,56.16622,116.88998,-916.53607
16,0.02714509,62.48412,118.71777,-914.3844
15,0.9770053,68.65717,120.5682,-911.82727
15,0.91909373,74.65843,122.44032,-908.87378
15,0.85362929,80.46154,124.33324,-905.5351
15,0.7808814,86.04086,126.24619,-901.82495
15,0.70113355,91.37168,128.17831,-897.75781
15,0.61472213,96.43046,130.12881,-893.35083
15,0.52199662,101.19451,132.09697,-888.62183
15,0.42335302,105.64269,134.08208,-883.591
15,0.31921148,109.75511,136.08357,-878.27979
15,0.2122348,113.90384,137.68452,-872.82397
15,0.10621195,118.18301,138.894,-867.41681
15,0.0009993,122.53497,139.79262,-862.05096
14,0.90707099,127.31092,140.40585,-857.26062
14,0.82131302,132.49178,140.67642,-852.88696
14,0.7420786,137.94017,140.71426,-848.84601
14,0.66864729,143.54492,140.62793,-845.10101
14,0.6008935,149.24327,140.49152,-841.64557
14,0.53903377,155.01022,140.3477,-838.49072
14,0.48334098,160.83388,140.22417,-835.65039
14,0.43397072,166.6974,140.14693,-833.13251
14,0.39095411,172.58142,140.13834,-830.93866
14,0.35451493,178.48671,140.20474,-829.08026
14,0.32480517,184.41235,140.349,-827.56506
14,0.30186072,190.35106,140.5737,-826.3949
14,0.28566965,196.29234,140.88066,-825.56915
14,0.27620801,202.22406,141.27092,-825.08661
14,0.27345666,208.13361,141.7442,-824.94629
14,0.27740359,214.00772,142.29926,-825.14758
14,0.2880249,219.83211,142.93417,-825.68927
14,0.30529785,225.59181,143.64648,-826.57019
14,0.32918772,231.27107,144.43327,-827.78857
14,0.35964546,236.85352,145.29118,-829.34192
14,0.39660645,242.32216,146.2166,-831.22693
14,0.43843588,247.74698,147.05971,-833.36023
14,0.48089957,253.18654,147.67247,-835.52588
14,0.52185416,258.64862,148.0325,-837.61456
14,0.56268907,264.10214,148.19974,-839.69714
14,0.60386032,269.52213,148.21609,-841.79688
14,0.64552218,274.89276,148.10847,-843.92163
14,0.68768549,280.20471,147.89447,-846.07196
14,0.73029405,285.45251,147.58632,-848.245
14,0.77326035,290.63312,147.19302,-850.43628
14,0.8165307,295.7471,146.71788,-852.64307
14,0.86006433,300.79666,146.16136,-854.86328
14,0.90380979,305.78357,145.52458,-857.0943
14,0.94770962,310.70923,144.8091,-859.33319
14,0.99170637,315.57462,144.01688,-861.57703
15,0.03574745,320.38046,143.1501,-863.82312
15,0.07977774,325.12747,142.21098,-866.06866
15,0.12374938,329.8161,141.20187,-868.31122
15,0.1676169,334.44672,140.12508,-870.54846
15,0.2113432,339.01959,138.98289,-872.7785
15,0.25489238,343.53494,137.77754,-874.99951
15,0.29823694,347.99286,136.51122,-877.21008
15,0.34134808,352.39352,135.18594,-879.40875
15,0.38419956,356.73709,133.80362,-881.59418
15,0.42677337,361.02362,132.3661,-883.76544
15,0.46904799,365.2533,130.87508,-885.92145
15,0.51101148,369.42618,129.33215,-888.06158
15,0.55264342,373.54248,127.73878,-890.18481
15,0.5939343,377.60226,126.09641,-892.29065
15,0.63487333,381.60565,124.4063,-894.37854
15,0.67544973,385.55286,122.66966,-896.44794
15,0.71565634,389.444,120.8876,-898.49847
15,0.75548476,393.27924,119.06116,-900.52972
15,0.79493147,397.05869,117.19133,-902.5415
15,0.83398914,400.78256,115.27899,-904.53345
15,0.87265551,404.45099,113.32501,-906.50543
15,0.90984869,408.0278,111.41389,-908.40228
15,0.93969369,411.67987,109.44778,-909.92438
15,0.95992023,415.40253,107.49709,-910.95593
15,0.97085392,419.24036,105.48719,-911.51355
15,0.97357297,423.16141,103.4383,-911.65222
15,0.96895945,427.1236,101.39031,-911.41693
15,0.95748121,431.09436,99.37917,-910.83154
15,0.93930352,435.0528,97.42963,-909.90448
15,0.91451126,438.983,95.55862,-908.64008
15,0.88323015,442.87012,93.778,-907.04474
15,0.84563971,446.69934,92.09557,-905.12762
15,0.80196124,450.45593,90.5158,-902.90002
15,0.7524426,454.12534,89.04055,-900.37457
15,0.69733262,457.69315,87.67007,-897.56396
15,0.63686955,461.14542,86.40306,-894.48035
15,0.57128066,464.46832,85.23752,-891.13531
15,0.50078505,467.64813,84.17088,-887.54004
15,0.42558858,470.67114,83.20032,-883.70502
15,0.3458958,473.52335,82.32333,-879.64069
15,0.26190186,476.19064,81.53738,-875.35699
15,0.17380419,478.6586,80.8403,-870.86401
15,0.08179788,480.91275,80.22968,-866.17169
14,0.98610073,482.93851,79.70348,-861.29114
14,0.88694495,484.72122,79.25996,-856.23419
14,0.78457582,486.2464,78.89738,-851.01337
14,0.67925549,487.49976,78.61395,-845.64203
14,0.57127589,488.4675,78.40822,-840.13507
14,0.46095186,489.13651,78.27871,-834.50854
14,0.34862083,489.49432,78.224,-828.77966
14,0.23463948,489.52951,78.24252,-822.96661
14,0.11939314,489.23181,78.33291,-817.08905
14,0.00328991,488.59201,78.49393,-811.16779
13,0.88675481,487.6022,78.72437,-805.22449
13,0.77023643,486.2562,79.02313,-799.28204
13,0.65418959,484.54898,79.38888,-793.36365
13,0.53908461,482.47742,79.82023,-787.49329
13,0.42540973,480.04053,80.31602,-781.69586
13,0.31365809,477.23868,80.87512,-775.99652
13,0.20432991,474.07437,81.49657,-770.42078
13,0.09441409,470.72571,81.89947,-764.81506
13,0,467.57471,81.95468,-759.14191
13,0,464.47855,81.73772,-753.43964
13,0,461.43268,81.24686,-747.69714
13,0,458.62903,80.45875,-741.87335
13,0,456.68625,79.455,-735.9494
13,0,455.49017,78.1135,-729.82501
13,0,454.89185,76.51546,-723.56696
13,0,454.77426,74.77929,-717.27081
13,0,455.0831,72.988,-711.00067
13,0,455.80707,71.19293,-704.7934
13,0,456.95172,69.43023,-698.67395
13,0,458.52322,67.72948,-692.66333
13,0,460.52652,66.11108,-686.77747
13,0,462.95837,64.59113,-681.0321
13,0,465.80838,63.18168,-675.44324
13,0,469.06113,61.89149,-670.02716
13,0,472.69901,60.72613,-664.79999
13,0,476.70358,59.68862,-659.77765
13,0,481.05612,58.78014,-654.97595
13,0,485.73883,57.99982,-650.4104
13,0,490.73398,57.34565,-646.09631
13,0,496.02402,56.81495,-642.04919
13,0,501.59137,56.40466,-638.28455
13,0,507.41879,56.11121,-634.81787
13,0,513.48816,55.93143,-631.66479
13,0,519.7818,55.86148,-628.8407
13,0,526.28027,55.89793,-626.36053
13,0,532.96381,56.03752,-624.2392
13,0,539.81207,56.2767,-622.49091
13,0,546.90167,56.48347,-621.07758
13,0,553.9776,56.11322,-619.3443
13,0,559.99219,55.40898,-616.62701
13,0,565.35852,54.02312,-612.88055
13,0,570.25458,52.11465,-608.38434
13,0,574.7561,49.90149,-603.40314
13,0,578.88727,47.55676,-598.11737
13,0,582.6377,45.16866,-592.5957
13,0,585.98346,42.78633,-586.85895
13,0,588.89966,40.44609,-580.91669
13,0,591.36621,38.18122,-574.7821
13,0,593.36859,36.01851,-568.46924
13,0,594.8996,33.97737,-561.99487
13,0,595.95941,32.07227,-555.38123
13,0,596.55292,30.31355,-548.65424
13,0,596.6875,28.70788,-541.84125
13,0,596.37158,27.25816,-534.96948
13,0,595.61401,25.9649,-528.0658
13,0,594.42297,24.82673,-521.15613
13,0,592.80615,23.84078,-514.26575
13,0,590.77087,23.00331,-507.4194
13,0,588.32379,22.31017,-500.64151
13,0,585.47119,21.75648,-493.95584
13,0,582.21979,21.33733,-487.38641
13,0,578.57666,21.04836,-480.95767
13,0,574.54871,20.88511,-474.69382
13,0,570.14392,20.84324,-468.61926
13,0,565.37103,20.91823,-462.7583
13,0,560.24066,21.10589,-457.13535
13,0,554.76453,21.40204,-451.7746
13,0,548.95605,21.80271,-446.69998
13,0,542.83051,22.30418,-441.93506
13,0,536.40454,22.90307,-437.50296
13,0,529.69641,23.59582,-433.42584
13,0,522.7262,24.37886,-429.72476
13,0,515.51563,25.24854,-426.41959
13,0,508.08856,26.2015,-423.52875
13,0,500.4704,27.23449,-421.06915
13,0,492.68832,28.3447,-419.05603
13,0,484.77023,29.52944,-417.50323
13,0,476.74472,30.78558,-416.42261
13,0,468.64188,32.1102,-415.82373
13,0,460.49307,33.50077,-415.71414
13,0,452.33011,34.95466,-416.099
13,0,444.18524,36.46936,-416.98154
13,0,436.09109,38.04237,-418.36267
13,0,428.08084,39.67148,-420.24042
13,0,420.18695,41.35411,-422.61115
13,0,412.44232,43.0882,-425.46844
13,0,404.87903,44.87137,-428.80411
13,0,397.52899,46.70154,-432.6066
13,0,390.42331,48.57684,-436.86288
13,0,383.59216,50.49531,-441.5578
13,0,377.06464,52.45495,-446.67392
13,0,370.26596,53.72583,-451.61279
13,0,363.39587,54.59349,-456.43372
13,0,356.48734,55.11836,-461.16586
13,0,349.53656,55.33424,-465.78378
13,0,342.53668,55.27946,-470.23413
13,0,335.42648,54.96872,-474.34625
13,0,328.11853,54.58993,-477.49701
13,0,320.51346,53.97554,-479.80597
13,0,312.70383,53.17925,-481.43863
13,0,304.81049,52.30458,-482.5257
13,0,296.91168,51.4274,-483.12946
13,0,289.05051,50.59624,-483.26633
13,0,281.24725,49.83762,-482.92975
13,0,273.51715,49.16838,-482.11279
13,0,265.87744,48.60146,-480.81546
13,0,258.34662,48.14576,-479.04288
13,0,250.94519,47.8079,-476.80423
13,0,243.69406,47.59171,-474.11029
13,0,236.61452,47.49883,-470.97269
13,0,229.72816,47.52921,-467.40411
13,0,223.0567,47.68135,-463.41714
13,0,216.62186,47.95258,-459.02521
13,0,210.44582,48.33988,-454.24286
13,0,204.55045,48.8395,-449.08514
13,0,198.95761,49.44737,-443.56784
13,0,193.68889,50.15915,-437.70813
13,0,188.76532,50.97025,-431.52451
13,0,184.2074,51.87628,-425.03714
13,0,180.03511,52.87308,-418.26736
13,0,176.26732,53.95625,-411.23773
13,0,172.92178,55.12182,-403.97275
13,0,170.01517,56.36605,-396.49808
13,0,167.56258,57.68541,-388.84094
13,0,165.57755,59.07617,-381.02917
13,0,164.07172,60.53442,-373.09174
13,0,163.02711,61.95945,-364.97452
13,0,161.62332,62.68433,-356.79187
13,0,159.31036,62.94894,-349.19922
13,0,155.99817,62.64569,-342.09482
13,0,151.88992,61.80796,-335.31332
13,0,147.23683,60.62826,-328.82181
13,0,142.2252,59.28632,-322.63177
13,0,136.92502,57.87834,-316.76834
13,0,131.35254,56.45777,-311.26074
13,0,125.50854,55.06051,-306.13681
13,0,119.39871,53.71902,-301.42059
13,0,113.03153,52.46021,-297.13132
13,0,106.41679,51.30283,-293.28299
13,0,99.57088,50.26122,-289.88419
13,0,92.51543,49.346,-286.9397
13,0,85.27489,48.56447,-284.45218
13,0,77.87522,47.9212,-282.42322
13,0,70.34204,47.41774,-280.85416
13,0,62.70147,47.05347,-279.74564
13,0,54.97998,46.82663,-279.09833
13,0,47.20401,46.7345,-278.9129
13,0,39.39952,46.7731,-279.19006
13,0,31.59359,46.93848,-279.92966
13,0,23.81256,47.22569,-281.13156
13,0,16.08411,47.63029,-282.79416
13,0,8.43522,48.14709,-284.91589
13,0,0.89419,48.77149,-287.49268
13,0,-6.51112,49.49863,-290.52039
13,0,-13.75231,50.32382,-293.99228
13,0,-20.80077,51.24289,-297.89996
13,0,-27.62826,52.2516,-302.23422
13,0,-34.20664,53.346,-306.98312
13,0,-40.50853,54.52195,-312.13321
13,0,-46.5072,55.77529,-317.66919
13,0,-52.17648,57.1026,-323.57251
13,0,-57.4911,58.50053,-329.82388
13,0,-62.42712,59.96586,-336.40182
13,0,-66.96172,61.49538,-343.2836
13,0,-71.07394,63.08617,-350.44354
13,0,-74.74417,64.73559,-357.85501
13,0,-78.15483,66.20477,-365.48944
13,0,-81.8056,67.16328,-372.98636
13,0,-85.55453,67.73209,-380.43158
13,0,-89.37195,67.9715,-387.81824
13,0,-93.27607,67.91411,-395.11981
13,0,-97.28793,67.59558,-402.30316
13,0,-101.53121,67.04347,-409.23947
13,0,-106.34104,66.32708,-415.55124
13,0,-111.70555,65.30189,-421.41467
13,0,-117.47317,64.07079,-426.88727
13,0,-123.52747,62.74364,-431.98108
13,0,-129.81528,61.39029,-436.68405
13,0,-136.31848,60.05425,-440.97397
13,0,-143.02486,58.77016,-444.8288
13,0,-149.92255,57.56587,-448.23065
13,0,-157.00092,56.46048,-451.16595
13,0,-164.24379,55.46837,-453.62741
13,0,-171.63022,54.59995,-455.61258
13,0,-179.13579,53.86287,-457.12195
13,0,-186.73541,53.26169,-458.15692
13,0,-194.40388,52.79813,-458.7193
13,0,-202.11523,52.47217,-458.81158
13,0,-209.84373,52.28209,-458.43625
13,0,-217.56363,52.22497,-457.59589
13,0,-225.24889,52.29719,-456.29327
7,0.1100488,-232.8734,52.4944,-454.53171
7,0.21371166,-240.41017,52.81247,-452.31549
7,0.30671242,-247.83281,53.24654,-449.64896
7,0.38888606,-255.11438,53.79161,-446.53818
7,0.46011978,-262.22751,54.44318,-442.99051
7,0.52034885,-269.14517,55.19635,-439.01379
7,0.56957883,-275.84015,56.04646,-434.61868
7,0.60785824,-282.28516,56.98939,-429.81738
7,0.63527501,-288.45346,58.02098,-424.62289
7,0.65197432,-294.31882,59.13728,-419.05093
7,0.65813243,-299.8559,60.33405,-413.11801
7,0.65398008,-305.04013,61.6075,-406.84387
7,0.63978463,-309.84805,62.95422,-400.25021
7,0.61582941,-314.25732,64.3709,-393.35956
7,0.58242118,-318.24704,65.85403,-386.19608
7,0.53991342,-321.79834,67.40058,-378.78671
7,0.48865134,-324.89352,69.00751,-371.15872
7,0.42901477,-327.51715,70.67216,-363.34174
7,0.36137778,-329.65552,72.39165,-355.36566
7,0.28612891,-331.29721,74.16328,-347.26181
7,0.20366114,-332.43292,75.98444,-339.06241
7,0.11438029,-333.05591,77.85294,-330.80093
7,0.0186773,-333.16113,79.76666,-322.51089
0,0.49877164,-332.746,81.72341,-314.22614
0,0.48557705,-331.90887,83.5769,-305.91354
0,0.4721933,-331.34686,84.78938,-297.48178
0,0.45908925,-331.57733,85.49038,-289.22623
0,0.44605288,-332.51489,85.61127,-281.01331
0,0.43304554,-334.0065,85.22787,-272.8187
0,0.42015612,-335.88586,84.5202,-264.69836
0,0.40749609,-338.07965,83.63909,-256.72253
0,0.39512625,-340.59329,82.65612,-248.92953
0,0.38308892,-343.45267,81.6127,-241.34601
0,0.37142411,-346.67776,80.54453,-233.99719
0,0.36017054,-350.28122,79.48436,-226.90744
0,0.34936565,-354.267,78.46346,-220.10036
0,0.33904338,-358.63211,77.51031,-213.59734
0,0.32923073,-363.37509,76.64394,-207.41536
0,0.3199504,-368.487,75.87892,-201.56876
0,0.31122285,-373.95218,75.22686,-196.0704
0,0.30306682,-379.75165,74.69577,-190.9321
0,0.29550031,-385.8642,74.29095,-186.16519
0,0.2885409,-392.26779,74.01511,-181.78076
0,0.28220582,-398.93948,73.86897,-177.78967
0,0.27651247,-405.8562,73.85179,-174.20287
0,0.27147791,-412.99478,73.96124,-171.03108
0,0.26711848,-420.33102,74.19425,-168.28465
0,0.26345018,-427.8407,74.54681,-165.9736
0,0.26048774,-435.49832,75.01482,-164.10727
0,0.25824562,-443.27841,75.59368,-162.69475
0,0.2567361,-451.15411,76.27874,-161.74374
0,0.25597024,-459.09802,77.06541,-161.26125
0,0.25595674,-467.08191,77.94901,-161.25275
0,0.25670221,-475.07654,78.92534,-161.7224
0,0.25821126,-483.05273,79.98986,-162.6731
0,0.26048532,-490.98056,81.13806,-164.10576
0,0.26352182,-498.82892,82.36625,-166.01875
0,0.26731724,-506.56741,83.67043,-168.40987
0,0.27186316,-514.16516,85.04665,-171.27379
0,0.27714759,-521.59119,86.49151,-174.60298
0,0.2831561,-528.81494,88.00155,-178.38834
0,0.28986996,-535.80621,89.57358,-182.61807
0,0.29726717,-542.5354,91.20461,-187.27832
0,0.30532262,-548.97369,92.89185,-192.35324
0,0.31400824,-555.09357,94.63223,-197.8252
0,0.32329199,-560.86835,96.4233,-203.67395
0,0.33313978,-566.27283,98.26235,-209.87807
0,0.34351411,-571.2832,100.14682,-216.41389
0,0.35437366,-575.87732,102.07458,-223.25542
0,0.36567587,-580.03455,104.04364,-230.37579
0,0.37737578,-583.73608,106.05194,-237.74675
0,0.38942543,-586.96521,108.09781,-245.33801
0,0.40177625,-589.70715,110.1793,-253.11905
0,0.41437718,-591.9494,112.29481,-261.05762
0,0.42718327,-593.69189,114.42827,-269.12546
0,0.44033819,-595.26941,116.1565,-277.41306
0,0.45330709,-597.18469,117.3871,-285.58347
0,0.46609798,-599.39221,118.18935,-293.64172
0,0.47873265,-601.81366,118.64188,-301.60156
0,0.49118903,-604.43274,118.80164,-309.4491
0,0.50342739,-607.25586,118.71549,-317.15924
0,0.51528269,-610.42975,118.41608,-324.62811
0,0.52613223,-614.32635,118.11964,-331.46329
0,0.53619748,-618.95441,117.66041,-337.80441
0,0.54559672,-624.14508,117.0757,-343.72592
0,0.55438441,-629.73151,116.4471,-349.26218
0,0.56257164,-635.61053,115.84057,-354.42014
0,0.570144,-641.74231,115.29288,-359.1907
0,0.57707977,-648.11316,114.82409,-363.56024
0,0.5833596,-654.711,114.4481,-367.51654
0,0.58896816,-661.52081,114.17458,-371.04993
0,0.59389275,-668.52423,114.01033,-374.15244
0,0.59812325,-675.7005,113.95946,-376.81766
0,0.60165054,-683.02753,114.02396,-379.03986
0,0.60446602,-690.48267,114.20377,-380.8136
0,0.60656226,-698.0415,114.49808,-382.13422
0,0.60793167,-705.67993,114.9046,-382.99695
0,0.60856855,-713.37268,115.42023,-383.39819
0,0.60846823,-721.09375,116.04137,-383.33499
0,0.60762787,-728.81628,116.76426,-382.80557
0,0.60604572,-736.51331,117.58469,-381.80881
0,0.60372216,-744.15723,118.49824,-380.34494
0,0.60066038,-751.71967,119.50062,-378.41605
0,0.59686583,-759.17188,120.58782,-376.02548
0,0.59234655,-766.48511,121.75562,-373.17831
0,0.58711392,-773.63025,123.00013,-369.88177
0,0.58118212,-780.57837,124.31768,-366.14474
0,0.57456774,-787.30072,125.70467,-361.97769
0,0.56729174,-793.76917,127.15752,-357.3938
0,0.55937743,-799.95593,128.673,-352.40778
