Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
152,0.23366809,119,119,6136.39648,-804.78864,-258.56903,667.82379,
152,0.28779981,119,119,6137.12988,-808.04486,-260.7084,674.44244,
152,0.33909512,119,119,6137.8252,-811.29041,-262.86133,681.04181,
152,0.38776773,119,119,6138.48438,-814.52527,-265.02805,687.62195,
152,0.43400902,119,119,6139.11084,-817.74945,-267.20877,694.18286,
152,0.47799796,119,119,6139.70703,-820.96307,-269.40384,700.72455,
152,0.51989204,119,119,6140.27441,-824.16614,-271.61377,707.24695,
152,0.55984193,119,119,6140.81543,-827.35876,-273.83936,713.74963,
152,0.5979858,119,119,6141.33252,-830.54108,-276.08163,720.23212,
152,0.63444442,119,119,6141.82617,-833.71307,-278.34195,726.69379,
152,0.66933787,119,119,6142.29883,-836.87488,-280.62244,733.13397,
152,0.70278245,119,119,6142.75195,-840.02673,-282.9263,739.55084,
152,0.73490167,119,119,6143.1875,-843.16919,-285.25787,745.94177,
152,0.76581585,119,119,6143.60596,-846.30286,-287.6225,752.30353,
152,0.7956326,119,119,6144.01025,-849.4281,-290.02643,758.63263,
152,0.82445157,119,119,6144.40039,-852.54517,-292.47675,764.92554,
152,0.85235471,119,119,6144.77832,-855.65399,-294.98111,771.17859,
152,0.87941456,119,119,6145.14502,-858.75415,-297.54721,777.38824,
152,0.90567458,119,119,6145.50098,-861.84454,-300.18234,783.552,
152,0.93116462,119,119,6145.84619,-864.92383,-302.89325,789.66833,
152,0.95589787,119,119,6146.18115,-867.9903,-305.6861,795.73651,
152,0.97987747,119,119,6146.50635,-871.04193,-308.56659,801.75629,
153,0.00310855,119,119,6146.8208,-874.07672,-311.53745,807.72717,
153,0.02559271,119,119,6147.12402,-877.09308,-314.59937,813.6488,
153,0.04736175,119,119,6147.41797,-880.09009,-317.75308,819.51959,
153,0.06847169,119,119,6147.70264,-883.06775,-320.99954,825.33661,
153,0.08898952,119,119,6147.97949,-886.02625,-324.33963,831.09589,
153,0.10899243,119,119,6148.24902,-888.96631,-327.77417,836.79254,
153,0.12855899,119,119,6148.51318,-891.88879,-331.30377,842.42175,
153,0.1477534,119,119,6148.77197,-894.79443,-334.92871,847.97949,
153,0.16662709,119,119,6149.02686,-897.68396,-338.64914,853.46368,
153,0.1852113,119,119,6149.27734,-900.55774,-342.46503,858.8736,
153,0.20350493,119,119,6149.52441,-903.4151,-346.37625,864.21057,
153,0.22148205,119,119,6149.76709,-906.25446,-350.38235,869.47675,
153,0.23910551,119,119,6150.00439,-909.0733,-354.48239,874.67444,
153,0.25634247,119,119,6150.2373,-911.86926,-358.67499,879.80524,
153,0.27316627,119,119,6150.46436,-914.63995,-362.95837,884.87012,
153,0.28955504,119,119,6150.68506,-917.38318,-367.3306,889.86963,
153,0.30549818,119,119,6150.90039,-920.09717,-371.78955,894.80396,
153,0.32098609,119,119,6151.10938,-922.78009,-376.33316,899.67322,
153,0.33601403,119,119,6151.31201,-925.43048,-380.95932,904.47736,
153,0.35057297,119,119,6151.5083,-928.04663,-385.66595,909.21637,
153,0.36465842,119,119,6151.69873,-930.62701,-390.45111,913.89044,
153,0.37826151,119,119,6151.88184,-933.17059,-395.31418,918.50116,
153,0.39137444,119,119,6152.05908,-935.67615,-400.25455,923.04999,
153,0.40398926,119,119,6152.229,-938.14258,-405.27148,927.53821,
153,0.41609263,119,119,6152.39258,-940.5683,-410.36417,931.9671,
153,0.42762789,119,119,6152.54785,-942.94952,-415.53131,936.33923,
153,0.43812427,119,119,6152.68945,-945.26086,-420.76785,940.67242,
153,0.44766316,119,119,6152.81836,-947.50507,-426.07336,944.96442,
153,0.4562557,119,119,6152.93408,-949.68121,-431.44678,949.2157,
153,0.46390453,119,119,6153.0376,-951.78802,-436.88693,953.42688,
153,0.47064722,119,119,6153.12842,-953.82617,-442.3931,957.59729,
153,0.47636265,119,119,6153.20557,-955.78778,-447.96277,961.73218,
153,0.48111308,119,119,6153.26953,-957.67499,-453.59549,965.82996,
153,0.48486602,119,119,6153.32031,-959.48456,-459.28967,969.89252,
153,0.48784485,119,119,6153.36035,-961.22748,-465.047,973.91205,
153,0.49055725,119,119,6153.39697,-962.93079,-470.87292,977.86914,
153,0.49294683,119,119,6153.4292,-964.59094,-476.76627,981.76617,
153,0.49492279,119,119,6153.45605,-966.20245,-482.72537,985.60712,
153,0.49645427,119,119,6153.47656,-967.76306,-488.74927,989.39343,
153,0.49744022,119,119,6153.48975,-969.2666,-494.83612,993.12952,
153,0.49791741,119,119,6153.49609,-970.71448,-500.98572,996.81427,
153,0.49779132,119,119,6153.49463,-972.10065,-507.19623,1000.45178,
153,0.49703336,119,119,6153.48438,-973.42285,-513.46661,1004.04333,
153,0.49552047,119,119,6153.46387,-974.67395,-519.7962,1007.59637,
180,0.52732527,119,180,7177.1167,-975.84235,-526.31018,1011.12189,
180,0.52732527,119,180,7177.1167,-975.84235,-526.54407,1011.12189,
180,0.52732879,119,180,7177.1167,-975.83948,-527.01111,1011.12396,
180,0.52733791,119,180,7177.1167,-975.83203,-527.71063,1011.12933,
180,0.52735412,119,180,7177.1167,-975.81879,-528.64209,1011.13892,
,,,,,,,,
,,,,,,,,
