Checkpoint number,Checkpoint fraction,X,Y,Z
178,0.47660863,604.01154,552.16394,442.07758
178,0.47799635,603.74579,551.44232,444.71274
178,0.47938243,603.47974,550.72156,447.3461
178,0.48076689,603.21344,550.00165,449.97778
178,0.48214981,602.94684,549.28253,452.60785
178,0.4835313,602.67999,548.56415,455.23639
178,0.48491141,602.41284,547.8465,457.86349
178,0.48629022,602.14545,547.12952,460.4892
178,0.48766774,601.87781,546.41321,463.11359
178,0.48904395,601.60986,545.69757,465.73672
178,0.490419,601.34167,544.98254,468.35867
178,0.49179289,601.07324,544.26813,470.97949
178,0.4931657,600.80457,543.55426,473.59921
178,0.49453747,600.53564,542.84094,476.21793
178,0.49590817,600.26648,542.12817,478.83563
178,0.49727795,599.99707,541.41589,481.45242
178,0.49864677,599.72742,540.7041,484.0683
178,0.50001466,599.45758,539.9928,486.68332
178,0.50138187,599.18744,539.28186,489.29752
178,0.50274813,598.91711,538.57141,491.91095
178,0.50411367,598.64655,537.86133,494.52365
178,0.50547838,598.37573,537.15167,497.13565
178,0.50684237,598.10474,536.44238,499.74698
178,0.50820571,597.83356,535.73346,502.3577
178,0.50956833,597.56213,535.0249,504.9678
178,0.51093024,597.29053,534.31671,507.57733
178,0.51229155,597.01868,533.60883,510.18631
178,0.51365227,596.74664,532.90125,512.79474
178,0.51501256,596.47437,532.19391,515.40265
178,0.5163722,596.2019,531.48688,518.01013
178,0.51773131,595.92926,530.78015,520.61713
178,0.51908982,595.65643,530.07373,523.22369
178,0.52044785,595.38336,529.36755,525.82983
178,0.52180541,595.11011,528.66162,528.43561
178,0.52316248,594.83661,527.95593,531.04095
178,0.52451915,594.56293,527.25049,533.64594
178,0.52587539,594.28906,526.54523,536.25061
178,0.5272311,594.01508,525.84027,538.85498
178,0.52858651,593.74084,525.13544,541.45898
178,0.5299415,593.46643,524.43085,544.06268
178,0.53129613,593.19183,523.72644,546.66614
178,0.53265041,592.91705,523.02222,549.26929
178,0.53400421,592.64209,522.31824,551.87219
178,0.53535777,592.36694,521.61438,554.47485
178,0.53671104,592.09161,520.91071,557.07727
178,0.53806376,591.8161,520.20728,559.67944
178,0.53941613,591.54041,519.50397,562.28143
178,0.54076833,591.26453,518.80084,564.88318
178,0.5421201,590.98846,518.0979,567.48474
178,0.54347157,590.71222,517.39514,570.08612
178,0.54482281,590.43579,516.6925,572.68732
178,0.54617381,590.15918,515.98999,575.28833
178,0.54752445,589.88239,515.28766,577.88916
178,0.54887486,589.60547,514.58545,580.48987
178,0.55022502,589.32831,513.88336,583.09039
178,0.55157483,589.05103,513.18146,585.6908
178,0.55292439,588.77356,512.47968,588.29108
178,0.5542739,588.49585,511.77798,590.89117
178,0.55562299,588.21802,511.07645,593.49115
178,0.55697185,587.94,510.37503,596.091
178,0.55832046,587.6618,509.67377,598.69073
178,0.55966884,587.38342,508.9726,601.29041
178,0.5610171,587.10486,508.27151,603.88995
178,0.56236506,586.82611,507.57059,606.48938
178,0.56371272,586.54724,506.86978,609.08868
178,0.56506026,586.26813,506.16907,611.68793
178,0.56640756,585.98889,505.46848,614.28705
178,0.56775457,585.70947,504.76801,616.88611
178,0.56910145,585.42987,504.06763,619.48505
178,0.57044816,585.15009,503.36734,622.08392
178,0.57179463,584.87012,502.66718,624.68274
178,0.57314086,584.58997,501.96713,627.28149
178,0.57448691,584.30963,501.26718,629.88013
178,0.57583284,584.02911,500.56729,632.4787
178,0.57717872,583.74835,499.86743,635.07721
178,0.57852489,583.46722,499.16742,637.67554
178,0.57987237,583.18536,498.46674,640.27423
178,0.581222,582.90216,497.76492,642.87317
178,0.5825749,582.61719,497.06143,645.47296
178,0.58393037,582.33044,496.35657,648.07391
178,0.58528811,582.04187,495.65054,650.6759
178,0.58664793,581.75146,494.94345,653.27887
178,0.58800936,581.45947,494.2355,655.88324
178,0.58937103,581.16632,493.52744,658.48834
178,0.59073281,580.87231,492.81931,661.09436
178,0.5920946,580.57758,492.11118,663.70117
178,0.59345633,580.28229,491.40308,666.30878
178,0.594818,579.98651,490.69501,668.91711
178,0.59617972,579.69025,489.98691,671.52618
178,0.59754145,579.39362,489.27881,674.13586
178,0.59890318,579.09668,488.57071,676.74615
178,0.60026497,578.79944,487.86258,679.35699
178,0.60162687,578.50189,487.15439,681.96838
178,0.60298884,578.2041,486.44617,684.58026
178,0.60435086,577.90607,485.73792,687.19263
178,0.60571301,577.60779,485.0296,689.80542
178,0.60707521,577.30933,484.32126,692.41864
178,0.60843754,577.01062,483.61285,695.03223
178,0.60979998,576.71173,482.90439,697.64618
178,0.61116248,576.41266,482.19589,700.26044
178,0.61252505,576.11334,481.48734,702.87506
178,0.61388773,575.8139,480.77875,705.48999
178,0.61525053,575.51422,480.0701,708.10516
178,0.61661333,575.21442,479.36145,710.72064
178,0.61797619,574.91443,478.65277,713.33636
178,0.61933905,574.61426,477.94406,715.95233
178,0.62070203,574.3139,477.23532,718.56854
178,0.62206507,574.01337,476.52655,721.18494
178,0.62342817,573.71265,475.81775,723.80157
178,0.6247912,573.4118,475.10895,726.4184
,,,,
,,,,
