Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
396,0.8805294,400,399,20618.02734,-643.64136,285.79388,-167.85617,
396,0.87350744,400,399,20617.70117,-643.64136,285.79388,-167.85617,
396,0.86696267,400,399,20617.39844,-647.39795,286.51337,-164.73561,
396,0.86081153,400,399,20617.11133,-651.07422,287.19531,-161.66788,
396,0.85497814,400,399,20616.83984,-654.66595,287.84891,-158.6532,
396,0.84939921,400,399,20616.58203,-658.17188,288.48138,-155.69217,
396,0.84402388,400,399,20616.33203,-661.59192,289.09851,-152.78532,
396,0.83899051,400,399,20616.09766,-664.91235,289.6879,-149.9109,
396,0.83416128,400,399,20615.87305,-668.13159,290.26529,-147.07671,
396,0.82966357,400,399,20615.66406,-671.23578,290.81955,-144.26167,
396,0.82583982,400,399,20615.48633,-674.1192,291.33578,-141.38104,
396,0.82241595,400,399,20615.32813,-676.85175,291.82907,-138.48923,
396,0.8191945,400,399,20615.17773,-679.4715,292.31314,-135.61995,
396,0.81606132,400,399,20615.0332,-682.00128,292.79578,-132.79262,
396,0.81295216,400,399,20614.88867,-684.45496,293.28134,-130.01826,
396,0.80983049,400,399,20614.74219,-686.84088,293.77219,-127.3028,
396,0.80667841,400,399,20614.5957,-689.16431,294.26938,-124.64916,
396,0.8034873,400,399,20614.44727,-691.42877,294.77319,-122.05853,
396,0.80025524,400,399,20614.29688,-693.6366,295.28351,-119.53104,
396,0.79698342,400,399,20614.14648,-695.78937,295.79999,-117.06626,
396,0.79367447,400,399,20613.99219,-697.88831,296.32214,-114.66344,
396,0.7903325,400,399,20613.83594,-699.93451,296.84937,-112.32166,
396,0.78696269,400,399,20613.67969,-701.92889,297.38092,-110.03998,
396,0.78357005,400,399,20613.52148,-703.87231,297.91614,-107.81735,
396,0.78016001,400,399,20613.36328,-705.76538,298.45428,-105.6527,
396,0.77673769,400,399,20613.20508,-707.6087,298.99466,-103.54502,
396,0.77330893,400,399,20613.04492,-709.40308,299.53644,-101.49335,
396,0.7698791,400,399,20612.88672,-711.14911,300.07895,-99.4967,
396,0.76645255,400,399,20612.72656,-712.84741,300.62143,-97.5542,
396,0.76303524,400,399,20612.56836,-714.49866,301.16312,-95.66498,
396,0.75963169,400,399,20612.41016,-716.10352,301.70331,-93.82818,
396,0.75624675,400,399,20612.25195,-717.66254,302.24124,-92.04302,
396,0.75288516,400,399,20612.0957,-719.17633,302.77628,-90.30876,
396,0.74955124,400,399,20611.94141,-720.64545,303.30768,-88.62462,
396,0.7462495,400,399,20611.78906,-722.07031,303.83481,-86.98982,
396,0.74298447,400,399,20611.63672,-723.4516,304.35693,-85.40374,
396,0.73975998,400,399,20611.48633,-724.78979,304.87344,-83.86573,
396,0.73657984,400,399,20611.33789,-726.08545,305.38373,-82.37518,
396,0.73344755,400,399,20611.19336,-727.33911,305.88715,-80.9315,
396,0.730367,400,399,20611.05078,-728.55121,306.38312,-79.53417,
396,0.72734141,400,399,20610.91016,-729.72235,306.87106,-78.18269,
396,0.72437429,400,399,20610.77148,-730.85291,307.3504,-76.87646,
396,0.72146869,400,399,20610.63672,-731.94336,307.82059,-75.61498,
396,0.71862829,400,399,20610.50391,-732.99402,308.28107,-74.39773,
396,0.71585608,400,399,20610.375,-734.00537,308.73132,-73.22422,
396,0.71315461,400,399,20610.25,-734.97772,309.17087,-72.09399,
396,0.71052706,400,399,20610.12891,-735.9115,309.59918,-71.00665,
396,0.7079761,400,399,20610.00977,-736.80713,310.01578,-69.96182,
396,0.70550412,400,399,20609.89453,-737.66498,310.4202,-68.9591,
396,0.70311379,400,399,20609.7832,-738.48535,310.81201,-67.99813,
396,0.70080638,400,399,20609.67578,-739.26837,311.19098,-67.07854,
396,0.69858289,400,399,20609.57227,-740.0144,311.55679,-66.2002,
396,0.69644171,400,399,20609.47266,-740.72388,311.90952,-65.36335,
396,0.6943782,400,399,20609.37695,-741.39691,312.24954,-64.56858,
396,0.69238645,400,399,20609.28516,-742.03351,312.57751,-63.81674,
396,0.69046038,400,399,20609.19531,-742.63348,312.89404,-63.10885,
396,0.6886009,400,399,20609.10938,-743.19653,313.19885,-62.44538,
396,0.68681663,400,399,20609.02539,-743.72266,313.49072,-61.82613,
396,0.68512124,400,399,20608.94727,-744.2121,313.76764,-61.2503,
396,0.68352878,400,399,20608.87305,-744.66504,314.02777,-60.71701,
396,0.68204826,400,399,20608.80469,-745.08167,314.26971,-60.22562,
396,0.68068928,400,399,20608.74219,-745.46222,314.49222,-59.77555,
396,0.6794591,400,399,20608.68359,-745.80682,314.69418,-59.36618,
396,0.67836404,400,399,20608.63281,-746.11566,314.87473,-58.99701,
396,0.67740881,400,399,20608.58984,-746.38892,315.03314,-58.6677,
396,0.67659813,400,399,20608.55078,-746.62677,315.16876,-58.37784,
396,0.6759358,400,399,20608.52148,-746.82935,315.28104,-58.12708,
396,0.67586476,400,399,20608.51758,-747.03333,315.3056,-57.88818,
396,0.67633104,400,399,20608.53906,-747.23407,315.25031,-57.6643,
396,0.67728794,400,399,20608.58398,-747.42761,315.12189,-57.4582,
396,0.67869574,400,399,20608.64844,-747.61066,314.92612,-57.27232,
396,0.68051976,400,399,20608.73438,-747.7804,314.668,-57.10882,
396,0.68273097,400,399,20608.83594,-747.93433,314.35181,-56.96954,
396,0.68530381,400,399,20608.95508,-748.07043,313.98123,-56.85604,
396,0.68821788,400,399,20609.0918,-748.18683,313.55939,-56.76968,
396,0.69145447,400,399,20609.24219,-748.28198,313.08902,-56.71163,
396,0.69499803,400,399,20609.40625,-748.35455,312.57245,-56.68284,
396,0.69883651,400,399,20609.58398,-748.40326,312.01166,-56.68399,
396,0.70295852,400,399,20609.77539,-748.42743,311.40839,-56.71549,
396,0.70735449,400,399,20609.98047,-748.42664,310.76413,-56.77788,
396,0.71201569,400,399,20610.19727,-748.40033,310.08023,-56.87168,
396,0.71693534,400,399,20610.42578,-748.34796,309.35785,-56.99724,
396,0.7221083,400,399,20610.66602,-748.26904,308.59796,-57.15491,
396,0.72752899,400,399,20610.91797,-748.16321,307.80145,-57.34497,
396,0.73319507,400,399,20611.18164,-748.02997,306.96899,-57.56739,
396,0.73910528,400,399,20611.45703,-747.86841,306.10114,-57.82167,
396,0.74525911,400,399,20611.74219,-747.67767,305.19836,-58.10736,
396,0.75165588,400,399,20612.03906,-747.45728,304.26114,-58.42422,
396,0.75829458,400,399,20612.34766,-747.20691,303.28986,-58.77214,
396,0.76517409,400,399,20612.66797,-746.92645,302.28494,-59.15111,
396,0.77229345,400,399,20612.99805,-746.61584,301.24677,-59.56117,
396,0.77965099,400,399,20613.33984,-746.27533,300.17572,-60.00263,
396,0.78724551,400,399,20613.69336,-745.90521,299.07211,-60.47578,
396,0.79507613,400,399,20614.05664,-745.50586,297.93628,-60.98093,
396,0.80314171,400,399,20614.43164,-745.07764,296.76849,-61.51835,
396,0.81144255,400,399,20614.81836,-744.62079,295.56903,-62.0882,
396,0.8190828,400,399,20615.17188,-744.07037,294.46448,-62.75068,
396,0.82719576,400,399,20615.54883,-743.50885,293.29501,-63.42987,
396,0.83580106,400,399,20615.94922,-742.93781,292.05826,-64.12444,
396,0.84491724,400,399,20616.37305,-742.35852,290.75204,-64.83311,
396,0.85456091,400,399,20616.82227,-741.77234,289.37451,-65.55468,
396,0.86474782,400,399,20617.29492,-741.18036,287.92398,-66.28801,
396,0.87549508,400,399,20617.79492,-740.58386,286.39856,-67.03178,
396,0.88682538,400,399,20618.32031,-739.98395,284.79581,-67.78396,
396,0.89877105,400,399,20618.875,-739.38007,283.11252,-68.54034,
396,0.91136342,400,399,20619.46094,-738.77063,281.34576,-69.29585,
396,0.92463005,400,399,20620.07813,-738.15491,279.49313,-70.04639,
396,0.93858761,400,399,20620.72656,-737.53473,277.55276,-70.7905,
396,0.95324576,400,399,20621.4082,-736.91278,275.52362,-71.52811,
396,0.96861005,400,399,20622.12109,-736.29169,273.40512,-72.25954,
396,0.98468411,400,399,20622.86914,-735.67328,271.1972,-72.98483,
397,0.00147021,400,399,20623.64844,-735.05878,268.90009,-73.70377,
397,0.01895062,400,399,20624.4707,-734.44916,266.51422,-74.41618,
397,0.03711551,400,399,20625.32227,-733.84509,264.04022,-75.12177,
397,0.05596091,400,399,20626.20703,-733.24719,261.47882,-75.8202,
397,0.07548328,400,399,20627.12305,-732.65594,258.83072,-76.51102,
397,0.09568027,400,399,20628.07227,-732.07214,256.0965,-77.19356,
397,0.1165524,400,399,20629.05273,-731.49677,253.27629,-77.86657,
397,0.13810483,400,399,20630.06445,-730.93158,250.36957,-78.52798,
397,0.16035107,400,399,20631.10938,-730.3786,247.37482,-79.17384,
397,0.18346563,400,399,20632.19336,-729.85327,244.26836,-79.78239,
397,0.20752952,400,399,20633.32422,-729.36505,241.03917,-80.33809,
397,0.23260544,400,399,20634.5,-728.92407,237.67845,-80.82409,
397,0.25873089,400,399,20635.72656,-728.54193,234.18028,-81.22354,
397,0.28591344,400,399,20637.00391,-728.23242,230.54198,-81.52057,
397,0.31413031,400,399,20638.32813,-728.01129,226.76424,-81.70128,
397,0.34331509,400,399,20639.69922,-727.89612,222.85248,-81.76098,
397,0.37337145,400,399,20641.10938,-727.89215,218.81482,-81.75818,
397,0.40444225,400,399,20642.56836,-727.92651,214.64105,-81.67819,
397,0.43653235,400,399,20644.07422,-728.01776,210.32758,-81.50513,
397,0.46951625,400,399,20645.62305,-728.15875,205.89014,-81.25758,
397,0.50330395,400,399,20647.20898,-728.34479,201.33984,-80.94735,
397,0.53783184,400,399,20648.83008,-728.57379,196.68442,-80.58021,
397,0.57304174,400,399,20650.48438,-728.84363,191.93083,-80.1607,
397,0.60888129,400,399,20652.16602,-729.15234,187.08537,-79.69232,
397,0.64530593,400,399,20653.87695,-729.5,182.15311,-79.17548,
397,0.68216956,400,399,20655.60742,-729.84851,177.15804,-78.66039,
397,0.71948749,400,399,20657.35938,-730.21808,172.09514,-78.1212,
397,0.75722617,400,399,20659.13086,-730.61359,166.96767,-77.55165,
397,0.79534453,400,399,20660.91992,-731.03925,161.77985,-76.94607,
397,0.83379358,400,399,20662.72656,-731.49835,156.53691,-76.30025,
397,0.87246537,400,399,20664.54102,-731.99463,151.25185,-75.60928,
397,0.91119736,400,399,20666.35938,-732.53613,145.94464,-74.87191,
397,0.94982255,400,399,20668.17383,-733.13965,140.63493,-74.08568,
415,0.98024291,400,415,22106.52734,-733.7915,135.53592,-73.38913,
415,0.98024261,400,415,22106.52734,-733.81543,135.34464,-73.48225,
415,0.9802922,400,415,22106.52734,-733.85724,134.96368,-73.66267,
415,0.98040372,400,415,22106.52734,-733.91522,134.39584,-73.92784,
415,0.98058057,400,415,22106.52734,-733.98846,133.64505,-74.27551,
,,,,,,,,
,,,,,,,,
