Checkpoint number,Checkpoint fraction,X,Y,Z
187,0.68174332,533.68591,251.57368,413.7337
187,0.67719889,538.56091,251.08316,419.64151
187,0.67252386,543.09796,250.56622,425.71902
187,0.66771919,547.27014,250.05373,431.96506
187,0.66278893,551.05524,249.57294,438.37439
187,0.65773702,554.43542,249.14447,444.94189
187,0.65256834,557.39691,248.7832,451.66113
187,0.64729172,559.93042,248.50098,458.52075
187,0.64191949,562.03033,248.3074,465.50461
187,0.63646591,563.69257,248.20955,472.5943
187,0.63094682,564.91449,248.21259,479.7692
187,0.62537831,565.6936,248.31949,487.00818
187,0.61977738,566.02814,248.53123,494.28937
187,0.61416137,565.91711,248.84714,501.59018
187,0.60854858,565.36029,249.26575,508.88681
187,0.6029579,564.35822,249.78502,516.15472
187,0.59740853,562.91211,250.40231,523.3689
187,0.5919199,561.02441,251.11412,530.50415
187,0.58651179,558.69855,251.91667,537.53467
187,0.58120477,555.94019,252.80664,544.43378
187,0.57601917,552.75531,253.78021,551.17511
187,0.57097536,549.15216,254.83366,557.73199
187,0.56609392,545.14032,255.96326,564.07788
187,0.56139517,540.73163,257.16556,570.18628
187,0.55689889,535.93884,258.4368,576.03143
187,0.55262482,530.77795,259.77377,581.58771
187,0.54859197,525.26581,261.17331,586.83044
187,0.54481852,519.42151,262.6322,591.73596
187,0.54132193,513.26599,264.14774,596.28149
187,0.5381189,506.82138,265.71716,600.44543
187,0.53522468,500.11191,267.33783,604.20789
187,0.53265351,493.16333,269.00732,607.55042
187,0.53041834,486.00272,270.72333,610.45618
187,0.52853048,478.65799,272.48334,612.91034
187,0.52700001,471.15887,274.28534,614.89996
187,0.52583534,463.5354,276.12701,616.41406
187,0.52504331,455.81879,278.00635,617.44366
187,0.52456707,448.00253,279.81213,618.06281
187,0.52414703,440.1106,281.26865,618.60883
187,0.52354884,432.24301,282.27765,619.38654
187,0.52283686,424.39676,282.91943,620.31207
187,0.52201647,416.58212,283.241,621.3786
187,0.52106643,408.8331,283.29337,622.61365
187,0.51996648,401.17123,283.10913,624.04358
187,0.5185383,393.70593,282.7204,625.90021
187,0.51651102,386.70645,282.30597,628.53571
187,0.51390421,380.04935,281.72757,631.92456
187,0.51084608,373.69632,281.02682,635.90009
187,0.50745636,367.64429,280.28308,640.3067
187,0.5038051,361.90475,279.55875,645.05334
187,0.49991825,356.49353,278.8894,650.10626
187,0.49580401,351.42636,278.29565,655.45477
187,0.49146926,346.71698,277.79135,661.08997
187,0.48692381,342.37692,277.38632,666.99902
187,0.48218083,338.41617,277.08755,673.16492
187,0.47725487,334.84424,276.89978,679.56866
187,0.47216183,331.66995,276.82544,686.18964
187,0.4669179,328.90198,276.86499,693.00671
187,0.46154025,326.54846,277.01746,699.99768
187,0.45604646,324.61737,277.28098,707.13959
187,0.45045462,323.11624,277.65265,714.409
187,0.44478348,322.05203,278.12924,721.78149
187,0.43905264,321.43082,278.70737,729.23157
187,0.43328178,321.25848,279.3833,736.7337
187,0.42749152,321.53928,280.15329,744.26105
187,0.42170265,322.27646,281.01334,751.78656
187,0.41593662,323.47183,281.95935,759.28241
187,0.41021535,325.12506,282.9874,766.72003
187,0.40456116,327.2348,284.09384,774.0705
187,0.3989965,329.79758,285.27509,781.30457
187,0.39354414,332.8078,286.52789,788.39264
187,0.38822642,336.25827,287.84875,795.30566
187,0.3830657,340.13931,289.23434,802.01459
187,0.37808415,344.43921,290.68179,808.4906
187,0.37330332,349.14471,292.18817,814.70569
187,0.36874428,354.23999,293.7507,820.63245
187,0.3644273,359.70728,295.36676,826.24451
187,0.36037195,365.52759,297.03378,831.51648
187,0.35659668,371.67892,298.74945,836.42432
187,0.35311881,378.13831,300.51123,840.94556
187,0.34995446,384.88083,302.3168,845.0592
187,0.34711838,391.87955,304.16422,848.74609
187,0.34462416,399.10672,306.05157,851.98859
187,0.34248394,406.53348,307.97702,854.77087
187,0.34070837,414.12973,309.93878,857.0791
187,0.33930618,421.86377,311.9353,858.90198
187,0.33828464,429.70398,313.96469,860.22998
187,0.33764926,437.61743,316.02554,861.05597
187,0.33740398,445.57123,318.11615,861.37482
187,0.33752337,453.55576,320.18195,861.2196
187,0.33743832,461.69781,321.56451,861.3302
187,0.33682466,469.6492,322.45874,862.12793
187,0.33569247,477.50681,322.815,863.59979
187,0.33406296,485.22525,322.75406,865.71814
187,0.33202732,492.7966,322.3779,868.3645
187,0.32968044,500.19122,321.80557,871.41541
187,0.32707196,507.3735,321.1283,874.80646
187,0.32421532,514.31274,320.40329,878.52008
187,0.32110977,520.98193,319.67007,882.55731
187,0.3177523,527.35657,318.96005,886.922
187,0.31414437,533.41498,318.30139,891.6123
187,0.31028494,539.13989,317.71234,896.62958
187,0.30617794,544.5174,317.20667,901.96869
187,0.30183306,549.5354,316.79596,907.617
187,0.29726323,554.18286,316.48907,913.5578
187,0.29248276,558.44952,316.29199,919.7724
187,0.28750709,562.3255,316.2081,926.24078
187,0.28235266,565.80084,316.23926,932.94153
187,0.27703613,568.86597,316.38525,939.85303
187,0.27157503,571.5116,316.6449,946.95245
187,0.26598707,573.72852,317.01581,954.2168
187,0.26029089,575.50824,317.49493,961.62183
187,0.25450552,576.84283,318.07861,969.14282
187,0.24865103,577.72534,318.76331,976.75366
187,0.24274747,578.14917,319.54492,984.42828
187,0.23681612,578.10962,320.41956,992.13904
187,0.23087853,577.60284,321.38336,999.85791
187,0.22495648,576.62622,322.43216,1007.55658
187,0.21907245,575.17926,323.56201,1015.20581
187,0.21324918,573.26312,324.76892,1022.77606
187,0.20750967,570.8811,326.04907,1030.23743
187,0.20187725,568.03857,327.39896,1037.55957
187,0.19637498,564.74298,328.81522,1044.71252
187,0.19102558,561.00311,330.29437,1051.66675
187,0.18585186,556.83112,331.83356,1058.39258
187,0.180876,552.24005,333.42987,1064.86121
187,0.17611957,547.24554,335.08057,1071.04456
187,0.17160344,541.8653,336.78302,1076.91553
187,0.1673477,536.1189,338.53485,1082.448
187,0.16337112,530.02747,340.33325,1087.61755
187,0.15969172,523.61462,342.17612,1092.40076
187,0.15632616,516.90491,344.061,1096.776
187,0.1532896,509.92548,345.9859,1100.72351
187,0.15059617,502.70416,347.94888,1104.22498
187,0.14825852,495.27008,349.94809,1107.26392
187,0.14628193,487.65204,351.97238,1109.8335
187,0.14428157,479.89996,353.50888,1112.43396
187,0.1420889,472.28015,354.59982,1115.28442
187,0.13977003,464.70798,355.2825,1118.29895
187,0.13733473,457.22925,355.64569,1121.46484
187,0.13443764,450.22968,355.73901,1125.23108
187,0.13101102,443.73572,355.55206,1129.68567
187,0.12713858,437.6442,355.08557,1134.71985
187,0.12294894,431.91333,354.44653,1140.16638
187,0.11853497,426.535,353.73486,1145.90454
187,0.11393714,421.52112,353.01157,1151.88171
187,0.10917105,416.89157,352.31625,1158.07764
187,0.10424448,412.66568,351.67719,1164.48218
187,0.09916053,408.86026,351.11176,1171.09131
187,0.09392709,405.48682,350.63364,1177.89478
187,0.0885561,402.55295,350.2533,1184.87708
187,0.08306265,400.06357,349.97849,1192.01855
187,0.07746347,398.02249,349.81494,1199.29749
187,0.07177584,396.43307,349.76575,1206.69141
187,0.0660175,395.298,349.83176,1214.17725
187,0.06020686,394.61945,350.01248,1221.73108
187,0.05436317,394.3992,350.30664,1229.32788
187,0.04850567,394.63873,350.71176,1236.94263
187,0.04265409,395.33887,351.22473,1244.54968
187,0.03682852,396.4993,351.84183,1252.12292
187,0.03104962,398.11853,352.55902,1259.6355
187,0.02533814,400.19406,353.37204,1267.06042
187,0.01971558,402.72153,354.27686,1274.36975
187,0.01420335,405.69528,355.26935,1281.53564
187,0.00882315,409.10809,356.34586,1288.52991
187,0.00359647,412.95148,357.50232,1295.32458
186,0.99155205,417.21481,358.73465,1301.89221
186,0.96336854,421.8847,360.03912,1308.20532
186,0.93644226,426.94629,361.41248,1314.23682
186,0.91088974,432.38348,362.85117,1319.96057
186,0.88682336,438.17749,364.35205,1325.35144
186,0.86435211,444.30756,365.91229,1330.38501
186,0.84357834,450.75189,367.52896,1335.03833
186,0.82459861,457.48645,369.19931,1339.28979
186,0.80750167,464.4856,370.92075,1343.11951
186,0.79236823,471.72253,372.69046,1346.5094
186,0.77927178,479.16852,374.50626,1349.44299
186,0.76780593,486.90646,376.17685,1352.01135
186,0.75292426,494.25937,377.06488,1355.34485
186,0.73452157,501.03351,377.37949,1359.46704
186,0.71274346,507.31754,377.13779,1364.34534
186,0.68845206,513.23169,376.45383,1369.78662
186,0.6625846,518.81158,375.52136,1375.58093
186,0.63564247,524.05322,374.46997,1381.61584
186,0.60778099,528.93329,373.36694,1387.85681
186,0.57903999,533.4234,372.25543,1394.2948
186,0.54943687,537.49707,371.16806,1400.9259
186,0.51901847,541.1333,370.13559,1407.73962
186,0.48782295,544.31512,369.18066,1414.72742
186,0.455901,547.03143,368.3194,1421.87793
186,0.42333168,549.27661,367.56503,1429.17346
186,0.39020866,551.04889,366.92719,1436.59302
186,0.35663494,552.34827,366.41232,1444.11353
186,0.32272068,553.17615,366.02463,1451.71033
186,0.28857693,553.53412,365.76596,1459.35852
186,0.25431389,553.42377,365.63593,1467.03345
186,0.22004536,552.8476,365.633,1474.70959
186,0.1858853,551.80811,365.75455,1482.36145
186,0.15195028,550.30835,365.99728,1489.96289
186,0.11835643,548.35199,366.35733,1497.48792
186,0.08522088,545.94324,366.83014,1504.91028
186,0.05266299,543.08783,367.41113,1512.20325
186,0.02080372,539.79285,368.09589,1519.33972
185,0.99235636,536.0661,368.87985,1526.29285
185,0.96988249,531.9176,369.759,1533.03503
185,0.94820046,527.35779,370.72888,1539.53967
185,0.92740011,522.39984,371.78531,1545.77991
185,0.90756786,517.05872,372.92438,1551.72961
185,0.88878983,511.35074,374.14212,1557.36304
185,0.87114829,505.29474,375.43481,1562.65552
185,0.85472172,498.91129,376.7988,1567.5835
185,0.83958548,492.22272,378.2309,1572.12439
