Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
36,0.38754037,29,29,2618.77588,1506.07581,105.58264,-1252.56201,
36,0.57610613,29,29,2623.67871,1510.97852,104.60028,-1248.9364,
36,0.76435268,29,29,2628.57324,1515.87292,103.58366,-1245.31665,
36,0.95220947,29,29,2633.45752,1520.7572,102.53395,-1241.70447,
37,0.13964374,29,29,2638.33057,1525.63049,101.45249,-1238.10022,
37,0.32664606,29,29,2643.19287,1530.49255,100.34061,-1234.50354,
37,0.51320708,29,29,2648.04346,1535.34314,99.19957,-1230.91406,
37,0.6993314,29,29,2652.88257,1540.18237,98.03059,-1227.33142,
37,0.88502383,29,29,2657.71045,1545.01038,96.8348,-1223.75549,
38,0.07028902,29,29,2662.52734,1549.82739,95.61332,-1220.18616,
38,0.25513634,29,29,2667.3335,1554.63342,94.36721,-1216.62329,
38,0.4395611,29,29,2672.12842,1559.42847,93.0975,-1213.06665,
38,0.62357742,29,29,2676.91309,1564.21289,91.80515,-1209.51624,
38,0.80718523,29,29,2681.68677,1568.98669,90.49108,-1205.9718,
38,0.98995739,29,29,2686.43896,1573.73877,89.15412,-1202.4502,
39,0.17206749,29,29,2691.17383,1578.47363,87.79631,-1198.93994,
39,0.35364708,29,29,2695.89478,1583.1947,86.41892,-1195.43628,
39,0.53477126,29,29,2700.604,1587.90393,85.02286,-1191.93762,
39,0.71548361,29,29,2705.30249,1592.60254,83.60883,-1188.44373,
39,0.89581347,29,29,2709.99121,1597.29114,82.17746,-1184.95496,
40,0.06946256,29,29,2718.13818,1601.97009,80.72935,-1181.4718,
40,0.24129044,29,29,2731.59058,1606.6394,79.2651,-1177.99463,
40,0.42363176,29,29,2745.86621,1611.29895,77.78527,-1174.52356,
40,0.61749542,29,29,2761.0437,1615.94897,76.29041,-1171.05884,
40,0.82398516,29,29,2777.20972,1620.58887,74.78108,-1167.60034,
41,0.04414792,29,29,2794.46655,1625.21704,73.2579,-1164.14746,
41,0.27251711,29,29,2812.44995,1629.83252,71.72146,-1160.6991,
41,0.50624043,29,29,2830.85498,1634.43494,70.17234,-1157.25439,
41,0.7455653,29,29,2849.70117,1639.02405,68.61107,-1153.8125,
41,0.99075592,29,29,2869.00903,1643.59998,67.03809,-1150.37292,
42,0.2365111,29,29,2888.50732,1648.16284,65.45383,-1146.93555,
42,0.4766483,29,29,2907.56543,1652.71448,63.85858,-1143.50085,
42,0.71139187,29,29,2926.19531,1657.2561,62.25253,-1140.06995,
42,0.94093084,29,29,2944.41211,1661.78845,60.6359,-1136.64404,
43,0.16278422,29,29,2962.10693,1666.31152,59.00894,-1133.22388,
43,0.37103194,29,29,2978.74634,1670.82544,57.37188,-1129.81006,
43,0.56659454,29,29,2994.37207,1675.33008,55.72499,-1126.40283,
43,0.75059491,29,29,3009.07397,1679.82544,54.06852,-1123.00232,
43,0.92309439,29,29,3022.85693,1684.33643,52.39843,-1119.64478,
44,0.06414983,29,29,3034.14722,1689.05908,50.63934,-1116.99219,
44,0.17405878,29,29,3042.96289,1693.86499,48.80086,-1114.96692,
44,0.26364449,29,29,3050.14844,1698.72351,46.91168,-1113.30457,
44,0.33953759,29,29,3056.2356,1703.61047,44.98874,-1111.85315,
44,0.40571606,29,29,3061.5437,1708.51013,43.04199,-1110.52466,
62,0.61066061,29,62,4068.05273,1713.42261,40.95034,-1109.26013,
62,0.65918905,29,62,4069.97388,1718.33179,38.72198,-1108.02954,
62,0.70525122,29,62,4071.79761,1723.23108,36.3634,-1106.81531,
62,0.74887615,29,62,4073.5249,1728.11755,33.88004,-1105.6073,
62,0.79015702,29,62,4075.15918,1732.98962,31.27675,-1104.39978,
62,0.82920384,29,62,4076.70508,1737.77539,29.86604,-1103.24634,
62,0.86539984,62,62,4078.13818,1742.40295,30.35989,-1102.14319,
62,0.89428365,62,62,4079.28174,1746.98022,31.01764,-1100.65857,
62,0.92514324,62,62,4080.50342,1751.64587,31.75117,-1099.35168,
62,0.95656776,62,62,4081.74756,1755.44128,32.44042,-1098.84009,
62,0.98959017,62,62,4083.05493,1754.59241,32.69585,-1101.92053,
,,,,,,,,
,,,,,,,,
