Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap index,Lap distance,X,Y,Z,Notes
49,0.50786567,2,1,-1,12703.53418,1531.55798,182.01746,317.02588,
49,0.5070231,2,1,-1,12703.27539,1536.29065,182.9747,310.96674,
49,0.50602126,2,1,-1,12702.9668,1541.36206,183.97711,305.15961,
49,0.50486296,2,1,-1,12702.61035,1546.75879,185.02313,299.62485,
49,0.5035516,2,1,-1,12702.20703,1552.46643,186.11093,294.38193,
49,0.50209075,2,1,-1,12701.75781,1558.47058,187.23586,289.44745,
49,0.50048602,2,1,-1,12701.26465,1564.75171,188.39429,284.83685,
49,0.49874231,2,1,-1,12700.72754,1571.29346,189.5782,280.56171,
49,0.4968681,2,1,-1,12700.15137,1578.06848,190.78717,276.63449,
49,0.49486834,2,1,-1,12699.53613,1585.05933,192.01701,273.06705,
49,0.49274969,2,1,-1,12698.88477,1592.24438,193.26433,269.86868,
49,0.49051923,2,1,-1,12698.19824,1599.60095,194.52692,267.04791,
49,0.48818368,2,1,-1,12697.47949,1607.10657,195.80367,264.61279,
49,0.4857496,2,1,-1,12696.73145,1614.73938,197.0939,262.57108,
49,0.4832235,2,1,-1,12695.9541,1622.47729,198.39754,260.92975,
49,0.48061192,2,1,-1,12695.15039,1630.29858,199.71416,259.69504,
49,0.47789413,2,1,-1,12694.31445,1638.26929,200.93741,258.8443,
49,0.47510496,2,1,-1,12693.45703,1646.34839,201.98097,258.24612,
49,0.47228166,2,1,-1,12692.58789,1654.47595,202.82097,257.79736,
49,0.46953884,2,1,-1,12691.74414,1662.54724,203.18358,257.00504,
49,0.46695054,2,1,-1,12690.94824,1670.40454,203.19133,255.75787,
49,0.46454528,2,1,-1,12690.20898,1678.00708,202.85254,253.96762,
49,0.46239272,2,1,-1,12689.5459,1685.22852,202.2334,251.4771,
49,0.46048608,2,1,-1,12688.95996,1692.07861,201.35867,248.30664,
49,0.45880845,2,1,-1,12688.44336,1698.56531,200.29401,244.54176,
49,0.45734346,2,1,-1,12687.99316,1704.69055,199.11304,240.27698,
49,0.45611483,2,1,-1,12687.61523,1710.37537,197.93362,235.53093,
49,0.45510471,2,1,-1,12687.30469,1715.64868,196.74953,230.34505,
49,0.45429349,2,1,-1,12687.05469,1720.52588,195.60036,224.80212,
49,0.4536697,2,1,-1,12686.86328,1725.0094,194.52164,218.96066,
49,0.45322868,2,1,-1,12686.72754,1729.09436,193.53667,212.85321,
49,0.45296833,2,1,-1,12686.64746,1732.77344,192.6611,206.50223,
49,0.4528864,2,1,-1,12686.62207,1736.03955,191.90561,199.92838,
49,0.45298058,2,1,-1,12686.65137,1738.8866,191.27696,193.15297,
49,0.4532477,2,1,-1,12686.7334,1741.30945,190.77907,186.19841,
49,0.45368469,2,1,-1,12686.86719,1743.30334,190.41302,179.08762,
49,0.45428801,2,1,-1,12687.05371,1744.86438,190.17833,171.84464,
49,0.45505404,2,1,-1,12687.28906,1745.98853,190.07309,164.49355,
49,0.45597932,2,1,-1,12687.57324,1746.67224,190.09387,157.05843,
49,0.45706001,2,1,-1,12687.90625,1746.91235,190.23712,149.56461,
49,0.45829225,2,1,-1,12688.28516,1746.70605,190.49837,142.03711,
49,0.45967191,2,1,-1,12688.70898,1746.05151,190.87328,134.50204,
49,0.46119469,2,1,-1,12689.17773,1744.94739,191.35735,126.9858,
49,0.46285605,2,1,-1,12689.68848,1743.39331,191.94588,119.51514,
49,0.46465102,2,1,-1,12690.24121,1741.3905,192.63434,112.11749,
49,0.46657425,2,1,-1,12690.83301,1738.94128,193.41838,104.82065,
49,0.46861997,2,1,-1,12691.46191,1736.04956,194.29349,97.65252,
49,0.47078198,2,1,-1,12692.12695,1732.72131,195.25558,90.64151,
49,0.47305366,2,1,-1,12692.82617,1728.96387,196.30081,83.81604,
49,0.47542799,2,1,-1,12693.55566,1724.78662,197.42509,77.20409,
49,0.47789735,2,1,-1,12694.31543,1720.20105,198.62473,70.83356,
49,0.48045373,2,1,-1,12695.10254,1715.2207,199.89609,64.73184,
49,0.48308852,2,1,-1,12695.91211,1709.86145,201.23589,58.92563,
49,0.48579326,2,1,-1,12696.74414,1704.14038,202.64082,53.44076,
49,0.48855856,2,1,-1,12697.5957,1698.07703,204.10786,48.30207,
49,0.49138668,2,1,-1,12698.46484,1691.72583,205.43495,43.37271,
49,0.49424186,2,1,-1,12699.34375,1685.29883,206.37558,38.4055,
49,0.49703187,2,1,-1,12700.20215,1679.15454,206.86359,33.2007,
49,0.49963292,2,1,-1,12701.00195,1673.75696,206.90106,27.5236,
49,0.50208807,2,1,-1,12701.75684,1668.99438,206.41412,21.32642,
49,0.50446486,2,1,-1,12702.48828,1664.61145,205.42639,14.73188,
49,0.50675952,2,1,-1,12703.19434,1660.53088,204.17226,7.95108,
49,0.50895679,2,1,-1,12703.87012,1656.76184,202.78909,1.07248,
49,0.51104265,2,1,0,12704.51172,1653.34326,201.33087,-5.89669,In front of finish line
49,0.51300514,2,1,0,12705.11523,1650.31384,199.8297,-12.96209,
49,0.51483405,2,1,0,12705.67773,1647.70349,198.31607,-20.12164,
49,0.51652092,2,1,0,12706.19629,1645.53577,196.81873,-27.36811,
49,0.51805896,2,1,0,12706.66992,1643.82654,195.3665,-34.68756,
49,0.51944292,2,1,0,12707.0957,1642.58643,193.98582,-42.06324,
49,0.52066994,2,1,0,12707.47266,1641.82141,192.69119,-49.48348,
49,0.52174044,2,1,0,12707.80273,1641.52637,191.48869,-56.93453,
49,0.5226568,2,1,0,12708.08398,1641.68909,190.38417,-64.39664,
49,0.52342129,2,1,0,12708.31934,1642.29651,189.38263,-71.84856,
49,0.52403462,2,1,0,12708.50781,1643.33936,188.49397,-79.26553,
49,0.52449739,2,1,0,12708.65039,1644.8125,187.71747,-86.63177,
49,0.52481037,2,1,0,12708.74707,1646.70703,187.05786,-93.92405,
49,0.52497345,2,1,0,12708.79688,1649.01843,186.51727,-101.12189,
49,0.52498668,2,1,0,12708.80078,1651.74182,186.09499,-108.20564,
49,0.52485132,2,1,0,12708.75977,1654.87061,185.7821,-115.16013,
49,0.52457035,2,1,0,12708.67285,1658.38928,185.57762,-121.96171,
49,0.52414495,2,1,0,12708.54199,1662.29041,185.47382,-128.59375,
49,0.52357817,2,1,0,12708.36719,1666.56079,185.46353,-135.03816,
49,0.5228731,2,1,0,12708.15039,1671.18604,185.54167,-141.27588,
49,0.5220322,2,1,0,12707.8916,1676.15369,185.7038,-147.28809,
49,0.52105808,2,1,0,12707.59277,1681.45093,185.94644,-153.05573,
49,0.51995301,2,1,0,12707.25293,1687.06567,186.2662,-158.56012,
49,0.51871961,2,1,0,12706.87305,1692.98425,186.65999,-163.78284,
49,0.51736087,2,1,0,12706.45508,1699.19226,187.12491,-168.7058,
49,0.51588005,2,1,0,12706,1705.67419,187.65833,-173.31146,
49,0.51428056,2,1,0,12705.50781,1712.41382,188.25742,-177.58304,
49,0.51256543,2,1,0,12704.98047,1719.39893,188.91054,-181.50999,
49,0.51073891,2,1,0,12704.41797,1726.61841,189.58894,-185.09634,
49,0.50894296,2,1,0,12703.86523,1733.83496,189.7504,-188.86658,
49,0.5073396,2,1,0,12703.37207,1740.61511,189.46219,-193.01926,
49,0.5059365,2,1,0,12702.94043,1746.95569,188.70094,-197.61325,
49,0.50486112,2,1,0,12702.61035,1752.51526,187.58379,-202.81561,
49,0.50408626,2,1,0,12702.37207,1757.37878,186.07678,-208.63475,
49,0.50355244,2,1,0,12702.20703,1761.67578,184.25829,-214.93329,
49,0.50321203,2,1,0,12702.10254,1765.48523,182.2739,-221.54189,
49,0.50304174,2,1,0,12702.05078,1768.83594,180.22836,-228.3573,
49,0.50303626,2,1,0,12702.04883,1771.72266,178.18465,-235.33322,
49,0.50319695,2,1,0,12702.09863,1774.12793,176.18535,-242.44699,
49,0.5035255,2,1,0,12702.19922,1776.03552,174.26671,-249.67859,
49,0.50402254,2,1,0,12702.35254,1777.4325,172.45549,-257.01157,
49,0.50468665,2,1,0,12702.55664,1778.3136,170.77036,-264.42828,
49,0.50551343,2,1,0,12702.81055,1778.68103,169.22534,-271.90652,
49,0.50649649,2,1,0,12703.11328,1778.54236,167.83028,-279.42105,
49,0.5076288,2,1,0,12703.46191,1777.90747,166.59146,-286.94528,
49,0.50890303,2,1,0,12703.85352,1776.78735,165.5118,-294.45273,
49,0.51031214,2,1,0,12704.28711,1775.19299,164.59163,-301.9173,
49,0.51184916,2,1,0,12704.75977,1773.13525,163.82915,-309.31348,
49,0.51350754,2,1,0,12705.26953,1770.62463,163.22107,-316.61609,
49,0.51528096,2,1,0,12705.81543,1767.67163,162.76303,-323.80026,
49,0.51716286,2,1,0,12706.39453,1764.28674,162.45059,-330.84091,
49,0.5191474,2,1,0,12707.00488,1760.47986,162.27841,-337.71359,
49,0.52122849,2,1,0,12707.64453,1756.26196,162.2413,-344.39355,
49,0.52339989,2,1,0,12708.3125,1751.64404,162.33376,-350.85638,
49,0.52565551,2,1,0,12709.00684,1746.63831,162.55051,-357.07742,
49,0.52798873,2,1,0,12709.72461,1741.25818,162.88647,-363.03214,
49,0.53039283,2,1,0,12710.46387,1735.51807,163.33679,-368.69623,
49,0.53286088,2,1,0,12711.22266,1729.43372,163.89684,-374.04575,
49,0.53538585,2,1,0,12712,1723.02173,164.56168,-379.05737,
49,0.53795993,2,1,0,12712.79199,1716.302,165.32729,-383.70828,
49,0.5405755,2,1,0,12713.5957,1709.29419,166.18918,-387.97659,
49,0.5432241,2,1,0,12714.41113,1702.02136,167.14337,-391.84158,
49,0.54589731,2,1,0,12715.2334,1694.50732,168.18604,-395.28372,
49,0.54858655,2,1,0,12716.06055,1686.77722,169.31325,-398.28497,
49,0.5512827,2,1,0,12716.88965,1678.85791,170.52109,-400.82889,
49,0.55397677,2,1,0,12717.71875,1670.77795,171.80585,-402.90112,
49,0.5566591,2,1,0,12718.54395,1662.56714,173.16412,-404.48904,
49,0.55932033,2,1,0,12719.3623,1654.25623,174.59267,-405.58188,
49,0.56195062,2,1,0,12720.17188,1645.87744,176.08871,-406.17123,
49,0.56454039,2,1,0,12720.96777,1637.46289,177.64908,-406.25052,
49,0.56708008,2,1,0,12721.74902,1629.04541,179.27068,-405.8157,
49,0.56955981,2,1,0,12722.51172,1620.65906,180.95093,-404.86554,
49,0.57197005,2,1,0,12723.25391,1612.3374,182.6873,-403.40045,
49,0.57430118,2,1,0,12723.9707,1604.11414,184.47729,-401.42319,
49,0.57654405,2,1,0,12724.66016,1596.02283,186.31842,-398.93896,
49,0.57868916,2,1,0,12725.32031,1588.09729,188.2086,-395.95596,
49,0.58072782,2,1,0,12725.94727,1580.37012,190.14537,-392.48401,
49,0.58265126,2,1,0,12726.53906,1572.87354,192.12666,-388.53577,
49,0.5844512,2,1,0,12727.09277,1565.63879,194.15007,-384.1257,
49,0.58611977,2,1,0,12727.60645,1558.69617,196.21358,-379.27155,
49,0.58768904,2,1,0,12728.08887,1551.96228,198.16824,-374.03311,
49,0.58929282,2,1,0,12728.58203,1545.12085,199.62376,-368.73862,
49,0.59102768,2,1,0,12729.11621,1538.0564,200.57066,-363.96255,
49,0.59290266,2,1,0,12729.69238,1530.74023,201.01779,-359.70193,
49,0.59492522,2,1,0,12730.31445,1523.17358,201.03244,-356.03235,
49,0.5970698,2,1,0,12730.97461,1515.37927,200.61235,-352.77573,
49,0.59928197,2,1,0,12731.65527,1507.47437,199.8651,-349.76331,
49,0.60151923,2,1,0,12732.34277,1499.56165,198.90343,-346.90292,
49,0.60376871,2,1,0,12733.03516,1491.67932,197.79095,-344.18903,
49,0.60602891,2,1,0,12733.73047,1483.84131,196.57925,-341.65308,
49,0.60831141,2,1,0,12734.43262,1476.03784,195.31824,-339.38266,
49,0.61063004,2,1,0,12735.14551,1468.25012,194.0372,-337.45764,
49,0.61299604,2,1,0,12735.87305,1460.46106,192.7536,-335.94101,
49,0.61541307,2,1,0,12736.61719,1452.66943,191.48959,-334.87198,
49,0.61787891,2,1,0,12737.37598,1444.88696,190.27188,-334.27167,
49,0.62038791,2,1,0,12738.14746,1437.13123,189.12744,-334.15042,
49,0.62293541,2,1,0,12738.93066,1429.41663,188.07426,-334.51556,
49,0.62551498,2,1,0,12739.72461,1421.75977,187.12625,-335.36682,
49,0.62811881,2,1,0,12740.52539,1414.17993,186.29436,-336.69803,
49,0.63073844,2,1,0,12741.33105,1406.69714,185.58609,-338.50012,
49,0.63336486,2,1,0,12742.13867,1399.33228,185.00618,-340.76184,
49,0.63598913,2,1,0,12742.94629,1392.10632,184.55687,-343.47147,
49,0.63860226,2,1,0,12743.75,1385.04016,184.23833,-346.6171,
49,0.64119518,2,1,0,12744.54785,1378.15491,184.04903,-350.18637,
49,0.64375871,2,1,0,12745.33594,1371.47156,183.98627,-354.16653,
49,0.64628381,2,1,0,12746.11328,1365.01123,184.04665,-358.54449,
49,0.64876133,2,1,0,12746.875,1358.79529,184.22607,-363.30661,
49,0.65118217,2,1,0,12747.62012,1352.84473,184.52029,-368.4382,
49,0.65353727,2,1,0,12748.34473,1347.18066,184.9248,-373.92422,
49,0.65581775,2,1,0,12749.0459,1341.82385,185.43478,-379.74902,
49,0.65801466,2,1,0,12749.72168,1336.7948,186.04567,-385.89502,
49,0.6601193,2,1,0,12750.36914,1332.1134,186.75301,-392.34384,
49,0.6621232,2,1,0,12750.98535,1327.79919,187.55234,-399.07599,
49,0.66401821,2,1,0,12751.56836,1323.87073,188.43942,-406.07056,
49,0.66579646,2,1,0,12752.11523,1320.34558,189.41019,-413.30499,
49,0.66745055,2,1,0,12752.62402,1317.24011,190.46037,-420.75607,
49,0.66898018,2,1,0,12753.09473,1314.54968,191.56085,-428.401,
49,0.67040288,2,1,0,12753.53223,1312.21375,192.62575,-436.21219,
49,0.67177242,2,1,0,12753.9541,1310.05017,193.48524,-444.11697,
49,0.67311138,2,1,0,12754.36523,1307.96436,194.11624,-452.01797,
49,0.67444557,2,1,0,12754.77637,1305.88025,194.44139,-459.92639,
49,0.67580628,2,1,0,12755.19434,1303.6803,194.44835,-467.75778,
49,0.6772114,2,1,0,12755.62695,1301.29932,194.13933,-475.47241,
49,0.67867041,2,1,0,12756.0752,1298.70203,193.53137,-483.04684,
49,0.68020034,2,1,0,12756.5459,1295.82349,192.6472,-490.43213,
49,0.68185043,2,1,0,12757.05371,1292.4762,191.52457,-497.48557,
49,0.68367022,2,1,0,12757.61328,1288.45471,190.27168,-503.99567,
49,0.68565744,2,1,0,12758.22461,1283.79248,188.81401,-510.06165,
49,0.68776923,2,1,0,12758.875,1278.63416,187.22325,-515.72754,
49,0.68996692,2,1,0,12759.55078,1273.10498,185.58934,-521.00592,
49,0.69222927,2,1,0,12760.24609,1267.27075,183.97527,-525.88947,
49,0.69454545,2,1,0,12760.95898,1261.1637,182.42516,-530.362,
49,0.69691008,2,1,0,12761.68652,1254.79895,180.96832,-534.40643,
49,0.69931918,2,1,0,12762.42773,1248.18823,179.62364,-538.00958,
49,0.7017675,2,1,0,12763.18066,1241.34973,178.40521,-541.16351,
49,0.70424807,2,1,0,12763.94336,1234.30627,177.32309,-543.86414,
49,0.70675361,2,1,0,12764.71387,1227.08337,176.38409,-546.10938,
49,0.70927662,2,1,0,12765.49023,1219.70715,175.59138,-547.89844,
49,0.7118094,2,1,0,12766.26953,1212.2041,174.94548,-549.23102,
49,0.71434426,2,1,0,12767.04883,1204.60107,174.44547,-550.10706,
49,0.71687353,2,1,0,12767.82715,1196.92432,174.08897,-550.52618,
49,0.71938962,2,1,0,12768.60156,1189.19971,173.87216,-550.48798,
49,0.72188479,2,1,0,12769.36914,1181.45374,173.79077,-549.99237,
49,0.72435111,2,1,0,12770.12793,1173.71313,173.84041,-549.03979,
49,0.72678071,2,1,0,12770.875,1166.00439,174.01593,-547.6308,
49,0.72916555,2,1,0,12771.6084,1158.35461,174.31224,-545.76697,
49,0.73149717,2,1,0,12772.3252,1150.79138,174.72453,-543.45093,
49,0.73376721,2,1,0,12773.02441,1143.34253,175.24818,-540.68622,
49,0.73596716,2,1,0,12773.70117,1136.03589,175.8783,-537.47742,
49,0.73808849,2,1,0,12774.35352,1128.89966,176.61031,-533.83112,
49,0.74012262,2,1,0,12774.97852,1121.96179,177.43965,-529.75549,
49,0.74206078,2,1,0,12775.5752,1115.25049,178.36195,-525.26062,
49,0.74389452,2,1,0,12776.13965,1108.79358,179.37325,-520.35858,
49,0.74561542,2,1,0,12776.66895,1102.61816,180.46936,-515.06293,
49,0.74721515,2,1,0,12777.16113,1096.7511,181.64673,-509.38977,
49,0.74868578,2,1,0,12777.61328,1091.21814,182.90172,-503.35657,
49,0.75001961,2,1,0,12778.02344,1086.04419,184.23062,-496.98273,
49,0.75120932,2,1,0,12778.38965,1081.25281,185.62997,-490.29013,
49,0.75224793,2,1,0,12778.70898,1076.86621,187.09656,-483.30243,
49,0.7531293,2,1,0,12778.97949,1072.90503,188.62755,-476.04544,
49,0.75384754,2,1,0,12779.20117,1069.38855,190.22029,-468.54584,
49,0.75444806,2,1,0,12779.38574,1066.16858,191.62973,-460.74048,
49,0.75524908,2,1,0,12779.63184,1062.4248,192.34151,-453.21564,
49,0.75625086,2,1,0,12779.94043,1058.18713,192.54654,-446.11475,
49,0.7574771,2,1,0,12780.31738,1053.39954,192.27534,-439.4899,
49,0.75892699,2,1,0,12780.76367,1048.06519,191.55766,-433.3208,
49,0.76055437,2,1,0,12781.26367,1042.3031,190.47299,-427.51425,
49,0.76231062,2,1,0,12781.80469,1036.25354,189.1808,-422.05612,
49,0.76417536,2,1,0,12782.37793,1029.979,187.77885,-416.96118,
49,0.76614434,2,1,0,12782.9834,1023.49701,186.32314,-412.25607,
49,0.76821661,2,1,0,12783.62109,1016.81586,184.85583,-407.96844,
49,0.77039135,2,1,0,12784.29004,1009.94189,183.41144,-404.12399,
49,0.7726655,2,1,0,12784.98926,1002.88776,182.02306,-400.74347,
49,0.77503449,2,1,0,12785.71777,995.66803,180.71884,-397.84274,
49,0.77749407,2,1,0,12786.47461,988.29602,179.51784,-395.43289,
49,0.78003728,2,1,0,12787.25684,980.79053,178.43497,-393.51852,
49,0.78265548,2,1,0,12788.0625,973.17456,177.48161,-392.09958,
49,0.785339,2,1,0,12788.8877,965.4729,176.66508,-391.17331,
49,0.78807753,2,1,0,12789.73047,957.71143,175.98967,-390.73557,
49,0.79086077,2,1,0,12790.58691,949.91632,175.45709,-390.78146,
49,0.79367775,2,1,0,12791.45313,942.1142,175.06737,-391.306,
49,0.79651803,2,1,0,12792.32715,934.33105,174.81865,-392.30429,
49,0.79937094,2,1,0,12793.2041,926.5929,174.70782,-393.77133,
49,0.80222571,2,1,0,12794.08203,918.92584,174.73103,-395.70181,
49,0.80507147,2,1,0,12794.95801,911.35614,174.8837,-398.09003,
49,0.80789709,2,1,0,12795.82715,903.91034,175.16106,-400.9292,
49,0.8106916,2,1,0,12796.68652,896.61493,175.55811,-404.21222,
49,0.81344378,2,1,0,12797.5332,889.49695,176.07027,-407.93073,
49,0.81614232,2,1,0,12798.36328,882.58282,176.69234,-412.07568,
49,0.81877607,2,1,0,12799.17383,875.89935,177.41956,-416.63602,
49,0.82133406,2,1,0,12799.95996,869.47296,178.24712,-421.59949,
49,0.82380491,2,1,0,12800.7207,863.33008,179.17067,-426.95172,
49,0.82617807,2,1,0,12801.4502,857.4964,180.18576,-432.67743,
49,0.82844281,2,1,0,12802.14746,851.99701,181.28825,-438.75864,
49,0.83058906,2,1,0,12802.80762,846.85596,182.47397,-445.17621,
49,0.83260727,2,1,0,12803.42773,842.09619,183.73851,-451.90933,
49,0.83448827,2,1,0,12804.00684,837.73938,185.07832,-458.93402,
49,0.83622336,2,1,0,12804.54102,833.80621,186.4899,-466.22586,
49,0.83780468,2,1,0,12805.02734,830.31567,187.96999,-473.75854,
49,0.83922809,2,1,0,12805.46484,827.27686,189.50504,-481.50552,
49,0.84054971,2,1,0,12805.87109,824.53174,190.88875,-489.4476,
49,0.84180903,2,1,0,12806.25879,821.95294,192.07553,-497.43527,
49,0.84303278,2,1,0,12806.63477,819.46307,193.00061,-505.44165,
49,0.84426445,2,1,0,12807.01367,816.93335,193.59442,-513.40771,
49,0.84559625,2,1,0,12807.42383,814.09088,193.75533,-521.20752,
49,0.84716767,2,1,0,12807.90723,810.50323,193.52876,-528.49261,
49,0.84896815,2,1,0,12808.46094,806.21924,192.82735,-535.4364,
49,0.85093385,2,1,0,12809.06543,801.42303,191.79396,-542.07672,
49,0.85300946,2,1,0,12809.7041,796.26941,190.58458,-548.40594,
49,0.8551712,2,1,0,12810.36914,790.82471,189.29172,-554.40204,
49,0.8574115,2,1,0,12811.05859,785.10876,187.97098,-560.03741,
49,0.8597284,2,1,0,12811.77051,779.12592,186.66154,-565.28424,
49,0.86211967,2,1,0,12812.50684,772.88177,185.3968,-570.1178,
49,0.86458194,2,1,0,12813.26367,766.3866,184.20633,-574.51819,
49,0.86711276,2,1,0,12814.04199,759.64825,183.10988,-578.46979,
49,0.86970764,2,1,0,12814.84082,752.68146,182.12253,-581.96295,
49,0.87235999,2,1,0,12815.65625,745.50714,181.2561,-584.99237,
49,0.87506229,2,1,0,12816.48828,738.14948,180.51906,-587.5553,
49,0.87780666,2,1,0,12817.33203,730.63379,179.91644,-589.65021,
49,0.88058484,2,1,0,12818.18652,722.98639,179.45108,-591.27612,
49,0.88338852,2,1,0,12819.04883,715.2337,179.12378,-592.43213,
49,0.88620967,2,1,0,12819.91699,707.40143,178.9328,-593.11743,
49,0.88903975,2,1,0,12820.78711,699.51666,178.87593,-593.33197,
49,0.89187038,2,1,0,12821.6582,691.6059,178.94977,-593.07544,
49,0.8946929,2,1,0,12822.52637,683.6958,179.15009,-592.3479,
49,0.89749867,2,1,0,12823.38965,675.8139,179.47255,-591.15057,
49,0.90027845,2,1,0,12824.24414,667.98792,179.9127,-589.48505,
49,0.9030233,2,1,0,12825.08887,660.24548,180.46568,-587.35382,
49,0.90572363,2,1,0,12825.91992,652.61523,181.12704,-584.76099,
49,0.9083702,2,1,0,12826.7334,645.12524,181.89189,-581.71143,
49,0.91095322,2,1,0,12827.52832,637.80402,182.75551,-578.21198,
49,0.91346282,2,1,0,12828.2998,630.68024,183.71336,-574.27124,
49,0.91588926,2,1,0,12829.04688,623.78241,184.76115,-569.89996,
49,0.91822243,2,1,0,12829.76465,617.13873,185.89484,-565.11023,
49,0.92045254,2,1,0,12830.4502,610.77692,187.11057,-559.91626,
49,0.92256975,2,1,0,12831.10156,604.72394,188.40436,-554.33374,
49,0.92456454,2,1,0,12831.71484,599.00604,189.77258,-548.38104,
49,0.9264273,2,1,0,12832.28809,593.64844,191.21191,-542.07874,
49,0.9281491,2,1,0,12832.81738,588.67511,192.71899,-535.4483,
49,0.92972112,2,1,0,12833.30176,584.10858,194.29065,-528.51361,
49,0.93113494,2,1,0,12833.73633,579.96997,195.92389,-521.30029,
49,0.932383,2,1,0,12834.12012,576.27832,197.61546,-513.83508,
49,0.93345803,2,1,0,12834.45117,573.05115,199.36276,-506.14691,
49,0.93435335,2,1,0,12834.72656,570.30396,201.16284,-498.26523,
49,0.93510187,2,1,0,12834.95703,567.94745,202.88484,-490.19968,
49,0.93599761,2,1,0,12835.23242,565.21503,203.92929,-482.18124,
49,0.93725395,2,1,0,12835.61816,561.58203,204.47589,-474.89551,
49,0.93885261,2,1,0,12836.11035,557.08618,204.31349,-467.99289,
49,0.94069678,2,1,0,12836.67773,551.98303,203.63416,-461.38519,
49,0.94269496,2,1,0,12837.29199,546.51434,202.68234,-455.07077,
49,0.94480652,2,1,0,12837.94141,540.78918,201.59981,-449.0723,
49,0.94702339,2,1,0,12838.62402,534.8302,200.45416,-443.42151,
49,0.94934589,2,1,0,12839.33789,528.63849,199.28894,-438.15067,
49,0.95177501,2,1,0,12840.08496,522.21307,198.13794,-433.28857,
49,0.95430863,2,1,0,12840.86523,515.56036,197.03308,-428.85919,
49,0.95694274,2,1,0,12841.6748,508.6904,196.00134,-424.8811,
49,0.95967358,2,1,0,12842.51465,501.61325,195.06171,-421.3681,
49,0.9624958,2,1,0,12843.38281,494.34137,194.21898,-418.32184,
49,0.96540004,2,1,0,12844.27637,486.89703,193.47279,-415.7334,
49,0.96837425,2,1,0,12845.19141,479.3093,192.82475,-413.59161,
49,0.97140676,2,1,0,12846.12402,471.60568,192.27678,-411.88855,
49,0.97448695,2,1,0,12847.07227,463.81094,191.83043,-410.61954,
49,0.97760522,2,1,0,12848.03125,455.94711,191.48579,-409.78244,
49,0.98075032,2,1,0,12848.99805,448.03998,191.2486,-409.37817,
49,0.98391491,2,1,0,12849.97168,440.10547,191.11496,-409.41016,
49,0.98708779,2,1,0,12850.94824,432.16901,191.0865,-409.87726,
49,0.99025881,2,1,0,12851.92383,424.25281,191.16342,-410.78217,
49,0.9934178,2,1,0,12852.89551,416.37912,191.3441,-412.12631,
49,0.99655455,2,1,0,12853.86035,408.57062,191.6254,-413.90924,
49,0.99966025,2,1,0,12854.81543,400.84564,191.9973,-416.12814,
0,0.52346539,2,1,0,418.77231,393.22644,192.45079,-418.77243,Checkpoint snap
0,0.52728707,2,1,0,421.82965,385.74222,192.98642,-421.82977,
0,0.53162152,2,1,0,425.29721,378.41812,193.6044,-425.2973,
0,0.53646427,2,1,0,429.17142,371.2785,194.30341,-429.17151,
0,0.54180741,2,1,0,433.44592,364.3475,195.08102,-433.44601,
0,0.54763943,2,1,0,438.11154,357.64883,195.93405,-438.11166,
0,0.55394632,2,1,0,443.15704,351.20581,196.85889,-443.15714,
