Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
37,0.68972701,37,37,7582.94482,379.75394,0.86426,2169.43262,
37,0.70011395,37,37,7588.46045,374.23843,0.86194,2165.33936,
37,0.71007973,37,37,7593.75244,368.94659,0.8612,2160.98022,
37,0.71963149,37,37,7598.82422,363.87463,0.86176,2156.37256,
37,0.72879297,37,37,7603.68896,359.00986,0.86277,2151.53027,
37,0.73763657,37,37,7608.38525,354.3139,0.86336,2146.47314,
37,0.74630988,37,37,7612.99072,349.70834,0.86288,2141.2583,
37,0.755611,37,37,7617.92969,344.76944,0.86522,2136.40088,
37,0.76503468,37,37,7622.93359,339.76544,0.87374,2131.83618,
37,0.77452707,37,37,7627.97412,334.72498,0.88022,2127.36987,
37,0.78377688,37,37,7632.88574,329.81329,8.50122,2123.02734,
37,0.79301119,37,37,7637.78906,324.90985,15.60866,2118.71143,
37,0.80227596,37,37,7642.70898,319.99023,22.23202,2114.39014,
37,0.81155872,37,37,7647.63818,315.06107,28.50682,2110.06543,
37,0.82085639,37,37,7652.5752,310.12399,34.45197,2105.73682,
37,0.83016485,37,37,7657.51807,305.18118,40.08468,2101.40552,
37,0.83948028,37,37,7662.46436,300.23468,45.4206,2097.07251,
37,0.84879959,37,37,7667.41309,295.2861,50.47403,2092.73926,
37,0.85812002,37,37,7672.3623,290.33694,55.25805,2088.40674,
37,0.86743927,37,37,7677.31104,285.3884,59.78469,2084.07593,
37,0.87675524,37,37,7682.25781,280.44159,64.06503,2079.7478,
37,0.8860662,37,37,7687.20166,275.49747,68.1093,2075.4231,
37,0.89537048,37,37,7692.14258,270.55685,71.92697,2071.10254,
37,0.90466666,37,37,7697.07861,265.62054,75.52686,2066.78662,
37,0.91395354,37,37,7702.01025,260.68921,78.91714,2062.47607,
37,0.92322993,37,37,7706.93604,255.76343,82.10549,2058.17139,
37,0.93249476,37,37,7711.85547,250.8438,85.09904,2053.8728,
37,0.94174707,37,37,7716.76855,245.93076,87.90451,2049.58081,
37,0.95098633,37,37,7721.6748,241.02472,90.52819,2045.29602,
37,0.96021146,37,37,7726.57324,236.12617,92.97601,2041.01843,
37,0.96942186,37,37,7731.46387,231.23544,95.25358,2036.74854,
37,0.97861695,37,37,7736.34668,226.35281,97.36617,2032.48657,
37,0.98779625,37,37,7741.2207,221.47862,99.3188,2028.23267,
37,0.99695903,37,37,7746.08643,216.61311,101.11623,2023.98718,
40,0.53088164,37,37,7963.05469,211.75659,102.76295,2019.75012,
40,0.55575454,37,37,7967.28271,206.90924,104.2633,2015.52173,
40,0.58057433,37,37,7971.50244,202.07123,105.62135,2011.30237,
40,0.60534167,37,37,7975.71289,197.24283,106.84104,2007.09192,
40,0.63005513,37,37,7979.91406,192.42418,107.92612,2002.89063,
40,0.65471405,37,37,7984.10596,187.6154,108.88017,1998.69861,
40,0.67931771,37,37,7988.28857,182.81668,109.70666,1994.51599,
40,0.70386535,37,37,7992.46143,178.02814,110.40889,1990.3429,
40,0.72835696,37,37,7996.625,173.24989,110.99007,1986.17932,
40,0.75279111,37,37,8000.77881,168.48206,111.45326,1982.02551,
40,0.77716857,37,37,8004.92285,163.72475,111.80145,1977.88135,
40,0.8014878,37,37,8009.05713,158.97804,112.03748,1973.74707,
40,0.82615036,37,37,8013.25,154.3046,112.16386,1969.55444,
40,0.85155678,37,37,8017.56885,149.7756,112.18318,1965.23535,
40,0.87854505,37,37,8022.15723,145.57881,112.10105,1960.64734,
40,0.9077242,37,37,8027.11719,141.87523,111.92365,1955.68689,
40,0.93856275,37,37,8032.35986,138.32724,111.6507,1950.44434,
40,0.97021413,37,37,8037.74072,134.81635,111.28804,1945.0636,
41,0.00603286,37,37,8043.41846,131.31621,110.84194,1939.63391,
41,0.09268836,37,37,8052.24219,127.82696,110.31775,1934.1947,
41,0.17402127,37,37,8060.52344,124.35363,109.71998,1928.75916,
41,0.25041506,37,37,8068.30225,120.89943,109.05261,1923.32996,
41,0.32224986,37,37,8075.6167,117.46545,108.3193,1917.90698,
41,0.3898713,37,37,8082.50195,114.05216,107.52346,1912.48962,
41,0.45358801,37,37,8088.98975,110.65969,106.66833,1907.07751,
41,0.51367897,37,37,8095.1084,107.28802,105.75699,1901.67041,
41,0.5703963,37,37,8100.8833,103.93709,104.79232,1896.26831,
41,0.62397563,37,37,8106.33936,100.60622,103.77706,1890.87109,
41,0.67462498,37,37,8111.49658,97.29563,102.71382,1885.47888,
41,0.72253662,37,37,8116.375,94.00539,101.60506,1880.09167,
41,0.76789278,37,37,8120.99316,90.73489,100.45308,1874.70947,
41,0.8108533,37,37,8125.36768,87.48438,99.26009,1869.3324,
41,0.85157287,37,37,8129.51367,84.25336,98.02816,1863.96033,
41,0.89018691,37,37,8133.44531,81.04214,96.75927,1858.59326,
41,0.92682737,37,37,8137.17627,77.85018,95.45526,1853.23132,
41,0.96160889,37,37,8140.71777,74.67783,94.1179,1847.87451,
41,0.9946453,37,37,8144.08154,71.5246,92.74885,1842.52271,
42,0.00667276,37,37,8147.23584,68.39079,91.34968,1837.1759,
42,0.01463924,37,37,8150.35107,65.2759,89.92187,1831.83423,
42,0.02255651,37,37,8153.44678,62.18026,88.46683,1826.49768,
42,0.03042575,37,37,8156.52344,59.10339,86.98588,1821.16614,
42,0.03824617,37,37,8159.58105,56.0456,85.48029,1815.8396,
42,0.04601911,37,37,8162.62061,53.00639,83.95122,1810.51819,
42,0.05374513,37,37,8165.64111,49.98552,82.3998,1805.2019,
42,0.06142317,37,37,8168.64355,46.98341,80.82711,1799.89087,
42,0.06905431,37,37,8171.62695,43.99964,79.23413,1794.58496,
42,0.0766392,37,37,8174.59277,41.03396,77.62181,1789.2843,
42,0.08417814,37,37,8177.54053,38.08624,75.99104,1783.98889,
42,0.09167146,37,37,8180.4707,35.15635,74.34267,1778.69885,
42,0.09911932,37,37,8183.38281,32.24424,72.67751,1773.41418,
42,0.10652196,37,37,8186.27686,29.34982,70.99628,1768.13501,
42,0.11387948,37,37,8189.15381,26.47303,69.29973,1762.86121,
42,0.12119213,37,37,8192.0127,23.61379,67.58851,1757.5929,
42,0.12846003,37,37,8194.85449,20.77204,65.86326,1752.33008,
42,0.13568337,37,37,8197.67871,17.94772,64.12457,1747.07275,
42,0.14286228,37,37,8200.48633,15.14078,62.37302,1741.82092,
42,0.14999689,37,37,8203.27539,12.35114,60.60915,1736.57471,
42,0.1570874,37,37,8206.04785,9.57876,58.83344,1731.33398,
42,0.16413394,37,37,8208.80371,6.82357,57.04639,1726.09888,
42,0.17113665,37,37,8211.54102,4.08552,55.24845,1720.86938,
42,0.17809565,37,37,8214.2627,1.36454,53.44004,1715.64551,
42,0.18501118,37,37,8216.9668,-1.33942,51.62155,1710.42725,
42,0.1918833,37,37,8219.65332,-4.02641,49.79338,1705.2146,
42,0.19871219,37,37,8222.32324,-6.6965,47.95587,1700.00757,
42,0.205498,37,37,8224.97656,-9.34975,46.10938,1694.80627,
42,0.21224089,37,37,8227.61328,-11.98622,44.2542,1689.61072,
42,0.21894231,37,37,8230.2334,-14.60648,42.39065,1684.4209,
42,0.22560178,37,37,8232.83691,-17.21031,40.51902,1679.23706,
42,0.23221897,37,37,8235.4248,-19.79763,38.63956,1674.0592,
42,0.23879519,37,37,8237.99609,-22.36893,36.75254,1668.88721,
42,0.24532984,37,37,8240.55078,-24.92398,34.8582,1663.72131,
42,0.25182262,37,37,8243.08984,-27.46264,32.95675,1658.56152,
42,0.25827479,37,37,8245.6123,-29.98544,31.04842,1653.40771,
42,0.26468575,37,37,8248.11914,-32.49212,29.13341,1648.26001,
42,0.27105656,37,37,8250.61035,-34.98311,27.21189,1643.11841,
42,0.27738655,37,37,8253.08496,-37.45812,25.28407,1637.98303,
42,0.28367665,37,37,8255.54492,-39.91756,23.3501,1632.85388,
42,0.28992748,37,37,8257.98828,-42.36163,21.41014,1627.73108,
42,0.29613796,37,37,8260.41699,-44.78992,19.46435,1622.61462,
42,0.30230904,37,37,8262.83008,-47.2028,17.51287,1617.50452,
42,0.30844119,37,37,8265.22754,-49.60048,15.55582,1612.40088,
42,0.31453475,37,37,8267.61035,-51.98305,13.59335,1607.30371,
42,0.32058987,37,37,8269.97754,-54.35059,11.62556,1602.21313,
42,0.32660666,37,37,8272.33008,-56.70317,9.65258,1597.12915,
53,0.04979446,37,53,9278.76953,-59.03957,7.56632,1592.05457,
53,0.04979446,37,53,9278.76953,-59.03957,7.35459,1592.05457,
53,0.04980119,37,53,9278.76953,-59.03878,6.9319,1592.05383,
53,0.04979183,37,53,9278.76953,-59.03989,6.3,1592.05493,
53,0.04981001,37,53,9278.76953,-59.03774,5.46127,1592.05286,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
