Checkpoint number,Checkpoint fraction,Ground checkpoint,Contact checkpoint,Lap distance,X,Y,Z,Notes
30,0.42823476,17,20,1837.51807,-178.48561,-89.86155,-1669.87952,
30,0.48895103,17,20,1839.73511,-186.58295,-92.03397,-1672.91833,
30,0.55012196,17,20,1841.96863,-194.53024,-94.31413,-1676.02197,
30,0.61127013,17,20,1844.20129,-202.32382,-96.6573,-1679.16418,
30,0.67212909,17,20,1846.42346,-209.96291,-99.03616,-1682.32959,
30,0.73254889,17,20,1848.62952,-217.44774,-101.43296,-1685.50867,
30,0.7924493,17,20,1850.81665,-224.7789,-103.83517,-1688.69556,
30,0.85178381,17,20,1852.98315,-231.95721,-106.23334,-1691.88623,
30,0.91037202,17,20,1855.12244,-238.98865,-108.61643,-1695.06921,
30,0.96796077,17,20,1857.22522,-245.88226,-110.97266,-1698.22888,
30,1,17,20,1858.39502,-252.6873,-113.25601,-1701.27783,
30,1,17,20,1858.39502,-259.40457,-115.46336,-1704.21509,
30,1,17,20,1858.39502,-266.02588,-117.59572,-1707.05261,
30,1,17,20,1858.39502,-272.54895,-119.65276,-1709.7937,
30,1,17,20,1858.39502,-278.97159,-121.63504,-1712.44202,
30,1,17,20,1858.39502,-285.29318,-123.54411,-1715,
30,1,17,20,1858.39502,-291.51611,-125.38116,-1717.46655,
30,1,17,20,1858.39502,-297.67856,-127.1076,-1719.76672,
30,1,17,20,1858.39502,-303.75723,-128.75948,-1721.95911,
30,1,17,20,1858.39502,-309.70709,-130.38889,-1724.14355,
30,1,17,20,1858.39502,-315.52609,-131.99077,-1726.3219,
30,1,17,20,1858.39502,-321.21335,-133.56039,-1728.49475,
30,1,17,20,1858.39502,-326.7684,-135.09364,-1730.66235,
30,1,17,20,1858.39502,-332.19122,-136.58679,-1732.82446,
30,1,17,20,1858.39502,-337.48199,-138.03648,-1734.98059,
30,1,17,20,1858.39502,-342.64108,-139.4397,-1737.13025,
30,1,17,20,1858.39502,-347.66907,-140.79356,-1739.27246,
30,1,17,20,1858.39502,-352.57437,-142.08974,-1741.39124,
30,1,17,20,1858.39502,-357.35715,-143.32652,-1743.48682,
30,1,17,20,1858.39502,-362.02106,-144.49979,-1745.55261,
30,1,17,20,1858.39502,-366.56644,-145.60826,-1747.58875,
30,1,17,20,1858.39502,-370.99417,-146.65289,-1749.59644,
30,1,17,20,1858.39502,-375.30612,-147.63547,-1751.57629,
30,1,17,20,1858.39502,-379.50455,-148.55812,-1753.52869,
30,1,17,20,1858.39502,-383.59158,-149.42346,-1755.45447,
30,1,17,20,1858.39502,-387.5679,-150.23523,-1757.35718,
30,1,17,20,1858.39502,-391.43579,-150.99582,-1759.2373,
30,1,17,20,1858.39502,-395.1925,-151.71098,-1761.10437,
30,1,17,20,1858.39502,-398.84131,-152.38213,-1762.95667,
30,1,17,20,1858.39502,-402.38559,-153.01044,-1764.79175,
30,1,17,20,1858.39502,-405.82779,-153.59767,-1766.60913,
30,1,17,20,1858.39502,-409.17065,-154.14532,-1768.40747,
30,1,17,20,1858.39502,-412.41666,-154.65501,-1770.18579,
30,1,17,20,1858.39502,-415.56833,-155.12804,-1771.94275,
30,1,17,20,1858.39502,-418.70535,-155.68398,-1773.68359,
30,1,17,20,1858.39502,-421.85373,-156.29669,-1775.35425,
30,1,17,20,1858.39502,-425.00659,-156.96428,-1776.96167,
30,1,17,20,1858.39502,-428.15964,-157.68367,-1778.50879,
30,1,17,20,1858.39502,-431.3063,-158.45497,-1780.00354,
30,1,17,20,1858.39502,-434.44504,-159.27414,-1781.44458,
30,1,17,20,1858.39502,-437.56384,-160.14795,-1782.85217,
30,1,17,20,1858.39502,-440.65875,-161.07605,-1784.23096,
30,1,17,20,1858.39502,-443.54382,-161.81223,-1785.59753,
30,1,17,20,1858.39502,-446.2822,-162.43956,-1786.94727,
30,1,17,20,1858.39502,-448.90656,-162.99924,-1788.27637,
30,1,17,20,1858.39502,-451.43408,-163.51212,-1789.58228,
30,1,17,20,1858.39502,-453.87781,-163.98622,-1790.85645,
30,1,17,20,1858.39502,-456.25549,-164.41319,-1792.06995,
30,1,17,20,1858.39502,-458.655,-164.8885,-1793.19678,
30,1,17,20,1858.39502,-461.0687,-165.41084,-1794.24512,
30,1,17,20,1858.39502,-463.49106,-165.97758,-1795.21899,
30,1,17,20,1858.39502,-465.91766,-166.58557,-1796.12048,
30,1,17,20,1858.39502,-468.34268,-167.23615,-1796.95764,
30,1,17,20,1858.39502,-470.76089,-167.93083,-1797.73779,
30,1,17,20,1858.39502,-473.16357,-168.67822,-1798.47986,
30,1,17,20,1858.39502,-475.54959,-169.47525,-1799.18225,
30,1,17,20,1858.39502,-477.90533,-170.33531,-1799.8761,
30,1,17,20,1858.39502,-480.23151,-171.25433,-1800.55676,
30,1,17,20,1858.39502,-482.52673,-172.23048,-1801.22473,
30,1,17,20,1858.39502,-484.79074,-173.26105,-1801.87781,
30,1,17,20,1858.39502,-487.02286,-174.34381,-1802.51514,
30,1,17,20,1858.39502,-489.22229,-175.47682,-1803.13599,
30,1,17,20,1858.39502,-491.388,-176.65834,-1803.74023,
30,1,17,20,1858.39502,-493.51901,-177.88664,-1804.32751,
30,1,17,20,1858.39502,-495.61435,-179.15997,-1804.89709,
30,1,17,20,1858.39502,-497.67316,-180.47646,-1805.44775,
30,1,17,20,1858.39502,-499.69553,-181.8334,-1805.9751,
30,1,17,20,1858.39502,-501.68713,-183.22293,-1806.45996,
30,1,17,20,1858.39502,-503.6496,-184.63979,-1806.8916,
30,1,17,20,1858.39502,-505.5809,-186.08257,-1807.26892,
30,1,17,20,1858.39502,-507.48447,-187.54214,-1807.573,
30,1,17,20,1858.39502,-509.35895,-189.0148,-1807.79907,
30,1,17,20,1858.39502,-511.20078,-190.50189,-1807.95276,
30,1,17,20,1858.39502,-513.00867,-192.00087,-1808.03162,
30,1,17,20,1858.39502,-514.78009,-193.51279,-1808.04016,
30,1,17,20,1858.39502,-516.51453,-195.03381,-1807.97388,
30,1,17,20,1858.39502,-518.20844,-196.57202,-1807.84998,
30,1,17,20,1858.39502,-519.86102,-198.12772,-1807.6709,
30,1,17,20,1858.39502,-521.47095,-199.70407,-1807.44421,
30,1,17,20,1858.39502,-523.03796,-201.3006,-1807.17053,
30,1,17,20,1858.39502,-524.55817,-202.92976,-1806.87524,
30,1,17,20,1858.39502,-526.03192,-204.59099,-1806.55798,
30,1,17,20,1858.39502,-527.45996,-206.28183,-1806.21448,
30,1,17,20,1858.39502,-528.84271,-208.00038,-1805.84192,
30,1,17,20,1858.39502,-530.18109,-209.74161,-1805.43152,
30,1,17,20,1858.39502,-531.47516,-211.50197,-1804.97815,
30,1,17,20,1858.39502,-532.72473,-213.2771,-1804.47595,
30,1,17,20,1858.39502,-533.92883,-215.06699,-1803.927,
30,1,17,20,1858.39502,-535.08667,-216.873,-1803.33582,
30,1,17,20,1858.39502,-536.19745,-218.69547,-1802.70496,
30,1,17,20,1858.39502,-537.26056,-220.53543,-1802.03796,
30,1,17,20,1858.39502,-538.27539,-222.39304,-1801.33691,
30,1,17,20,1858.39502,-539.24158,-224.27164,-1800.60925,
30,1,17,20,1858.39502,-540.159,-226.18005,-1799.8728,
30,1,17,20,1858.39502,-541.02747,-228.12581,-1799.14453,
30,1,17,20,1858.39502,-541.84711,-230.10907,-1798.42603,
30,1,17,20,1858.39502,-542.61768,-232.13216,-1797.72412,
30,1,17,20,1858.39502,-543.33911,-234.19496,-1797.03967,
30,1,17,20,1858.39502,-544.01135,-236.29648,-1796.37061,
30,1,17,20,1858.39502,-544.63409,-238.4357,-1795.71387,
30,1,17,20,1858.39502,-545.10822,-240.4791,-1795.11157,
30,1,17,20,1858.39502,-545.5498,-242.58536,-1794.5155,
30,1,17,20,1858.39502,-545.96313,-244.76164,-1793.92407,
30,1,17,20,1858.39502,-546.33099,-247.03123,-1793.49231,
30,1,17,20,1858.39502,-546.66107,-249.39392,-1793.18201,
30,1,17,20,1858.39502,-546.96008,-251.85196,-1792.96606,
30,1,17,20,1858.39502,-547.23608,-254.40894,-1792.81519,
30,1,17,20,1858.39502,-547.49524,-257.06836,-1792.71106,
30,1,17,20,1858.39502,-547.77246,-259.86063,-1792.65564,
30,1,17,20,1858.39502,-548.09418,-262.8009,-1792.63831,
30,1,17,20,1858.39502,-548.48029,-265.89474,-1792.64197,
30,1,17,20,1858.39502,-548.94696,-269.14127,-1792.63623,
30,1,17,20,1858.39502,-549.50055,-272.53134,-1792.57202,
30,1,17,20,1858.39502,-550.13794,-276.05396,-1792.42566,
30,1,17,20,1858.39502,-550.85413,-279.69724,-1792.16602,
30,1,17,20,1858.39502,-551.65717,-283.46063,-1791.83533,
30,1,17,20,1858.39502,-552.55255,-287.34094,-1791.46057,
30,1,17,20,1858.39502,-553.54431,-291.3335,-1791.06006,
30,1,17,20,1858.39502,-554.63446,-295.42929,-1790.64758,
30,1,17,20,1858.39502,-555.82465,-299.61719,-1790.26392,
30,1,17,20,1858.39502,-557.11438,-303.88333,-1789.92859,
30,1,17,20,1858.39502,-558.50317,-308.21271,-1789.66089,
30,1,17,20,1858.39502,-559.99597,-312.5871,-1789.45398,
30,1,17,20,1858.39502,-561.6015,-316.98462,-1789.28186,
30,1,17,20,1858.39502,-563.32623,-321.3808,-1789.12927,
30,1,17,20,1858.39502,-565.18121,-325.75269,-1788.98743,
30,1,17,20,1858.39502,-567.13837,-330.07693,-1788.83704,
52,0.19154991,17,52,2875.51489,-569.15503,-334.45081,-1788.65625,
52,0.19154991,17,52,2875.51489,-569.15503,-334.68414,-1788.65625,
52,0.1915493,17,52,2875.51489,-569.15497,-335.14954,-1788.6554,
52,0.19154808,17,52,2875.51489,-569.15485,-335.84448,-1788.65417,
52,0.19154747,17,52,2875.51489,-569.15479,-336.76544,-1788.65344,
,,,,,,,,
,,,,,,,,
