Checkpoint number,Checkpoint fraction,X,Y,Z
8,0.06773585,-45.0111,125.46533,-572.0238
8,0.00939787,-44.35321,124.09621,-572.0813
7,0.94888794,-43.63931,122.67765,-572.01385
7,0.88679773,-42.87216,121.22133,-571.81323
7,0.82326132,-42.05537,119.73848,-571.47272
7,0.75836653,-41.19398,118.23941,-570.98761
7,0.69215214,-40.29475,116.73282,-570.3562
7,0.62461174,-39.36584,115.22572,-569.57928
7,0.55568641,-38.4164,113.72331,-568.65997
7,0.48526043,-37.45586,112.22913,-567.60291
7,0.41318122,-36.49379,110.74571,-566.41351
7,0.33924401,-35.5393,109.2746,-565.09753
7,0.26319584,-34.60102,107.81676,-563.66077
7,0.18473138,-33.68702,106.37271,-562.1087
7,0.10349181,-32.8049,104.94279,-560.44653
7,0.0190599,-31.96185,103.5273,-558.67908
6,0.93142194,-31.16485,102.12675,-556.81049
6,0.84111923,-30.42046,100.74158,-554.84448
6,0.74771631,-29.7352,99.37236,-552.78448
6,0.6506623,-29.11558,98.01982,-550.63373
6,0.54932219,-28.56825,96.68509,-548.3952
6,0.44290391,-28.0998,95.36915,-546.07153
6,0.33042938,-27.71688,94.07301,-543.66559
6,0.21067369,-27.42625,92.79771,-541.18048
6,0.082093,-27.23489,91.5445,-538.61951
5,0.94299006,-27.14982,90.31457,-535.98608
5,0.79398239,-27.17818,89.10918,-533.2843
5,0.63332498,-27.32709,87.92952,-530.51849
5,0.45780587,-27.60377,86.77689,-527.6936
5,0.26300597,-28.01548,85.65272,-524.81506
5,0.04259145,-28.56927,84.55807,-521.88879
4,0.79158473,-29.272,83.49413,-518.92151
4,0.50757575,-30.13033,82.46217,-515.92072
4,0.17740905,-31.15067,81.46317,-512.89423
3,0.7846542,-32.33901,80.49818,-509.85068
3,0.32736671,-33.70092,79.56834,-506.79959
2,0.7829923,-35.24162,78.67474,-503.75095
2,0.16071367,-36.96578,77.81859,-500.71555
1,0.99081773,-38.87764,77.00081,-497.70444
1,0.97891748,-40.98046,76.22213,-494.72937
1,0.96721143,-43.27662,75.4835,-491.80286
1,0.95575148,-45.76794,74.78577,-488.93784
1,0.9445914,-48.45528,74.12998,-486.14783
1,0.93378639,-51.33878,73.51696,-483.44656
1,0.9233923,-54.4177,72.94728,-480.84805
1,0.91346741,-57.68967,72.42186,-478.36682
1,0.90406966,-61.15189,71.94131,-476.0174
1,0.89525765,-64.80019,71.50613,-473.81439
1,0.88709033,-68.629,71.117,-471.77255
1,0.87962633,-72.63187,70.77448,-469.90656
1,0.87292343,-76.80122,70.479,-468.23083
1,0.86703891,-81.12822,70.23106,-466.7597
1,0.8610521,-85.53895,69.75687,-465.263
1,0.85457969,-89.84976,69.04157,-463.6449
1,0.84780014,-94.12722,68.10321,-461.95001
1,0.84076697,-98.38004,66.95655,-460.19171
1,0.83335799,-102.57694,65.59943,-458.33948
1,0.82525682,-106.64213,64.01907,-456.31418
1,0.81634754,-110.53452,62.23016,-454.08685
1,0.80635762,-114.15263,60.25962,-451.58939
1,0.79461312,-117.15748,58.24901,-448.65326
1,0.78102219,-119.64345,56.0876,-445.25552
1,0.76600373,-121.69316,53.8102,-441.50092
1,0.7499969,-123.35988,51.48508,-437.49921
1,0.73328316,-124.66512,49.16736,-433.32077
1,0.71601498,-125.60977,46.89608,-429.00372
1,0.69826901,-126.18708,44.69534,-424.56723
1,0.68011081,-126.39309,42.58164,-420.02768
1,0.66161591,-126.22904,40.56723,-415.40396
1,0.64286751,-125.70016,38.66055,-410.71686
1,0.62395221,-124.81429,36.86686,-405.98804
1,0.60495639,-123.58043,35.18876,-401.23907
1,0.58596408,-122.00774,33.62683,-396.491
1,0.56705743,-120.10503,32.18051,-391.76434
1,0.54831487,-117.88031,30.84819,-387.0787
1,0.52981281,-115.34097,29.62766,-382.45319
1,0.51162595,-112.49382,28.5162,-377.90646
1,0.49382979,-109.34553,27.51143,-373.45743
1,0.47649872,-105.90198,26.61071,-369.12466
1,0.45970806,-102.16945,25.81165,-364.927
1,0.44353411,-98.15418,25.11212,-360.88351
1,0.42805278,-93.86279,24.50959,-357.01318
1,0.41334185,-89.30324,24.00204,-353.33545
1,0.39947894,-84.48396,23.58732,-349.86972
1,0.38654241,-79.41523,23.26376,-346.63559
1,0.3746098,-74.10778,23.02944,-343.65244
1,0.36375737,-68.57427,22.88262,-340.93933
1,0.35405937,-62.8285,22.8213,-338.51483
1,0.34558806,-56.88639,22.84385,-336.397
1,0.33841234,-50.7654,22.94876,-334.60309
1,0.33259815,-44.48399,23.13432,-333.14954
1,0.32820594,-38.06249,23.3989,-332.05148
1,0.32529125,-31.52269,23.7409,-331.32281
1,0.32390419,-24.88764,24.15874,-330.97604
1,0.32408813,-18.18133,24.6505,-331.02203
1,0.32587928,-11.42944,25.21466,-331.46982
1,0.32930762,-4.6581,25.8494,-332.3269
1,0.33439344,2.10515,26.55319,-333.59836
1,0.34115064,8.83244,27.32443,-335.28766
1,0.34958556,15.49538,28.1616,-337.39639
1,0.35413051,22.25782,28.17572,-338.53262
1,0.35451928,29.03318,27.5265,-338.62982
1,0.35179919,35.86388,26.30978,-337.9498
1,0.3464613,42.61537,24.77317,-336.61533
1,0.3390404,49.25153,23.02692,-334.7601
1,0.32989246,55.72652,21.17212,-332.47311
1,0.31915942,62.00499,19.27445,-329.78986
1,0.30687606,68.05819,17.37944,-326.71902
1,0.29304183,73.86126,15.52238,-323.26047
1,0.27766463,79.39196,13.73432,-319.41617
1,0.26075107,84.63363,12.03669,-315.18777
1,0.24234067,89.57257,10.44653,-310.58517
1,0.22250302,94.19752,8.97686,-305.62576
1,0.20132518,98.49883,7.63671,-300.3313
1,0.17890403,102.4679,6.43181,-294.72601
1,0.15534031,106.09639,5.36558,-288.83508
1,0.13072984,109.37643,4.4384,-282.68246
1,0.1051693,112.30019,3.64912,-276.29233
1,0.07875475,114.85968,2.99579,-269.68869
1,0.05157726,117.04667,2.47525,-262.89432
1,0.02372772,118.85283,2.08381,-255.93193
0,0.99529803,120.26996,1.81756,-248.82451
0,0.96638089,121.28966,1.67282,-241.59523
0,0.93706948,121.90395,1.64549,-234.26736
0,0.90745986,122.10543,1.73163,-226.86496
0,0.87765038,121.88725,1.92746,-219.4126
0,0.84774071,121.24328,2.22903,-211.93518
0,0.81783497,120.16895,2.63248,-204.45874
0,0.78803921,118.66102,3.13394,-197.0098
0,0.75846249,116.7179,3.72963,-189.61562
0,0.72921669,114.33965,4.41623,-182.30417
0,0.70041484,111.52774,5.19053,-175.1037
0,0.67217022,108.28558,6.04926,-168.04256
0,0.64459658,104.61854,6.98918,-161.14914
0,0.61780697,100.53397,8.00699,-154.45174
0,0.59191424,96.04177,9.09964,-147.97855
0,0.56702971,91.15385,10.26424,-141.75742
0,0.54326278,85.88461,11.49829,-135.81569
0,0.52071971,80.24967,12.79936,-130.17993
0,0.4995029,74.26661,14.16504,-124.87572
0,0.47970882,67.95473,15.59248,-119.9272
0,0.46142894,61.3358,17.07893,-115.35723
0,0.44474915,54.43383,18.62215,-111.18728
0,0.42975014,47.2737,20.21999,-107.43754
0,0.41650578,39.88179,21.87018,-104.12645
0,0.40508178,32.2865,23.57078,-101.27045
0,0.3955375,24.51689,25.31989,-98.88438
0,0.38792393,16.60275,27.11527,-96.98098
0,0.38228273,8.57568,28.95501,-95.57069
0,0.37864611,0.46791,30.83716,-94.66153
0,0.37703857,-7.68785,32.75994,-94.25964
0,0.37747583,-15.85852,34.72158,-94.36896
0,0.37996408,-24.01064,36.72029,-94.99102
0,0.38400665,-32.19635,38.57488,-96.00166
0,0.38665408,-40.42211,39.8432,-96.66352
0,0.3884685,-48.70693,40.62253,-97.11713
0,0.38934824,-56.97412,41.03682,-97.33707
0,0.38882729,-65.18315,41.12636,-97.20683
0,0.38463828,-73.08241,41.05988,-96.15957
0,0.37706709,-80.82631,40.6819,-94.26678
0,0.366882,-88.4178,40.06559,-91.7205
0,0.35477144,-95.81536,39.33155,-88.69286
0,0.34108859,-102.98076,38.56485,-85.27215
0,0.3259435,-109.8845,37.81537,-81.48589
0,0.30936733,-116.50159,37.11827,-77.34184
0,0.29134303,-122.81337,36.49352,-72.83577
0,0.27187929,-128.80435,35.95561,-67.96983
0,0.25101742,-134.46083,35.51605,-62.75437
0,0.22882009,-139.77013,35.18354,-57.20503
0,0.20536107,-144.71979,34.96438,-51.34028
0,0.18072042,-149.29787,34.86227,-45.18011
0,0.15497901,-153.49258,34.87831,-38.74476
0,0.12822591,-157.29225,35.01281,-32.05649
0,0.10054842,-160.68524,35.26423,-25.13712
0,0.07203671,-163.66032,35.6298,-18.00919
0,0.04278702,-166.20694,36.10626,-10.69677
0,0.01289799,-168.31473,36.69018,-3.22451
296,0.99123496,-169.97406,37.37745,4.38249
296,0.97580445,-171.17627,38.16414,12.09776
296,0.9602111,-171.9137,39.04586,19.89444
296,0.94451076,-172.18019,40.0183,27.7446
296,0.92876095,-171.9707,41.07739,35.61952
296,0.91301984,-171.28188,42.21882,43.49006
296,0.89734793,-170.11243,43.4386,51.32605
296,0.88180608,-168.46268,44.73301,59.09694
296,0.86645567,-166.33507,46.09818,66.77215
296,0.85135853,-163.73407,47.53057,74.32074
296,0.83657616,-160.66637,49.02673,81.71188
296,0.82217103,-157.14133,50.5839,88.91449
296,0.80820286,-153.1691,52.19898,95.89854
296,0.79473156,-148.76309,53.86935,102.6342
296,0.7818141,-143.93774,55.59183,109.09294
296,0.76950669,-138.71069,57.36398,115.24664
296,0.75786287,-133.10097,59.18308,121.06857
296,0.74693346,-127.1305,61.04681,126.53326
296,0.73676699,-120.8223,62.95309,131.61649
296,0.72740895,-114.2009,64.89989,136.29552
296,0.71890146,-107.29249,66.88524,140.54927
296,0.71128267,-100.12541,68.90749,144.35866
296,0.70458752,-92.72873,70.96503,147.70621
296,0.6988467,-85.13236,73.05588,150.57668
296,0.69408607,-77.36806,75.1785,152.95699
296,0.69032764,-69.46782,77.33102,154.83617
296,0.68751758,-61.35123,79.38599,156.24121
296,0.68517381,-53.06593,81.15546,157.41307
296,0.68248487,-44.7865,82.4775,158.75757
296,0.67880052,-36.68525,83.30723,160.59973
296,0.67325085,-29.16085,83.79605,163.37459
296,0.66576642,-22.18859,83.93198,167.11679
296,0.65673876,-15.61241,83.70584,171.63062
296,0.64665061,-9.37368,83.24417,176.6747
296,0.63587898,-3.46046,82.68347,182.06052
296,0.62458438,2.11481,82.10312,187.70784
296,0.61281466,7.32997,81.54777,193.59268
296,0.60058433,12.16318,81.04683,199.70784
296,0.58789283,16.5956,80.61746,206.0536
296,0.57475376,20.61383,80.27267,212.62309
296,0.56119484,24.20817,80.02292,219.40257
296,0.54725194,27.37121,79.87611,226.37402
296,0.53296518,30.09682,79.8373,233.51741
296,0.51837808,32.37942,79.90968,240.81099
296,0.50353581,34.21375,80.09464,248.2321
296,0.48848471,35.59497,80.39162,255.75764
296,0.47327387,36.51899,80.79928,263.36307
296,0.45795277,36.98209,81.31513,271.02362
296,0.44256818,36.98181,81.93337,278.71591
296,0.42709148,36.59191,82.53946,286.45425
296,0.41155797,36.08383,82.91528,294.22101
296,0.39616597,35.42856,83.19614,301.91702
296,0.3808662,34.51909,83.40831,309.56689
296,0.36568627,33.3195,83.57275,317.15686
296,0.35065234,31.80801,83.69818,324.67383
296,0.33580244,29.96895,83.79614,332.09879
296,0.32118049,27.78525,83.88091,339.40976
296,0.30682576,25.24902,83.95849,346.58713
296,0.29276568,22.36659,84.02308,353.61716
296,0.2790423,19.14413,84.07986,360.47885
296,0.26566768,15.60054,84.11294,367.16617
296,0.25259882,11.78872,84.07479,373.70059
296,0.23977911,7.77486,83.92362,380.11044
296,0.22716688,3.62121,83.63804,386.41656
296,0.21463281,-0.55027,83.15554,392.68359
296,0.20182922,-4.28603,82.36339,399.08539
296,0.18868946,-7.47506,81.27373,405.65527
296,0.17519647,-10.04114,79.92996,412.40176
296,0.16140136,-12.06469,78.36028,419.29932
296,0.14743464,-13.57328,76.65973,426.28268
296,0.13337396,-14.58678,74.88326,433.31302
296,0.11928613,-15.11088,73.08003,440.35693
296,0.10522601,-15.14164,71.29179,447.38699
296,0.09124634,-14.67398,69.55712,454.37683
296,0.077401,-13.69566,67.91653,461.2995
296,0.06371485,-12.21698,66.37816,468.14258
296,0.05023102,-10.26045,64.95567,474.88449
296,0.0369931,-7.84673,63.66066,481.50345
296,0.02404303,-4.99381,62.50185,487.97849
296,0.01142114,-1.71735,61.48482,494.28943
294,0.98358101,1.96778,60.61224,500.4166
294,0.6871357,6.04666,59.88417,506.34079
294,0.38314363,10.50397,59.29886,512.04291
294,0.06393896,15.32387,58.8532,517.50391
292,0.81603348,20.49018,58.54332,522.70477
290,0.95335776,25.98691,58.36452,527.62677
290,0.3749145,31.79683,58.3121,532.25104
289,0.55160224,37.90258,58.3812,536.55896
287,0.71620315,44.28593,58.56708,540.53198
286,0.27327481,50.92759,58.86536,544.15173
285,0.13497053,57.80766,59.27158,547.40039
284,0.58131093,64.90498,59.78116,550.26093
284,0.13150568,72.19682,60.38976,552.71741
283,0.96039331,79.65873,61.09361,554.75476
283,0.90191096,87.26605,61.88866,556.35895
283,0.84119958,94.99182,62.77129,557.51794
283,0.77839428,102.8088,63.73785,558.22064
283,0.7136488,110.68806,64.78481,558.45856
283,0.64712787,118.60016,65.90873,558.22455
283,0.57901323,126.51466,67.10635,557.51385
283,0.50950176,134.40051,68.37463,556.32367
283,0.43880638,142.22633,69.71066,554.65326
283,0.36715743,149.96045,71.11164,552.50409
283,0.29480323,157.57079,72.57513,549.88037
283,0.2220075,165.02602,74.09837,546.78778
283,0.14905272,172.29491,75.67865,543.23474
283,0.07623848,179.34648,77.31363,539.2326
283,0.00387955,186.15042,79.0012,534.79401
281,0.95176142,192.67738,80.7391,529.93384
281,0.85109842,198.89894,82.52512,524.66913
281,0.75170475,204.78773,84.35739,519.01965
281,0.65414941,210.31802,86.23361,513.00635
281,0.55903643,215.46524,88.15201,506.6525
281,0.46700031,220.20653,90.11046,499.98254
281,0.37869436,224.521,92.10713,493.02362
281,0.294788,228.38936,94.14031,485.80371
281,0.21595669,231.79405,96.20844,478.35193
281,0.14286603,234.7197,98.30981,470.69867
281,0.07615837,237.15308,100.44278,462.87543
281,0.01644014,239.08319,102.60567,454.9147
280,0.09631666,240.5016,104.7972,446.85025
279,0.90881634,241.4016,107.0162,438.71585
279,0.82574517,241.77831,109.26114,430.54514
279,0.7602635,241.63045,111.53067,422.37296
279,0.71339411,240.95854,113.82364,414.23392
279,0.68614274,239.76476,116.13867,406.16217
279,0.67939633,238.05495,118.47452,398.1922
279,0.69396001,235.83672,120.83012,390.35785
279,0.73053509,233.11916,123.20422,382.6922
279,0.78960353,229.91498,125.59573,375.22794
279,0.87146378,226.23843,128.00374,367.99677
279,0.9762097,222.10515,130.42709,361.02924
281,0.00329745,217.53415,132.86487,354.35492
281,0.05608404,212.54578,135.31633,348.00204
281,0.11391138,207.16141,137.78052,341.99753
281,0.17599306,201.40567,140.25652,336.36642
281,0.24154294,195.30431,142.74364,331.13229
281,0.30978635,188.88432,145.24113,326.31686
281,0.37997845,182.17357,147.74815,321.94034
281,0.45138752,175.20241,150.26402,318.02039
281,0.52333236,168.00179,152.78818,314.57291
281,0.59518981,160.60298,155.31982,311.61206
281,0.66637474,153.03926,157.85837,309.14905
281,0.73768407,145.26923,160.32048,307.16629
281,0.81037897,137.29651,162.44028,305.39047
281,0.8823716,129.37157,164.10014,303.38846
281,0.94962007,121.89043,165.32729,300.63962
282,0.30507925,114.77536,166.07083,297.11206
283,0.02472033,107.98649,166.41698,292.92282
283,0.07456043,101.46951,166.46652,288.25305
283,0.1225828,95.22193,166.35645,283.26556
283,0.16828507,89.26107,166.17471,278.03659
283,0.21128869,83.61163,165.97104,272.58688
283,0.25130177,78.29854,165.77722,266.91843
283,0.28808025,73.34338,165.62022,261.03497
283,0.32145679,68.76481,165.51619,254.9341
283,0.35131371,64.57703,165.47762,248.61955
283,0.37756473,60.79085,165.51497,242.10179
283,0.4001404,57.41525,165.63669,235.39545
283,0.41898084,54.45843,165.84923,228.51765
283,0.43403459,51.92808,166.15669,221.48677
283,0.44525701,49.8314,166.56114,214.32239
283,0.45260999,48.17478,167.06313,207.04578
283,0.45605707,46.96389,167.66228,199.67967
283,0.4555631,46.20407,168.35693,192.24718
283,0.45109603,45.8997,169.14456,184.77246
283,0.44262883,46.05387,170.02191,177.28069
283,0.43013814,46.66797,170.98578,169.79846
283,0.4135966,47.74301,172.0325,162.35234
283,0.39298451,49.27775,173.15863,154.97012
283,0.36828032,51.27028,174.36043,147.67955
283,0.33947277,53.71634,175.63414,140.5089
283,0.30655709,56.6098,176.97617,133.48671
283,0.26953447,59.9429,178.38298,126.64145
283,0.22841787,63.70573,179.8511,120.00141
283,0.18323176,67.88615,181.37738,113.59471
283,0.1340322,72.4736,182.95045,107.44202
283,0.08353208,77.3756,184.20761,101.29282
283,0.03819887,81.9377,184.9437,94.93056
282,0.99110705,85.93537,185.2114,88.33067
282,0.12925957,89.38925,185.05066,81.49403
281,0.97114486,92.30107,184.56969,74.47723
281,0.9455837,94.3832,183.95084,67.32877
281,0.92960769,95.74108,183.11473,60.00438
281,0.92156976,96.50912,182.12943,52.58003
281,0.91998529,96.78577,181.08516,45.14172
281,0.92419791,96.61184,180.04369,37.74299
281,0.93403417,95.99663,179.04678,30.41691
281,0.94957471,94.93488,178.12061,23.18334
281,0.97091848,93.42143,177.28214,16.05763
281,0.99804479,91.45803,176.54457,9.05636
282,0.58092821,89.05154,175.91718,2.19692
283,0.01043923,86.21294,175.40656,-4.50218
283,0.03890913,82.95463,175.0168,-11.02201
283,0.07032796,79.28961,174.74944,-17.34362
283,0.10450223,75.23181,174.60434,-23.44779
283,0.1412331,70.79557,174.57994,-29.3152
283,0.18031105,65.99595,174.67406,-34.92621
283,0.22152758,60.84789,174.88345,-40.26133
283,0.26466411,55.36729,175.20447,-45.30103
283,0.30949503,49.57097,175.63309,-50.02587
283,0.35577998,43.47726,176.16551,-54.41656
283,0.40328369,37.10466,176.79733,-58.45436
283,0.45450678,30.6234,176.91426,-62.63882
283,0.50298578,24.79006,176.56531,-67.2569
283,0.54885054,19.66723,175.69351,-72.43195
283,0.59147322,15.28759,174.39194,-78.14568
